"","time","Flow_intake","Flow_TSG","Flow_PCO"
"18776",2024-04-13 05:12:55,999,17.6,2.96
"18777",2024-04-13 05:12:56,999,17.6,2.96
"18778",2024-04-13 05:12:57,999,17.7,2.96
"18779",2024-04-13 05:12:58,999,17.7,2.98
"18780",2024-04-13 05:12:59,999,17.6,2.98
"18781",2024-04-13 05:13:00,999,17.6,2.98
"18782",2024-04-13 05:13:01,999,17.7,2.98
"18783",2024-04-13 05:13:02,999,17.6,2.98
"18784",2024-04-13 05:13:03,999,17.6,3
"18785",2024-04-13 05:13:04,999,17.6,3.01
"18786",2024-04-13 05:13:05,999,17.6,3.01
"18787",2024-04-13 05:13:06,999,17.6,3
"18788",2024-04-13 05:13:07,999,17.6,3.01
"18789",2024-04-13 05:13:08,999,17.7,3.02
"18790",2024-04-13 05:13:09,999,17.6,3.02
"18791",2024-04-13 05:13:10,999,17.7,3.03
"18792",2024-04-13 05:13:11,999,17.6,3.04
"18793",2024-04-13 05:13:12,999,17.6,3.03
"18794",2024-04-13 05:13:13,999,17.5,3
"18795",2024-04-13 05:13:14,999,17.6,2.99
"18796",2024-04-13 05:13:15,999,17.6,3
"18797",2024-04-13 05:13:16,999,17.6,3
"18798",2024-04-13 05:13:17,999,17.6,3
"18799",2024-04-13 05:13:18,999,17.7,3.01
"18800",2024-04-13 05:13:19,999,17.6,3.01
"18801",2024-04-13 05:13:20,999,17.6,3.01
"18802",2024-04-13 05:13:21,999,17.7,3
"18803",2024-04-13 05:13:22,999,17.6,2.99
"18804",2024-04-13 05:13:23,999,17.6,3
"18805",2024-04-13 05:13:24,999,17.6,3
"18806",2024-04-13 05:13:25,999,17.5,2.99
"18807",2024-04-13 05:13:26,999,17.6,2.98
"18808",2024-04-13 05:13:27,999,17.6,2.97
"18809",2024-04-13 05:13:28,999,17.6,2.98
"18810",2024-04-13 05:13:29,999,17.6,3
"18811",2024-04-13 05:13:30,999,17.6,3
"18812",2024-04-13 05:13:31,999,17.6,2.99
"18813",2024-04-13 05:13:32,999,17.6,2.98
"18814",2024-04-13 05:13:33,999,17.6,2.96
"18815",2024-04-13 05:13:34,999,17.6,2.95
"18816",2024-04-13 05:13:35,999,17.6,2.96
"18817",2024-04-13 05:13:36,999,17.7,2.97
"18818",2024-04-13 05:13:37,999,17.7,2.98
"18819",2024-04-13 05:13:38,999,17.6,2.98
"18820",2024-04-13 05:13:39,999,17.6,2.97
"18821",2024-04-13 05:13:40,999,17.6,2.96
"18822",2024-04-13 05:13:41,999,17.6,2.94
"18823",2024-04-13 05:13:42,999,17.5,2.94
"18824",2024-04-13 05:13:43,999,17.6,2.95
"18825",2024-04-13 05:13:44,999,17.6,2.96
"18826",2024-04-13 05:13:45,999,17.5,2.96
"18827",2024-04-13 05:13:46,999,17.6,2.96
"18828",2024-04-13 05:13:47,999,17.7,2.97
"18829",2024-04-13 05:13:48,999,17.6,2.97
"18830",2024-04-13 05:13:49,999,17.6,2.97
"18831",2024-04-13 05:13:50,999,17.6,2.99
"18832",2024-04-13 05:13:51,999,17.6,2.99
"18833",2024-04-13 05:13:52,999,17.7,2.99
"18834",2024-04-13 05:13:53,999,17.8,2.99
"18835",2024-04-13 05:13:54,999,17.7,2.99
"18836",2024-04-13 05:13:55,999,17.7,3
"18837",2024-04-13 05:13:56,999,17.6,3.02
"18838",2024-04-13 05:13:57,999,17.5,3.02
"18839",2024-04-13 05:13:58,999,17.6,3.01
"18840",2024-04-13 05:13:59,999,17.6,3.02
"18841",2024-04-13 05:14:00,999,17.6,3.02
"18842",2024-04-13 05:14:01,999,17.7,3.02
"18843",2024-04-13 05:14:02,999,17.6,3.02
"18844",2024-04-13 05:14:03,999,17.6,3.01
"18845",2024-04-13 05:14:04,999,17.6,3
"18846",2024-04-13 05:14:05,999,17.7,3.02
"18847",2024-04-13 05:14:06,999,17.7,3.03
"18848",2024-04-13 05:14:07,999,17.6,3.02
"18849",2024-04-13 05:14:08,999,17.6,2.99
"18850",2024-04-13 05:14:09,999,17.6,2.98
"18851",2024-04-13 05:14:10,999,17.6,2.98
"18852",2024-04-13 05:14:11,999,17.6,2.98
"18853",2024-04-13 05:14:12,999,17.7,2.98
"18854",2024-04-13 05:14:13,999,17.6,2.99
"18855",2024-04-13 05:14:14,999,17.6,2.99
"18856",2024-04-13 05:14:15,999,17.6,2.98
"18857",2024-04-13 05:14:16,999,17.6,2.98
"18858",2024-04-13 05:14:17,999,17.6,2.98
"18859",2024-04-13 05:14:18,999,17.6,2.99
"18860",2024-04-13 05:14:19,999,17.6,2.98
"18861",2024-04-13 05:14:20,999,17.6,2.98
"18862",2024-04-13 05:14:21,999,17.6,2.98
"18863",2024-04-13 05:14:22,999,17.6,2.98
"18864",2024-04-13 05:14:23,999,17.6,2.98
"18865",2024-04-13 05:14:24,999,17.7,2.98
"18866",2024-04-13 05:14:25,999,17.6,2.97
"18867",2024-04-13 05:14:26,999,17.5,2.97
"18868",2024-04-13 05:14:27,999,17.6,2.96
"18869",2024-04-13 05:14:28,999,17.6,2.97
"18870",2024-04-13 05:14:29,999,17.6,2.97
"18871",2024-04-13 05:14:30,999,17.6,2.97
"18872",2024-04-13 05:14:31,999,17.6,2.97
"18873",2024-04-13 05:14:32,999,17.7,2.97
"18874",2024-04-13 05:14:33,999,17.6,2.97
"18875",2024-04-13 05:14:34,999,17.6,2.97
"18876",2024-04-13 05:14:35,999,17.7,2.98
"18877",2024-04-13 05:14:36,999,17.7,2.98
"18878",2024-04-13 05:14:37,999,17.6,2.97
"18879",2024-04-13 05:14:38,999,17.6,2.98
"18880",2024-04-13 05:14:39,999,17.6,2.99
"18881",2024-04-13 05:14:40,999,17.7,3.01
"18882",2024-04-13 05:14:41,999,17.7,3.01
"18883",2024-04-13 05:14:42,999,17.6,3
"18884",2024-04-13 05:14:43,999,17.6,3
"18885",2024-04-13 05:14:44,999,17.7,3
"18886",2024-04-13 05:14:45,999,17.7,3.01
"18887",2024-04-13 05:14:46,999,17.6,3.02
"18888",2024-04-13 05:14:47,999,17.6,3.01
"18889",2024-04-13 05:14:48,999,17.7,3.01
"18890",2024-04-13 05:14:49,999,17.7,3.02
"18891",2024-04-13 05:14:50,999,17.6,3.02
"18892",2024-04-13 05:14:51,999,17.6,3.02
"18893",2024-04-13 05:14:52,999,17.6,3
"18894",2024-04-13 05:14:53,999,17.7,3
"18895",2024-04-13 05:14:54,999,17.8,2.99
"18896",2024-04-13 05:14:55,999,17.8,2.99
"18897",2024-04-13 05:14:56,999,17.6,2.99
"18898",2024-04-13 05:14:57,999,17.6,3.01
"18899",2024-04-13 05:14:58,999,17.6,3.01
"18900",2024-04-13 05:14:59,999,17.7,3
"18901",2024-04-13 05:15:00,999,17.8,3
"18902",2024-04-13 05:15:01,999,17.8,2.99
"18903",2024-04-13 05:15:02,999,17.7,2.98
"18904",2024-04-13 05:15:03,999,17.6,2.98
"18905",2024-04-13 05:15:04,999,17.5,2.99
"18906",2024-04-13 05:15:05,999,17.5,2.99
"18907",2024-04-13 05:15:06,999,17.7,3
"18908",2024-04-13 05:15:07,999,17.8,2.98
"18909",2024-04-13 05:15:08,999,17.8,2.98
"18910",2024-04-13 05:15:09,999,17.7,2.99
"18911",2024-04-13 05:15:10,999,17.6,2.99
"18912",2024-04-13 05:15:11,999,17.5,2.99
"18913",2024-04-13 05:15:12,999,17.5,2.98
"18914",2024-04-13 05:15:13,999,17.6,2.96
"18915",2024-04-13 05:15:14,999,17.7,2.96
"18916",2024-04-13 05:15:15,999,17.6,2.97
"18917",2024-04-13 05:15:16,999,17.6,2.97
"18918",2024-04-13 05:15:17,999,17.5,2.98
"18919",2024-04-13 05:15:18,999,17.5,2.97
"18920",2024-04-13 05:15:19,999,17.6,2.94
"18921",2024-04-13 05:15:20,999,17.6,2.94
"18922",2024-04-13 05:15:21,999,17.6,2.94
"18923",2024-04-13 05:15:22,999,17.6,2.96
"18924",2024-04-13 05:15:23,999,17.6,2.97
"18925",2024-04-13 05:15:24,999,17.6,2.99
"18926",2024-04-13 05:15:25,999,17.7,2.98
"18927",2024-04-13 05:15:26,999,17.7,2.97
"18928",2024-04-13 05:15:27,999,17.6,2.98
"18929",2024-04-13 05:15:28,999,17.6,2.99
"18930",2024-04-13 05:15:29,999,17.6,3
"18931",2024-04-13 05:15:30,999,17.6,3
"18932",2024-04-13 05:15:31,999,17.6,2.99
"18933",2024-04-13 05:15:32,999,17.6,2.99
"18934",2024-04-13 05:15:33,999,17.6,3
"18935",2024-04-13 05:15:34,999,17.7,3.01
"18936",2024-04-13 05:15:35,999,17.7,3.01
"18937",2024-04-13 05:15:36,999,17.7,3.01
"18938",2024-04-13 05:15:37,999,17.6,3.01
"18939",2024-04-13 05:15:38,999,17.5,3.02
"18940",2024-04-13 05:15:39,999,17.6,3.01
"18941",2024-04-13 05:15:40,999,17.6,2.99
"18942",2024-04-13 05:15:41,999,17.6,2.97
"18943",2024-04-13 05:15:42,999,17.7,2.99
"18944",2024-04-13 05:15:43,999,17.6,3.01
"18945",2024-04-13 05:15:44,999,17.6,3.01
"18946",2024-04-13 05:15:45,999,17.6,3
"18947",2024-04-13 05:15:46,999,17.6,2.99
"18948",2024-04-13 05:15:47,999,17.6,3
"18949",2024-04-13 05:15:48,999,17.6,2.99
"18950",2024-04-13 05:15:49,999,17.6,2.98
"18951",2024-04-13 05:15:50,999,17.6,2.98
"18952",2024-04-13 05:15:51,999,17.6,2.99
"18953",2024-04-13 05:15:52,999,17.7,3
"18954",2024-04-13 05:15:53,999,17.6,3.01
"18955",2024-04-13 05:15:54,999,17.6,3
"18956",2024-04-13 05:15:55,999,17.6,2.99
"18957",2024-04-13 05:15:56,999,17.6,2.97
"18958",2024-04-13 05:15:57,999,17.6,2.97
"18959",2024-04-13 05:15:58,999,17.5,2.99
"18960",2024-04-13 05:15:59,999,17.5,2.99
"18961",2024-04-13 05:16:00,999,17.6,2.99
"18962",2024-04-13 05:16:01,999,17.7,2.99
"18963",2024-04-13 05:16:02,999,17.8,2.99
"18964",2024-04-13 05:16:03,999,17.8,3
"18965",2024-04-13 05:16:04,999,17.7,3
"18966",2024-04-13 05:16:05,999,17.7,3.01
"18967",2024-04-13 05:16:06,999,17.6,2.98
"18968",2024-04-13 05:16:07,999,17.6,2.98
"18969",2024-04-13 05:16:08,999,17.6,2.96
"18970",2024-04-13 05:16:09,999,17.6,2.98
"18971",2024-04-13 05:16:10,999,17.7,2.99
"18972",2024-04-13 05:16:11,999,17.6,2.99
"18973",2024-04-13 05:16:12,999,17.5,2.98
"18974",2024-04-13 05:16:13,999,17.6,2.96
"18975",2024-04-13 05:16:14,999,17.6,2.96
"18976",2024-04-13 05:16:15,999,17.6,2.96
"18977",2024-04-13 05:16:16,999,17.6,2.96
"18978",2024-04-13 05:16:17,999,17.5,2.97
"18979",2024-04-13 05:16:18,999,17.6,2.97
"18980",2024-04-13 05:16:19,999,17.7,2.97
"18981",2024-04-13 05:16:20,999,17.6,2.97
"18982",2024-04-13 05:16:21,999,17.5,2.94
"18983",2024-04-13 05:16:22,999,17.4,2.94
"18984",2024-04-13 05:16:23,999,17.5,2.94
"18985",2024-04-13 05:16:24,999,17.6,2.97
"18986",2024-04-13 05:16:25,999,17.6,2.97
"18987",2024-04-13 05:16:26,999,17.6,2.97
"18988",2024-04-13 05:16:27,999,17.6,2.98
"18989",2024-04-13 05:16:28,999,17.7,3
"18990",2024-04-13 05:16:29,999,17.7,3.01
"18991",2024-04-13 05:16:30,999,17.7,3.01
"18992",2024-04-13 05:16:31,999,17.7,3.01
"18993",2024-04-13 05:16:32,999,17.6,3.01
"18994",2024-04-13 05:16:33,999,17.6,3.01
"18995",2024-04-13 05:16:34,999,17.6,3
"18996",2024-04-13 05:16:35,999,17.6,2.99
"18997",2024-04-13 05:16:36,999,17.6,3.01
"18998",2024-04-13 05:16:37,999,17.6,3
"18999",2024-04-13 05:16:38,999,17.7,2.99
"19000",2024-04-13 05:16:39,999,17.7,2.99
"19001",2024-04-13 05:16:40,999,17.6,2.99
"19002",2024-04-13 05:16:41,999,17.6,2.99
"19003",2024-04-13 05:16:42,999,17.5,2.98
"19004",2024-04-13 05:16:43,999,17.6,2.98
"19005",2024-04-13 05:16:44,999,17.6,2.96
"19006",2024-04-13 05:16:45,999,17.7,2.97
"19007",2024-04-13 05:16:46,999,17.7,2.97
"19008",2024-04-13 05:16:47,999,17.6,2.99
"19009",2024-04-13 05:16:48,999,17.7,3
"19010",2024-04-13 05:16:49,999,17.7,3.01
"19011",2024-04-13 05:16:50,999,17.7,3.01
"19012",2024-04-13 05:16:51,999,17.6,3
"19013",2024-04-13 05:16:52,999,17.6,2.99
"19014",2024-04-13 05:16:53,999,17.5,2.99
"19015",2024-04-13 05:16:54,999,17.6,2.99
"19016",2024-04-13 05:16:55,999,17.6,3
"19017",2024-04-13 05:16:56,999,17.6,2.99
"19018",2024-04-13 05:16:57,999,17.6,2.99
"19019",2024-04-13 05:16:58,999,17.6,3
"19020",2024-04-13 05:16:59,999,17.6,3
"19021",2024-04-13 05:17:00,999,17.5,2.99
"19022",2024-04-13 05:17:01,999,17.6,2.97
"19023",2024-04-13 05:17:02,999,17.6,2.97
"19024",2024-04-13 05:17:03,999,17.7,2.99
"19025",2024-04-13 05:17:04,999,17.6,2.99
"19026",2024-04-13 05:17:05,999,17.5,2.98
"19027",2024-04-13 05:17:06,999,17.6,2.96
"19028",2024-04-13 05:17:07,999,17.7,2.97
"19029",2024-04-13 05:17:08,999,17.8,2.98
"19030",2024-04-13 05:17:09,999,17.8,2.99
"19031",2024-04-13 05:17:10,999,17.7,2.99
"19032",2024-04-13 05:17:11,999,17.6,2.99
"19033",2024-04-13 05:17:12,999,17.6,2.99
"19034",2024-04-13 05:17:13,999,17.7,2.98
"19035",2024-04-13 05:17:14,999,17.7,2.97
"19036",2024-04-13 05:17:15,999,17.6,2.96
"19037",2024-04-13 05:17:16,999,17.6,2.97
"19038",2024-04-13 05:17:17,999,17.7,3
"19039",2024-04-13 05:17:18,999,17.7,3.02
"19040",2024-04-13 05:17:19,999,17.7,3.01
"19041",2024-04-13 05:17:20,999,17.6,3
"19042",2024-04-13 05:17:21,999,17.6,2.99
"19043",2024-04-13 05:17:22,999,17.6,2.98
"19044",2024-04-13 05:17:23,999,17.6,2.99
"19045",2024-04-13 05:17:24,999,17.6,3
"19046",2024-04-13 05:17:25,999,17.6,3
"19047",2024-04-13 05:17:26,999,17.6,2.99
"19048",2024-04-13 05:17:27,999,17.7,2.98
"19049",2024-04-13 05:17:28,999,17.7,2.98
"19050",2024-04-13 05:17:29,999,17.7,2.98
"19051",2024-04-13 05:17:30,999,17.6,3
"19052",2024-04-13 05:17:31,999,17.6,2.99
"19053",2024-04-13 05:17:32,999,17.6,2.99
"19054",2024-04-13 05:17:33,999,17.6,2.98
"19055",2024-04-13 05:17:34,999,17.7,2.99
"19056",2024-04-13 05:17:35,999,17.7,2.99
"19057",2024-04-13 05:17:36,999,17.6,2.99
"19058",2024-04-13 05:17:37,999,17.6,3
"19059",2024-04-13 05:17:38,999,17.6,3
"19060",2024-04-13 05:17:39,999,17.6,3
"19061",2024-04-13 05:17:40,999,17.6,3
"19062",2024-04-13 05:17:41,999,17.6,3
"19063",2024-04-13 05:17:42,999,17.6,2.99
"19064",2024-04-13 05:17:43,999,17.6,2.99
"19065",2024-04-13 05:17:44,999,17.6,3
"19066",2024-04-13 05:17:45,999,17.7,3
"19067",2024-04-13 05:17:46,999,17.6,3.01
"19068",2024-04-13 05:17:47,999,17.6,3.01
"19069",2024-04-13 05:17:48,999,17.6,3
"19070",2024-04-13 05:17:49,999,17.6,2.98
"19071",2024-04-13 05:17:50,999,17.6,2.97
"19072",2024-04-13 05:17:51,999,17.6,2.97
"19073",2024-04-13 05:17:52,999,17.6,2.99
"19074",2024-04-13 05:17:53,999,17.6,2.99
"19075",2024-04-13 05:17:54,999,17.7,2.98
"19076",2024-04-13 05:17:55,999,17.8,2.98
"19077",2024-04-13 05:17:56,999,17.8,2.97
"19078",2024-04-13 05:17:57,999,17.7,2.98
"19079",2024-04-13 05:17:58,999,17.7,2.98
"19080",2024-04-13 05:17:59,999,17.6,2.98
"19081",2024-04-13 05:18:00,999,17.5,2.98
"19082",2024-04-13 05:18:01,999,17.6,2.98
"19083",2024-04-13 05:18:02,999,17.6,2.97
"19084",2024-04-13 05:18:03,999,17.8,2.97
"19085",2024-04-13 05:18:04,999,17.7,2.97
"19086",2024-04-13 05:18:05,999,17.7,2.99
"19087",2024-04-13 05:18:06,999,17.6,3
"19088",2024-04-13 05:18:07,999,17.5,3
"19089",2024-04-13 05:18:08,999,17.6,2.99
"19090",2024-04-13 05:18:09,999,17.6,2.98
"19091",2024-04-13 05:18:10,999,17.6,2.98
"19092",2024-04-13 05:18:11,999,17.6,2.99
"19093",2024-04-13 05:18:12,999,17.6,3
"19094",2024-04-13 05:18:13,999,17.6,3
"19095",2024-04-13 05:18:14,999,17.8,3
"19096",2024-04-13 05:18:15,999,17.8,3
"19097",2024-04-13 05:18:16,999,17.8,2.99
"19098",2024-04-13 05:18:17,999,17.6,2.99
"19099",2024-04-13 05:18:18,999,17.6,2.98
"19100",2024-04-13 05:18:19,999,17.6,2.99
"19101",2024-04-13 05:18:20,999,17.6,2.98
"19102",2024-04-13 05:18:21,999,17.6,2.97
"19103",2024-04-13 05:18:22,999,17.5,2.97
"19104",2024-04-13 05:18:23,999,17.6,2.99
"19105",2024-04-13 05:18:24,999,17.5,2.99
"19106",2024-04-13 05:18:25,999,17.7,2.99
"19107",2024-04-13 05:18:26,999,17.7,2.98
"19108",2024-04-13 05:18:27,999,17.7,2.97
"19109",2024-04-13 05:18:28,999,17.6,2.98
"19110",2024-04-13 05:18:29,999,17.5,2.98
"19111",2024-04-13 05:18:30,999,17.5,2.98
"19112",2024-04-13 05:18:31,999,17.6,2.98
"19113",2024-04-13 05:18:32,999,17.6,2.97
"19114",2024-04-13 05:18:33,999,17.7,2.98
"19115",2024-04-13 05:18:34,999,17.7,2.99
"19116",2024-04-13 05:18:35,999,17.6,2.99
"19117",2024-04-13 05:18:36,999,17.6,2.99
"19118",2024-04-13 05:18:37,999,17.7,2.98
"19119",2024-04-13 05:18:38,999,17.7,2.99
"19120",2024-04-13 05:18:39,999,17.7,3
"19121",2024-04-13 05:18:40,999,17.6,3
"19122",2024-04-13 05:18:41,999,17.6,3.01
"19123",2024-04-13 05:18:42,999,17.5,3.01
"19124",2024-04-13 05:18:43,999,17.6,3.01
"19125",2024-04-13 05:18:44,999,17.7,3.01
"19126",2024-04-13 05:18:45,999,17.8,3
"19127",2024-04-13 05:18:46,999,17.6,3.01
"19128",2024-04-13 05:18:47,999,17.6,3.01
"19129",2024-04-13 05:18:48,999,17.6,3.01
"19130",2024-04-13 05:18:49,999,17.6,3
"19131",2024-04-13 05:18:50,999,17.5,2.99
"19132",2024-04-13 05:18:51,999,17.6,2.98
"19133",2024-04-13 05:18:52,999,17.6,2.98
"19134",2024-04-13 05:18:53,999,17.5,2.98
"19135",2024-04-13 05:18:54,999,17.5,2.97
"19136",2024-04-13 05:18:55,999,17.5,2.96
"19137",2024-04-13 05:18:56,999,17.6,2.97
"19138",2024-04-13 05:18:57,999,17.7,2.98
"19139",2024-04-13 05:18:58,999,17.7,2.99
"19140",2024-04-13 05:18:59,999,17.6,2.99
"19141",2024-04-13 05:19:00,999,17.6,2.98
"19142",2024-04-13 05:19:01,999,17.6,2.97
"19143",2024-04-13 05:19:02,999,17.6,2.97
"19144",2024-04-13 05:19:03,999,17.7,2.97
"19145",2024-04-13 05:19:04,999,17.7,2.99
"19146",2024-04-13 05:19:05,999,17.7,2.99
"19147",2024-04-13 05:19:06,999,17.7,2.99
"19148",2024-04-13 05:19:07,999,17.7,2.99
"19149",2024-04-13 05:19:08,999,17.6,2.99
"19150",2024-04-13 05:19:09,999,17.6,2.99
"19151",2024-04-13 05:19:10,999,17.6,2.99
"19152",2024-04-13 05:19:11,999,17.6,2.98
"19153",2024-04-13 05:19:12,999,17.6,2.97
"19154",2024-04-13 05:19:13,999,17.6,2.98
"19155",2024-04-13 05:19:14,999,17.6,2.99
"19156",2024-04-13 05:19:15,999,17.5,2.98
"19157",2024-04-13 05:19:16,999,17.6,2.98
"19158",2024-04-13 05:19:17,999,17.6,2.97
"19159",2024-04-13 05:19:18,999,17.6,2.98
"19160",2024-04-13 05:19:19,999,17.6,2.98
"19161",2024-04-13 05:19:20,999,17.6,2.98
"19162",2024-04-13 05:19:21,999,17.6,2.98
"19163",2024-04-13 05:19:22,999,17.6,2.99
"19164",2024-04-13 05:19:23,999,17.7,2.98
"19165",2024-04-13 05:19:24,999,17.7,2.98
"19166",2024-04-13 05:19:25,999,17.7,2.98
"19167",2024-04-13 05:19:26,999,17.7,2.99
"19168",2024-04-13 05:19:27,999,17.6,3
"19169",2024-04-13 05:19:28,999,17.6,3.01
"19170",2024-04-13 05:19:29,999,17.7,3
"19171",2024-04-13 05:19:30,999,17.6,3
"19172",2024-04-13 05:19:31,999,17.6,3
"19173",2024-04-13 05:19:32,999,17.6,3
"19174",2024-04-13 05:19:33,999,17.6,3.01
"19175",2024-04-13 05:19:34,999,17.5,3.01
"19176",2024-04-13 05:19:35,999,17.6,3.01
"19177",2024-04-13 05:19:36,999,17.7,3.02
"19178",2024-04-13 05:19:37,999,17.7,3.01
"19179",2024-04-13 05:19:38,999,17.6,3
"19180",2024-04-13 05:19:39,999,17.5,2.98
"19181",2024-04-13 05:19:40,999,17.5,2.98
"19182",2024-04-13 05:19:41,999,17.6,2.99
"19183",2024-04-13 05:19:42,999,17.6,2.99
"19184",2024-04-13 05:19:43,999,17.7,2.99
"19185",2024-04-13 05:19:44,999,17.7,2.99
"19186",2024-04-13 05:19:45,999,17.6,2.98
"19187",2024-04-13 05:19:46,999,17.5,2.97
"19188",2024-04-13 05:19:47,999,17.5,2.97
"19189",2024-04-13 05:19:48,999,17.6,2.97
"19190",2024-04-13 05:19:49,999,17.6,2.97
"19191",2024-04-13 05:19:50,999,17.7,2.98
"19192",2024-04-13 05:19:51,999,17.7,2.99
"19193",2024-04-13 05:19:52,999,17.6,2.99
"19194",2024-04-13 05:19:53,999,17.6,2.99
"19195",2024-04-13 05:19:54,999,17.6,2.98
"19196",2024-04-13 05:19:55,999,17.6,2.97
"19197",2024-04-13 05:19:56,999,17.6,2.96
"19198",2024-04-13 05:19:57,999,17.6,2.97
"19199",2024-04-13 05:19:58,999,17.6,2.99
"19200",2024-04-13 05:19:59,999,17.6,3
"19201",2024-04-13 05:20:00,999,17.5,2.99
"19202",2024-04-13 05:20:01,999,17.6,2.98
"19203",2024-04-13 05:20:02,999,17.7,2.98
"19204",2024-04-13 05:20:03,999,17.6,2.98
"19205",2024-04-13 05:20:04,999,17.6,2.98
"19206",2024-04-13 05:20:05,999,17.6,2.98
"19207",2024-04-13 05:20:06,999,17.6,2.98
"19208",2024-04-13 05:20:07,999,17.6,2.99
"19209",2024-04-13 05:20:08,999,17.6,2.98
"19210",2024-04-13 05:20:09,999,17.6,2.98
"19211",2024-04-13 05:20:10,999,17.6,2.97
"19212",2024-04-13 05:20:11,999,17.6,2.97
"19213",2024-04-13 05:20:12,999,17.6,2.97
"19214",2024-04-13 05:20:13,999,17.7,2.98
"19215",2024-04-13 05:20:14,999,17.7,2.98
"19216",2024-04-13 05:20:15,999,17.6,2.97
"19217",2024-04-13 05:20:16,999,17.6,2.97
"19218",2024-04-13 05:20:17,999,17.6,2.98
"19219",2024-04-13 05:20:18,999,17.6,2.97
"19220",2024-04-13 05:20:19,999,17.6,2.99
"19221",2024-04-13 05:20:20,999,17.6,2.99
"19222",2024-04-13 05:20:21,999,17.6,3.01
"19223",2024-04-13 05:20:22,999,17.6,3.01
"19224",2024-04-13 05:20:23,999,17.7,3.01
"19225",2024-04-13 05:20:24,999,17.6,3
"19226",2024-04-13 05:20:25,999,17.6,3.01
"19227",2024-04-13 05:20:26,999,17.6,3.03
"19228",2024-04-13 05:20:27,999,17.6,3.01
"19229",2024-04-13 05:20:28,999,17.6,3
"19230",2024-04-13 05:20:29,999,17.6,3
"19231",2024-04-13 05:20:30,999,17.5,2.99
"19232",2024-04-13 05:20:31,999,17.6,2.99
"19233",2024-04-13 05:20:32,999,17.7,3
"19234",2024-04-13 05:20:33,999,17.7,3
"19235",2024-04-13 05:20:34,999,17.7,3
"19236",2024-04-13 05:20:35,999,17.7,3
"19237",2024-04-13 05:20:36,999,17.7,2.99
"19238",2024-04-13 05:20:37,999,17.6,2.98
"19239",2024-04-13 05:20:38,999,17.6,2.96
"19240",2024-04-13 05:20:39,999,17.5,2.95
"19241",2024-04-13 05:20:40,999,17.5,2.96
"19242",2024-04-13 05:20:41,999,17.6,2.97
"19243",2024-04-13 05:20:42,999,17.7,2.99
"19244",2024-04-13 05:20:43,999,17.8,2.98
"19245",2024-04-13 05:20:44,999,17.8,2.98
"19246",2024-04-13 05:20:45,999,17.6,2.97
"19247",2024-04-13 05:20:46,999,17.6,2.97
"19248",2024-04-13 05:20:47,999,17.6,2.97
"19249",2024-04-13 05:20:48,999,17.6,2.97
"19250",2024-04-13 05:20:49,999,17.6,2.97
"19251",2024-04-13 05:20:50,999,17.6,2.97
"19252",2024-04-13 05:20:51,999,17.6,2.98
"19253",2024-04-13 05:20:52,999,17.7,2.99
"19254",2024-04-13 05:20:53,999,17.7,3
"19255",2024-04-13 05:20:54,999,17.6,2.99
"19256",2024-04-13 05:20:55,999,17.6,2.98
"19257",2024-04-13 05:20:56,999,17.6,2.97
"19258",2024-04-13 05:20:57,999,17.6,2.96
"19259",2024-04-13 05:20:58,999,17.6,2.96
"19260",2024-04-13 05:20:59,999,17.6,2.96
"19261",2024-04-13 05:21:00,999,17.6,2.96
"19262",2024-04-13 05:21:01,999,17.6,2.97
"19263",2024-04-13 05:21:02,999,17.7,2.98
"19264",2024-04-13 05:21:03,999,17.8,2.99
"19265",2024-04-13 05:21:04,999,17.6,2.98
"19266",2024-04-13 05:21:05,999,17.6,2.96
"19267",2024-04-13 05:21:06,999,17.6,2.94
"19268",2024-04-13 05:21:07,999,17.7,2.94
"19269",2024-04-13 05:21:08,999,17.6,2.96
"19270",2024-04-13 05:21:09,999,17.6,2.97
"19271",2024-04-13 05:21:10,999,17.6,2.99
"19272",2024-04-13 05:21:11,999,17.6,2.99
"19273",2024-04-13 05:21:12,999,17.7,2.99
"19274",2024-04-13 05:21:13,999,17.6,2.99
"19275",2024-04-13 05:21:14,999,17.6,2.99
"19276",2024-04-13 05:21:15,999,17.6,3
"19277",2024-04-13 05:21:16,999,17.5,3.01
"19278",2024-04-13 05:21:17,999,17.6,3
"19279",2024-04-13 05:21:18,999,17.5,2.99
"19280",2024-04-13 05:21:19,999,17.6,3
"19281",2024-04-13 05:21:20,999,17.6,3.01
"19282",2024-04-13 05:21:21,999,17.7,3.02
"19283",2024-04-13 05:21:22,999,17.7,3.02
"19284",2024-04-13 05:21:23,999,17.7,3.02
"19285",2024-04-13 05:21:24,999,17.7,3.03
"19286",2024-04-13 05:21:25,999,17.6,3.04
"19287",2024-04-13 05:21:26,999,17.6,3.02
"19288",2024-04-13 05:21:27,999,17.5,2.99
"19289",2024-04-13 05:21:28,999,17.6,2.98
"19290",2024-04-13 05:21:29,999,17.7,2.99
"19291",2024-04-13 05:21:30,999,17.7,3
"19292",2024-04-13 05:21:31,999,17.6,3
"19293",2024-04-13 05:21:32,999,17.6,3
"19294",2024-04-13 05:21:33,999,17.6,2.99
"19295",2024-04-13 05:21:34,999,17.6,2.98
"19296",2024-04-13 05:21:35,999,17.6,2.99
"19297",2024-04-13 05:21:36,999,17.6,2.99
"19298",2024-04-13 05:21:37,999,17.6,2.98
