"","O2Concentrationcomp","O2ConcentrationSV","o2sat_sw","o2percentsat","o2percentsatSV"
"1",228.295791602999,244.877809571403,277.006085875684,82.4154425637615,88.4015991191254
"2",228.301807943644,244.884141258884,277.009523951457,82.4154425637615,88.4015991191254
"3",228.586449702326,245.178902147014,277.007797434374,82.4154425637615,88.4015991191254
"4",228.587883709794,245.180435802087,277.009523951457,82.4154425637615,88.4015991191254
"5",228.587883709794,245.180435802087,277.009523951457,82.4154425637615,88.4015991191254
"6",228.301807943644,244.884141258884,277.009523951457,82.4154425637615,88.4015991191254
"7",228.587883709794,245.180435802087,277.009523951457,82.4154425637615,88.4015991191254
"8",228.301807943644,244.884141258884,277.009523951457,82.4154425637615,88.4015991191254
"9",228.307372118442,244.889996112706,277.012667767031,82.4154425637615,88.4015991191254
"10",228.59345453656,245.186297532945,277.012667767031,82.4154425637615,88.4015991191254
"11",228.59345453656,245.186297532945,277.012667767031,82.4154425637615,88.4015991191254
"12",228.313479324774,244.89642362296,277.01616488953,82.4154425637615,88.4015991191254
"13",228.31219025189,244.895044915884,277.014610969648,82.4154425637615,88.4015991191254
"14",228.319187097459,244.902432054027,277.019481528799,82.4154425637615,88.4015991191254
"15",228.319187097459,244.902432054027,277.019481528799,82.4154425637615,88.4015991191254
"16",228.319187097459,244.902432054027,277.019481528799,82.4154425637615,88.4015991191254
"17",228.319187097459,244.902432054027,277.019481528799,82.4154425637615,88.4015991191254
"18",228.605283652778,245.198748089519,277.019481528799,82.4154425637615,88.4015991191254
"19",228.319187097459,244.902432054027,277.019481528799,82.4154425637615,88.4015991191254
"20",228.611398567688,245.205183577352,277.022978833769,82.4154425637615,88.4015991191254
"21",228.332292056601,244.916247658892,277.027849654797,82.4154425637615,88.4015991191254
"22",228.331002855492,244.914868816701,277.026295644551,82.4154425637615,88.4015991191254
"23",228.332292056601,244.916247658892,277.027849654797,82.4154425637615,88.4015991191254
"24",228.617113548921,245.211199468397,277.026295644551,82.4154425637615,88.4015991191254
"25",228.617113548921,245.211199468397,277.026295644551,82.4154425637615,88.4015991191254
"26",228.337857177384,244.922103510041,277.030993904142,82.4154425637615,88.4015991191254
"27",228.630144522671,245.224936725049,277.03460530038,82.4154425637615,88.4015991191254
"28",228.637007604888,245.23218048335,277.03930381302,82.4154425637615,88.4015991191254
"29",228.349583668753,244.934446135699,277.037749713815,82.4154425637615,88.4015991191254
"30",228.349583668753,244.934446135699,277.037749713815,82.4154425637615,88.4015991191254
"31",228.635716661342,245.230799839056,277.037749713815,82.4154425637615,88.4015991191254
"32",228.641832612204,245.23723641905,277.041247495931,82.4154425637615,88.4015991191254
"33",228.355692312611,244.940875161519,277.041247495931,82.4154425637615,88.4015991191254
"34",228.355692312611,244.940875161519,277.041247495931,82.4154425637615,88.4015991191254
"35",228.349583668753,244.934446135699,277.037749713815,82.4154425637615,88.4015991191254
"36",228.350872996709,244.935825111528,277.03930381302,82.4154425637615,88.4015991191254
"37",228.349583668753,244.934446135699,277.037749713815,82.4154425637615,88.4015991191254
"38",228.350872996709,244.935825111528,277.03930381302,82.4154425637615,88.4015991191254
"39",228.637007604888,245.23218048335,277.03930381302,82.4154425637615,88.4015991191254
"40",228.350872996709,244.935825111528,277.03930381302,82.4154425637615,88.4015991191254
"41",228.350872996709,244.935825111528,277.03930381302,82.4154425637615,88.4015991191254
"42",228.643267041438,245.238770518254,277.042974304861,82.4154425637615,88.4015991191254
"43",228.357124946687,244.942407406813,277.042974304861,82.4154425637615,88.4015991191254
"44",228.357124946687,244.942407406813,277.042974304861,82.4154425637615,88.4015991191254
"45",228.648839586462,245.244634060602,277.046118909419,82.4154425637615,88.4015991191254
"46",228.362690837749,244.948264070023,277.046118909419,82.4154425637615,88.4015991191254
"47",228.368709422537,244.954598123447,277.049558017154,82.4154425637615,88.4015991191254
"48",228.37014215462,244.956130472083,277.051284896397,82.4154425637615,88.4015991191254
"49",228.37014215462,244.956130472083,277.051284896397,82.4154425637615,88.4015991191254
"50",228.375798956544,244.962083005573,277.054488577836,82.4154425637615,88.4015991191254
"51",228.375798956544,244.962083005573,277.054488577836,82.4154425637615,88.4015991191254
"52",228.667989685114,245.26481124308,277.057927893167,82.4154425637615,88.4015991191254
"53",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"54",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"55",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"56",228.669424311285,245.266345549938,277.059654843219,82.4154425637615,88.4015991191254
"57",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"58",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"59",228.669424311285,245.266345549938,277.059654843219,82.4154425637615,88.4015991191254
"60",228.670715482291,245.267726434185,277.061209107469,82.4154425637615,88.4015991191254
"61",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
"62",228.670715482291,245.267726434185,277.061209107469,82.4154425637615,88.4015991191254
"63",228.670715482291,245.267726434185,277.061209107469,82.4154425637615,88.4015991191254
"64",228.37852125439,244.96499458115,277.05776973322,82.4154425637615,88.4015991191254
"65",228.37852125439,244.96499458115,277.05776973322,82.4154425637615,88.4015991191254
"66",228.37852125439,244.96499458115,277.05776973322,82.4154425637615,88.4015991191254
"67",228.664689171496,245.26138438291,277.05776973322,82.4154425637615,88.4015991191254
"68",228.372721094303,244.9588887234,277.054393306158,82.4154425637615,88.4015991191254
"69",228.377231740967,244.963615409526,277.056215496879,82.4154425637615,88.4015991191254
"70",228.663398042258,245.260003542589,277.056215496879,82.4154425637615,88.4015991191254
"71",228.383250810793,244.969949974121,277.059654843219,82.4154425637615,88.4015991191254
