"","O2Concentrationcomp","O2ConcentrationSV","o2sat_sw","o2percentsat","o2percentsatSV"
"1",211.006332755615,226.318001598213,254.167565062226,83.0185915751901,89.042833432663
"2",211.298732508692,226.621194250427,254.182258172815,83.0185915751901,89.042833432663
"3",210.256302160041,225.542491311579,254.206598389203,83.0185915751901,89.042833432663
"4",197.350496645681,212.177704666777,254.219984610307,83.0185915751901,89.042833432663
"5",509.149921812565,579.786143052948,254.230458232281,83.0185915751901,89.042833432663
"6",210.041009617851,225.320746581537,254.247983381063,83.0185915751901,89.042833432663
"7",413.665432541783,450.780794948596,254.257467233386,83.0185915751901,89.042833432663
"8",591.602511125208,712.869281345715,254.265460064337,83.0185915751901,89.042833432663
"9",557.177600865561,654.282244731714,254.280228798837,83.0185915751901,89.042833432663
"10",806.25648309405,1234.0706514197,254.289560373206,83.0185915751901,89.042833432663
"11",668.332866305861,862.785623638879,254.300331097916,83.0185915751901,89.042833432663
"12",211.200490530189,226.523060751529,254.308480425379,83.0185915751901,89.042833432663
"13",166.347715166662,179.943537529907,254.317813678687,83.0185915751901,89.042833432663
"14",1563.45280044321,-4378.48939789438,254.325963958122,83.0185915751901,89.042833432663
"15",209.355035635427,224.612844635098,254.331198935841,83.0185915751901,89.042833432663
"16",210.170349159818,225.457313127701,254.340584057248,83.0185915751901,89.042833432663
"17",209.923181906499,225.2017389291,254.352825806614,83.0185915751901,89.042833432663
"18",210.199416840877,225.487955204255,254.359599035682,83.0185915751901,89.042833432663
"19",210.236731819139,225.52724819867,254.382455223785,83.0185915751901,89.042833432663
"20",209.986578288283,225.268573501807,254.394457524298,83.0185915751901,89.042833432663
"21",210.02421011302,225.30819903975,254.417468548025,83.0185915751901,89.042833432663
"22",211.382365913089,226.714807769902,254.428197655972,83.0185915751901,89.042833432663
"23",211.141553712349,226.465991440141,254.446971732011,83.0185915751901,89.042833432663
"24",210.104100218159,225.392496666287,254.472630161054,83.0185915751901,89.042833432663
"25",210.944457441866,226.263293401166,254.495513901199,83.0185915751901,89.042833432663
