"","O2Concentrationcomp","O2ConcentrationSV","o2sat_sw","o2percentsat","o2percentsatSV"
"1",213.488840338803,228.922799680594,255.328655185066,83.6133493062355,89.6580916523715
"2",214.312811656278,229.776144755343,255.332594524348,83.6133493062355,89.6580916523715
"3",214.308050339934,229.77114114832,255.330054916607,83.6133493062355,89.6580916523715
"4",214.317981158061,229.781578350447,255.335389547403,83.6133493062355,89.6580916523715
"5",214.312811656278,229.776144755343,255.332594524348,83.6133493062355,89.6580916523715
"6",214.319163018586,229.782841391943,255.336789330243,83.6133493062355,89.6580916523715
"7",214.592673195248,230.066071043546,255.336789330243,83.6133493062355,89.6580916523715
"8",214.592673195248,230.066071043546,255.336789330243,83.6133493062355,89.6580916523715
"9",214.592673195248,230.066071043546,255.336789330243,83.6133493062355,89.6580916523715
"10",214.320344885412,229.784104440265,255.338189120757,83.6133493062355,89.6580916523715
"11",214.320344885412,229.784104440265,255.338189120757,83.6133493062355,89.6580916523715
"12",213.507142373092,228.942100484706,255.340884423383,83.6133493062355,89.6580916523715
"13",212.692716279366,228.098775785494,255.340884423383,83.6133493062355,89.6580916523715
"14",215.42697247713,230.930237723064,255.34367962343,83.6133493062355,89.6580916523715
"15",214.331589710222,229.795945891982,255.345079466098,83.6133493062355,89.6580916523715
"16",214.873870649998,230.357420571597,255.342284243282,83.6133493062355,89.6580916523715
"17",215.42816046573,230.931507091915,255.345079466098,83.6133493062355,89.6580916523715
"18",215.42816046573,230.931507091915,255.345079466098,83.6133493062355,89.6580916523715
"19",215.708124004381,231.221508497034,255.347619374942,83.6133493062355,89.6580916523715
"20",214.33753368674,229.8022133807,255.349019246144,83.6133493062355,89.6580916523715
"21",215.434133608915,230.937804837314,255.349019246144,83.6133493062355,89.6580916523715
"22",215.429216460914,230.932635425542,255.346323777134,83.6133493062355,89.6580916523715
"23",214.338715673347,229.803476555443,255.350419125021,83.6133493062355,89.6580916523715
"24",215.435321642836,230.939074254165,255.350419125021,83.6133493062355,89.6580916523715
"25",215.440517069327,230.944534784989,255.353214522328,83.6133493062355,89.6580916523715
"26",214.886196661061,230.370416519634,255.350419125021,83.6133493062355,89.6580916523715
"27",214.343885982997,229.808910998763,255.353214522328,83.6133493062355,89.6580916523715
"28",214.61224985272,230.086731093903,255.350419125021,83.6133493062355,89.6580916523715
"29",215.16574220024,230.659983929604,255.353214522328,83.6133493062355,89.6580916523715
"30",215.166928760579,230.661251826328,255.35461443165,83.6133493062355,89.6580916523715
"31",215.441705144949,230.945804245838,255.35461443165,83.6133493062355,89.6580916523715
"32",214.3450680111,229.810174217291,255.35461443165,83.6133493062355,89.6580916523715
"33",214.618609965337,230.093436819848,255.35461443165,83.6133493062355,89.6580916523715
"34",214.613301853601,230.08785530562,255.351663468243,83.6133493062355,89.6580916523715
"35",214.3450680111,229.810174217291,255.35461443165,83.6133493062355,89.6580916523715
"36",214.3450680111,229.810174217291,255.35461443165,83.6133493062355,89.6580916523715
"37",214.613301853601,230.08785530562,255.351663468243,83.6133493062355,89.6580916523715
"38",214.3450680111,229.810174217291,255.35461443165,83.6133493062355,89.6580916523715
"39",214.339766333399,229.804599383167,255.351663468243,83.6133493062355,89.6580916523715
"40",214.339766333399,229.804599383167,255.351663468243,83.6133493062355,89.6580916523715
"41",214.613301853601,230.08785530562,255.351663468243,83.6133493062355,89.6580916523715
"42",212.171433703241,227.55939806577,255.35461443165,83.6133493062355,89.6580916523715
"43",213.531563504453,228.967851607626,255.357103441689,83.6133493062355,89.6580916523715
"44",214.349748769316,229.815092959467,255.357103441689,83.6133493062355,89.6580916523715
"45",215.441705144949,230.945804245838,255.35461443165,83.6133493062355,89.6580916523715
"46",213.531563504453,228.967851607626,255.357103441689,83.6133493062355,89.6580916523715
"47",214.3450680111,229.810174217291,255.35461443165,83.6133493062355,89.6580916523715
"48",214.349748769316,229.815092959467,255.357103441689,83.6133493062355,89.6580916523715
"49",214.349748769316,229.815092959467,255.357103441689,83.6133493062355,89.6580916523715
"50",214.349748769316,229.815092959467,255.357103441689,83.6133493062355,89.6580916523715
"51",214.349748769316,229.815092959467,255.357103441689,83.6133493062355,89.6580916523715
"52",214.350930835678,229.816356218371,255.358503379165,83.6133493062355,89.6580916523715
"53",214.356101527199,229.821791062632,255.361298949833,83.6133493062355,89.6580916523715
"54",214.356101527199,229.821791062632,255.361298949833,83.6133493062355,89.6580916523715
"55",214.360995578533,229.826936495601,255.363994731264,83.6133493062355,89.6580916523715
"56",214.356101527199,229.821791062632,255.361298949833,83.6133493062355,89.6580916523715
"57",214.360995578533,229.826936495601,255.363994731264,83.6133493062355,89.6580916523715
"58",214.360995578533,229.826936495601,255.363994731264,83.6133493062355,89.6580916523715
"59",212.729386094036,228.137446912495,255.365394720902,83.6133493062355,89.6580916523715
"60",214.094189753615,229.550772297113,255.368190445831,83.6133493062355,89.6580916523715
"61",214.367348764285,229.833635048239,255.368190445831,83.6133493062355,89.6580916523715
"62",214.372111792582,229.838640452615,255.370730814667,83.6133493062355,89.6580916523715
"63",210.580118607213,225.912066586355,255.368190445831,83.6133493062355,89.6580916523715
"64",214.377283151359,229.844075997441,255.373526668574,83.6133493062355,89.6580916523715
"65",213.553844981469,228.991314501834,255.370730814667,83.6133493062355,89.6580916523715
"66",213.293099965808,228.721512508167,255.377622805566,83.6133493062355,89.6580916523715
"67",212.484810327662,227.884628935593,255.380418813761,83.6133493062355,89.6580916523715
"68",214.120104983979,229.578032121742,255.382959442083,83.6133493062355,89.6580916523715
"69",210.342913495175,225.6669585774,255.385655699591,83.6133493062355,89.6580916523715
"70",203.017920598508,218.081771387473,255.389852082232,83.6133493062355,89.6580916523715
"71",206.127185819878,221.301890648704,255.392548486893,83.6133493062355,89.6580916523715
"72",211.426532344905,226.789179856102,255.392548486893,83.6133493062355,89.6580916523715
"73",210.087848360641,225.403087206682,255.393793118206,83.6133493062355,89.6580916523715
"74",214.14733655323,229.606698676455,255.399286043564,83.6133493062355,89.6580916523715
"75",214.421742738001,229.890892263903,255.400686305542,83.6133493062355,89.6580916523715
"76",211.704162581511,227.076845708769,255.399389982345,83.6133493062355,89.6580916523715
"77",214.144808665986,229.604081880249,255.399389982345,83.6133493062355,89.6580916523715
"78",214.412856758728,229.881571779159,255.396593560837,83.6133493062355,89.6580916523715
"79",214.40796117019,229.876424732132,255.393897093428,83.6133493062355,89.6580916523715
"80",205.599493846532,220.755395252125,255.391100803463,83.6133493062355,89.6580916523715
"81",208.750590331565,224.018351473361,255.391100803463,83.6133493062355,89.6580916523715
"82",481.111748831875,537.933588115653,255.38856003518,83.6133493062355,89.6580916523715
"83",214.393129794952,229.860835266399,255.385863752023,83.6133493062355,89.6580916523715
"84",214.119939209637,229.577939777626,255.385863752023,83.6133493062355,89.6580916523715
"85",207.416406713294,222.636616257827,255.383067655255,83.6133493062355,89.6580916523715
"86",213.021258310259,228.440100052592,255.380371497529,83.6133493062355,89.6580916523715
"87",214.104719433596,229.561940880183,255.377575532279,83.6133493062355,89.6580916523715
"88",213.554856772048,228.992480842428,255.375035061441,83.6133493062355,89.6580916523715
"89",214.373128383403,229.839811644271,255.375035061441,83.6133493062355,89.6580916523715
"90",205.569859079044,220.724206457996,255.373635011505,83.6133493062355,89.6580916523715
"91",203.500477083419,218.581100372259,255.373635011505,83.6133493062355,89.6580916523715
"92",215.467527433575,230.973045879488,255.372234969245,83.6133493062355,89.6580916523715
"93",213.285434934719,228.713495737807,255.374930960545,83.6133493062355,89.6580916523715
"94",208.724143224516,223.990502142103,255.374930960545,83.6133493062355,89.6580916523715
"95",214.375658456689,229.842430719563,255.374930960545,83.6133493062355,89.6580916523715
"96",213.829729283628,229.277111002217,255.374930960545,83.6133493062355,89.6580916523715
"97",212.742767939901,228.151575314821,255.374930960545,83.6133493062355,89.6580916523715
"98",213.834888238093,229.282533670422,255.377726882776,83.6133493062355,89.6580916523715
"99",177.172298492811,191.252819303975,255.377726882776,83.6133493062355,89.6580916523715
"100",214.654415595064,230.131174330319,255.377726882776,83.6133493062355,89.6580916523715
"101",214.654415595064,230.131174330319,255.377726882776,83.6133493062355,89.6580916523715
"102",226.530004548673,242.435369858608,255.380422999479,83.6133493062355,89.6580916523715
"103",212.752761303429,228.162081531137,255.380422999479,83.6133493062355,89.6580916523715
"104",192.805103734915,207.497559645307,255.383219053225,83.6133493062355,89.6580916523715
"105",212.767484675165,228.177558895963,255.388456024225,83.6133493062355,89.6580916523715
"106",214.405727669925,229.87403783047,255.391252271165,83.6133493062355,89.6580916523715
"107",214.405727669925,229.87403783047,255.391252271165,83.6133493062355,89.6580916523715
"108",214.689423828192,230.167973598658,255.396745076027,83.6133493062355,89.6580916523715
"109",214.416846881898,229.88574493597,255.397989734412,83.6133493062355,89.6580916523715
"110",214.422793889472,229.892015609003,255.401930989301,83.6133493062355,89.6580916523715
"111",214.422793889472,229.892015609003,255.401930989301,83.6133493062355,89.6580916523715
"112",214.429149425949,229.898716631081,255.406127839092,83.6133493062355,89.6580916523715
"113",214.423976440833,229.893279378693,255.40333126578,83.6133493062355,89.6580916523715
"114",214.425158998499,229.894543155214,255.404731549937,83.6133493062355,89.6580916523715
"115",214.425158998499,229.894543155214,255.404731549937,83.6133493062355,89.6580916523715
"116",214.425158998499,229.894543155214,255.404731549937,83.6133493062355,89.6580916523715
"117",214.421576969896,229.890799891854,255.403590772207,83.6133493062355,89.6580916523715
"118",214.416272839764,229.885222482577,255.40063869885,83.6133493062355,89.6580916523715
"119",214.416272839764,229.885222482577,255.40063869885,83.6133493062355,89.6580916523715
"120",214.411508540374,229.880215743687,255.398097749789,83.6133493062355,89.6580916523715
"121",214.411508540374,229.880215743687,255.398097749789,83.6133493062355,89.6580916523715
"122",214.406336117112,229.874779081184,255.395301391489,83.6133493062355,89.6580916523715
