"","O2Concentrationcomp","O2ConcentrationSV","o2sat_sw","o2percentsat","o2percentsatSV"
"1",314.922320113455,336.29125243322,342.801177839592,91.8673389917049,98.1009617739943
"2",315.307313914423,336.689677457884,342.801177839592,91.8673389917049,98.1009617739943
"3",315.347372534162,336.73136040712,342.823420538657,91.8673389917049,98.1009617739943
"4",315.354562772079,336.738783336509,342.826161805091,91.8673389917049,98.1009617739943
"5",315.402429750147,336.788529089676,342.851439761638,91.8673389917049,98.1009617739943
"6",315.449696068368,336.837651097887,342.87643188289,91.8673389917049,98.1009617739943
"7",315.529940082255,336.921148035701,342.921083716224,91.8673389917049,98.1009617739943
"8",315.61996810252,337.014825394902,342.971239759072,91.8673389917049,98.1009617739943
"9",315.669622794922,337.066485197675,342.99876979436,91.8673389917049,98.1009617739943
"10",316.095958898009,337.50791154174,343.021268497171,91.8673389917049,98.1009617739943
"11",315.810342659192,337.212896765791,343.077098388143,91.8673389917049,98.1009617739943
"12",315.792839652927,337.19475025087,343.06870820016,91.8673389917049,98.1009617739943
"13",315.835537434007,337.239233545562,343.09373623661,91.8673389917049,98.1009617739943
"14",315.852782375369,337.25736078849,343.107250966958,91.8673389917049,98.1009617739943
"15",315.472270747801,336.863735933241,343.112749415969,91.8673389917049,98.1009617739943
"16",315.855832906929,337.260844874168,343.115500459145,91.8673389917049,98.1009617739943
"17",315.870515217605,337.276243326759,343.126266811023,91.8673389917049,98.1009617739943
"18",315.891074351225,337.297879430612,343.142909697686,91.8673389917049,98.1009617739943
"19",316.28243067678,337.703029551368,343.148408753814,91.8673389917049,98.1009617739943
"20",315.901330665702,337.308800704976,343.153907898067,91.8673389917049,98.1009617739943
"21",315.906458944412,337.314261472947,343.159407130447,91.8673389917049,98.1009617739943
"22",315.512816507255,336.906912098546,343.156281914122,91.8673389917049,98.1009617739943
"23",315.913937829362,337.322225249204,343.167427002308,91.8673389917049,98.1009617739943
"24",315.908547952042,337.316741924849,343.167051331545,91.8673389917049,98.1009617739943
"25",315.54103654154,336.936707018497,343.181175790134,91.8673389917049,98.1009617739943
"26",315.90903443014,337.317495786173,343.172552183818,91.8673389917049,98.1009617739943
"27",315.884532823721,337.292132970935,343.161639380109,91.8673389917049,98.1009617739943
"28",315.481158032749,336.874653751827,343.153017052382,91.8673389917049,98.1009617739943
