DATE_TIME_STAMP DATA_SOURCE_NAME TSGOUT
2024-04-12 00:00:00.275 COM3 10325         4.46592        -0.00000         3.058320         2.0391         8.079         0.6838        33.0622711        32.2018
2024-04-12 00:00:05.274 COM3 10326         4.46753        -0.00000         3.058320         2.0513         8.079         0.7082        33.0476190        32.2002
2024-04-12 00:00:10.289 COM3 10327         4.46753        -0.00000         3.058320         2.0391         8.079         0.6838        33.0622711        32.2002
2024-04-12 00:00:15.272 COM3 10328         4.46673        -0.00000         3.058320         2.0513         8.079         0.7326        33.0769231        32.2010
2024-04-12 00:00:20.271 COM3 10329         4.46673        -0.00000         3.058320         2.0513         8.079         0.6716        33.0622711        32.2010
2024-04-12 00:00:25.285 COM3 10330         4.46673        -0.00000         3.058320         2.0391         8.079         0.6716        33.0622711        32.2010
2024-04-12 00:00:30.299 COM3 10331         4.46505        -0.00000         3.058219         2.0391         8.079         0.6960        33.0769231        32.2014
2024-04-12 00:00:35.298 COM3 10332         4.46505        -0.00000         3.058219         2.0391         8.079         0.6593        33.0769231        32.2014
2024-04-12 00:00:40.282 COM3 10333         4.46338        -0.00000         3.058320         2.0513         8.079         0.6960        33.0622711        32.2043
2024-04-12 00:00:45.296 COM3 10334         4.46258        -0.00000         3.058219         2.0513         8.079         0.6960        33.0622711        32.2039
2024-04-12 00:00:50.279 COM3 10335         4.46090        -0.00000         3.058121         2.0513         8.079         0.7082        33.0769231        32.2043
2024-04-12 00:00:55.278 COM3 10336         4.46090        -0.00000         3.058121         2.0391         8.079         0.6471        33.0769231        32.2043
2024-04-12 00:01:00.292 COM3 10337         4.46090        -0.00000         3.058023         2.0513         8.079         0.6838        33.0622711        32.2032
2024-04-12 00:01:05.291 COM3 10338         4.45756        -0.00000         3.058023         2.0391         8.079         0.7204        33.0622711        32.2065
2024-04-12 00:01:10.322 COM3 10339         4.45756        -0.00000         3.058023         2.0391         8.079         0.6716        33.0622711        32.2065
2024-04-12 00:01:15.273 COM3 10340         4.45669        -0.00000         3.057921         2.0513         8.079         0.6593        33.0769231        32.2061
2024-04-12 00:01:20.288 COM3 10341         4.45502        -0.00000         3.057823         2.0513         8.079         0.6716        33.0622711        32.2066
2024-04-12 00:01:25.287 COM3 10342         4.45669        -0.00000         3.057823         2.0513         8.079         0.6960        33.0769231        32.2050
2024-04-12 00:01:30.286 COM3 10343         4.46004        -0.00000         3.057722         2.0269         8.079         0.7204        33.0769231        32.2005
2024-04-12 00:01:35.269 COM3 10344         4.46090        -0.00000         3.057722         2.0391         8.079         0.7082        33.0769231        32.1997
2024-04-12 00:01:40.283 COM3 10345         4.46258        -0.00000         3.057624         2.0513         8.079         0.7204        33.0769231        32.1969
2024-04-12 00:01:45.267 COM3 10346         4.46592        -0.00000         3.057522         2.0513         8.079         0.6838        33.0769231        32.1925
2024-04-12 00:01:50.296 COM3 10347         4.46592        -0.00000         3.057624         2.0513         8.079         0.6838        33.0769231        32.1937
2024-04-12 00:01:55.280 COM3 10348         4.46592        -0.00000         3.057624         2.0513         8.079         0.7204        33.0769231        32.1937
2024-04-12 00:02:00.279 COM3 10349         4.46592        -0.00000         3.057722         2.0513         8.079         0.6838        33.0769231        32.1948
2024-04-12 00:02:05.277 COM3 10350         4.46505        -0.00000         3.057722         2.0513         8.079         0.7326        33.0622711        32.1956
2024-04-12 00:02:10.276 COM3 10351         4.46505        -0.00000         3.057722         2.0391         8.079         0.7082        33.0769231        32.1956
2024-04-12 00:02:15.275 COM3 10352         4.46171        -0.00000         3.057823         2.0513         8.079         0.7082        33.0769231        32.2001
2024-04-12 00:02:20.274 COM3 10353         4.45756        -0.00000         3.057823         2.0391         8.079         0.6716        33.0769231        32.2041
2024-04-12 00:02:25.288 COM3 10354         4.45502        -0.00000         3.057722         2.0513         8.079         0.7448        33.0622711        32.2054
2024-04-12 00:02:30.287 COM3 10355         4.45502        -0.00000         3.057823         2.0269         8.079         0.6960        33.0769231        32.2066
2024-04-12 00:02:35.286 COM3 10356         4.45421        -0.00000         3.057722         2.0513         8.079         0.7082        33.0915751        32.2062
2024-04-12 00:02:40.300 COM3 10357         4.45334        -0.00000         3.057722         2.0513         8.079         0.7082        33.0769231        32.2071
2024-04-12 00:02:45.268 COM3 10358         4.45254        -0.00000         3.057522         2.0391         8.079         0.6960        33.0622711        32.2055
2024-04-12 00:02:50.283 COM3 10359         4.45167        -0.00000         3.057424         2.0513         8.079         0.6838        33.0769231        32.2052
2024-04-12 00:02:55.266 COM3 10360         4.45087        -0.00000         3.057326         2.0513         8.079         0.6716        33.0769231        32.2049
2024-04-12 00:03:00.296 COM3 10361         4.45087        -0.00000         3.057326         2.0391         8.079         0.7326        33.0622711        32.2049
2024-04-12 00:03:05.279 COM3 10362         4.45006        -0.00000         3.057225         2.0513         8.079         0.6838        33.0769231        32.2045
2024-04-12 00:03:10.278 COM3 10363         4.44839        -0.00000         3.057127         2.0391         8.079         0.7814        33.0769231        32.2050
2024-04-12 00:03:15.292 COM3 10364         4.44671        -0.00000         3.057127         2.0513         8.079         0.6716        33.0769231        32.2066
2024-04-12 00:03:20.291 COM3 10365         4.44585        -0.00000         3.057025         2.0513         8.079         0.6838        33.0769231        32.2063
2024-04-12 00:03:25.290 COM3 10366         4.44752        -0.00000         3.056927         2.0513         8.079         0.6960        33.0769231        32.2035
2024-04-12 00:03:30.273 COM3 10367         4.44839        -0.00000         3.056829         2.0513         8.079         0.6960        33.0769231        32.2015
2024-04-12 00:03:35.303 COM3 10368         4.45006        -0.00000         3.056829         2.0513         8.079         0.7204        33.0769231        32.1999
2024-04-12 00:03:40.286 COM3 10369         4.44839        -0.00000         3.056728         2.0391         8.079         0.7204        33.0769231        32.2003
2024-04-12 00:03:45.270 COM3 10370         4.44839        -0.00000         3.056728         2.0513         8.079         0.7204        33.0769231        32.2003
2024-04-12 00:03:50.284 COM3 10371         4.44839        -0.00000         3.056630         2.0391         8.079         0.6960        33.0769231        32.1992
2024-04-12 00:03:55.299 COM3 10372         4.44671        -0.00000         3.056630         2.0513         8.079         0.6960        33.0769231        32.2008
2024-04-12 00:04:00.282 COM3 10373         4.44417        -0.00000         3.056630         2.0513         8.079         0.7326        33.0769231        32.2033
2024-04-12 00:04:05.296 COM3 10374         4.44250        -0.00000         3.056630         2.0391         8.079         0.7082        33.0769231        32.2049
2024-04-12 00:04:10.295 COM3 10375         4.44169        -0.00000         3.056528         2.0513         8.079         0.7082        33.0769231        32.2046
2024-04-12 00:04:15.294 COM3 10376         4.44083        -0.00000         3.056430         2.0513         8.079         0.6838        33.0915751        32.2043
2024-04-12 00:04:20.277 COM3 10377         4.44169        -0.00000         3.056430         2.0635         8.079         0.6593        33.0915751        32.2034
2024-04-12 00:04:25.291 COM3 10378         4.44337        -0.00000         3.056329         2.0391         8.079         0.7204        33.0769231        32.2006
2024-04-12 00:04:30.275 COM3 10379         4.44417        -0.00000         3.056329         2.0391         8.079         0.6838        33.0915751        32.1998
2024-04-12 00:04:35.289 COM3 10380         4.44417        -0.00000         3.056231         2.0513         8.079         0.7326        33.0915751        32.1987
2024-04-12 00:04:40.273 COM3 10381         4.44337        -0.00000         3.056133         2.0391         8.079         0.6960        33.0769231        32.1983
2024-04-12 00:04:45.303 COM3 10382         4.44169        -0.00000         3.056133         2.0513         8.079         0.9158        33.0769231        32.1999
2024-04-12 00:04:50.270 COM3 10383         4.44002        -0.00000         3.056133         2.0635         8.079         0.7082        33.0769231        32.2016
2024-04-12 00:04:55.300 COM3 10384         4.43915        -0.00000         3.056133         2.0391         8.079         0.6838        33.0769231        32.2024
2024-04-12 00:05:00.268 COM3 10385         4.43915        -0.00000         3.056031         2.0391         8.079         0.6593        33.0769231        32.2012
2024-04-12 00:05:05.282 COM3 10386         4.44083        -0.00000         3.056031         2.0513         8.079         0.7082        33.0915751        32.1996
2024-04-12 00:05:10.281 COM3 10387         4.44083        -0.00000         3.055933         2.0513         8.079         0.7082        33.0915751        32.1985
2024-04-12 00:05:15.296 COM3 10388         4.43748        -0.00000         3.055933         2.0513         8.079         0.6838        33.0769231        32.2017
2024-04-12 00:05:20.279 COM3 10389         4.43835        -0.00000         3.055933         2.0513         8.079         0.7082        33.0769231        32.2009
