DATE_TIME_STAMP DATA_SOURCE_NAME TSGOUT
2024-04-15 00:00:03.172 COM3 1302         5.66232        -0.00000         3.124669         2.2466         8.055         0.9646        32.7545788        31.8126
2024-04-15 00:00:08.202 COM3 1303         5.65989        -0.00000         3.124768         2.2711         8.055         0.9524        32.7545788        31.8160
2024-04-15 00:00:13.185 COM3 1304         5.65825        -0.00000         3.124868         2.2589         8.055         1.0012        32.7545788        31.8187
2024-04-15 00:00:18.200 COM3 1305         5.65660        -0.00000         3.124868         2.2711         8.055         0.9890        32.7545788        31.8202
2024-04-15 00:00:23.183 COM3 1306         5.65411        -0.00000         3.124868         2.2711         8.055         0.9890        32.7545788        31.8226
2024-04-15 00:00:28.197 COM3 1307         5.65496        -0.00000         3.124967         2.2589         8.055         0.9768        32.7545788        31.8229
2024-04-15 00:00:33.180 COM3 1308         5.65660        -0.00000         3.124967         2.2711         8.055         1.0012        32.7545788        31.8213
2024-04-15 00:00:38.179 COM3 1309         5.65904        -0.00000         3.124967         2.2589         8.055         1.0012        32.7545788        31.8190
2024-04-15 00:00:43.194 COM3 1310         5.66068        -0.00000         3.124967         2.2711         8.055         0.9890        32.7399267        31.8175
2024-04-15 00:00:48.192 COM3 1311         5.66232        -0.00000         3.124868         2.2589         8.055         0.9890        32.7545788        31.8148
2024-04-15 00:00:53.191 COM3 1312         5.66232        -0.00000         3.124868         2.2711         8.055         0.9890        32.7692308        31.8148
2024-04-15 00:00:58.174 COM3 1313         5.66475        -0.00000         3.124867         2.2711         8.055         0.9768        32.7399267        31.8125
2024-04-15 00:01:03.173 COM3 1314         5.66724        -0.00000         3.124867         2.2589         8.055         0.9768        32.7545788        31.8102
2024-04-15 00:01:08.172 COM3 1315         5.66888        -0.00000         3.124867         2.2833         8.055         1.0134        32.7399267        31.8086
2024-04-15 00:01:13.187 COM3 1316         5.66888        -0.00000         3.124867         2.2589         8.055         0.9768        32.7545788        31.8086
2024-04-15 00:01:18.185 COM3 1317         5.66803        -0.00000         3.124967         2.2711         8.055         0.9768        32.7545788        31.8105
2024-04-15 00:01:23.168 COM3 1318         5.66888        -0.00000         3.124967         2.2711         8.055         0.9768        32.7545788        31.8097
2024-04-15 00:01:28.199 COM3 1319         5.66803        -0.00000         3.124967         2.2589         8.055         1.0256        32.7545788        31.8105
2024-04-15 00:01:33.166 COM3 1320         5.66724        -0.00000         3.124967         2.2589         8.055         1.0134        32.7545788        31.8113
2024-04-15 00:01:38.196 COM3 1321         5.66803        -0.00000         3.125069         2.2589         8.055         0.9646        32.7399267        31.8117
2024-04-15 00:01:43.164 COM3 1322         5.66639        -0.00000         3.125069         2.2711         8.055         0.9768        32.7545788        31.8132
2024-04-15 00:01:48.178 COM3 1323         5.66639        -0.00000         3.125168         2.2589         8.055         0.9890        32.7545788        31.8143
2024-04-15 00:01:53.162 COM3 1324         5.66724        -0.00000         3.125168         2.2589         8.055         1.0379        32.7399267        31.8135
2024-04-15 00:01:58.192 COM3 1325         5.66560        -0.00000         3.125168         2.2466         8.055         0.9768        32.7545788        31.8151
2024-04-15 00:02:03.190 COM3 1326         5.66803        -0.00000         3.125267         2.2711         8.055         0.9890        32.7545788        31.8139
2024-04-15 00:02:08.174 COM3 1327         5.66888        -0.00000         3.125168         2.2833         8.055         0.9890        32.7545788        31.8120
2024-04-15 00:02:13.173 COM3 1328         5.66888        -0.00000         3.125168         2.2589         8.055         1.0134        32.7399267        31.8120
2024-04-15 00:02:18.187 COM3 1329         5.67131        -0.00000         3.125168         2.2711         8.055         0.9646        32.7545788        31.8097
2024-04-15 00:02:23.186 COM3 1330         5.67131        -0.00000         3.125168         2.2589         8.055         1.0256        32.7399267        31.8097
2024-04-15 00:02:28.169 COM3 1331         5.67296        -0.00000         3.125168         2.2589         8.055         0.9524        32.7399267        31.8081
2024-04-15 00:02:33.183 COM3 1332         5.67381        -0.00000         3.125168         2.2589         8.055         0.9768        32.7399267        31.8073
2024-04-15 00:02:38.167 COM3 1333         5.67545        -0.00000         3.125168         2.2711         8.055         1.0012        32.7399267        31.8058
2024-04-15 00:02:43.165 COM3 1334         5.67624        -0.00000         3.125267         2.2466         8.055         1.0134        32.7252747        31.8062
2024-04-15 00:02:48.195 COM3 1335         5.67788        -0.00000         3.125267         2.2466         8.055         0.9890        32.7252747        31.8046
2024-04-15 00:02:53.194 COM3 1336         5.67952        -0.00000         3.125366         2.2589         8.055         1.0134        32.7252747        31.8042
2024-04-15 00:02:58.177 COM3 1337         5.67952        -0.00000         3.125366         2.2589         8.055         1.0379        32.7399267        31.8042
2024-04-15 00:03:03.176 COM3 1338         5.67867        -0.00000         3.125366         2.2589         8.055         0.9768        32.7252747        31.8050
2024-04-15 00:03:08.191 COM3 1339         5.67952        -0.00000         3.125366         2.2589         8.055         0.9768        32.7399267        31.8042
2024-04-15 00:03:13.174 COM3 1340         5.67624        -0.00000         3.125465         2.2589         8.055         0.9646        32.7399267        31.8084
2024-04-15 00:03:18.188 COM3 1341         5.67703        -0.00000         3.125565         2.2711         8.055         0.9768        32.7399267        31.8088
