"","time","latitude"
"119",2024-10-08 13:00:00,44.6727164185
"120",2024-10-08 14:00:00,44.5332840819952
"121",2024-10-08 15:00:00,44.4155147338357
"122",2024-10-08 16:00:00,44.3380661585388
"123",2024-10-08 17:00:00,44.250049394396
"124",2024-10-08 18:00:00,44.1536634721395
"125",2024-10-08 19:00:00,44.0349707259983
"126",2024-10-08 20:00:00,43.9203280255248
"127",2024-10-08 21:00:00,43.8067057117097
"128",2024-10-08 22:00:00,43.6881332025347
"129",2024-10-08 23:00:00,43.575623445947
"130",2024-10-09,43.4736671768434
"131",2024-10-09 01:00:00,43.4688627365
"132",2024-10-09 02:00:00,43.4626527093324
"133",2024-10-09 03:00:00,43.4291953716657
"134",2024-10-09 04:00:00,43.3982632833333
"135",2024-10-09 05:00:00,43.3931820833328
"136",2024-10-09 06:00:00,43.3565394873204
"137",2024-10-09 07:00:00,43.3281137282282
"138",2024-10-09 08:00:00,43.3218095720713
"139",2024-10-09 09:00:00,43.2864558193199
"140",2024-10-09 10:00:00,43.2577654503334
"141",2024-10-09 11:00:00,43.2567522733329
"142",2024-10-09 12:00:00,43.2227532596671
"143",2024-10-09 13:00:00,43.1868023833334
"144",2024-10-09 14:00:00,43.1860764231667
"145",2024-10-09 15:00:00,43.1658095166664
"146",2024-10-09 16:00:00,43.1560008333333
"147",2024-10-09 17:00:00,43.0953766906647
"148",2024-10-09 18:00:00,43.0333771409743
"149",2024-10-09 19:00:00,43.0244105900914
"150",2024-10-09 20:00:00,42.9802524899988
"151",2024-10-09 21:00:00,42.9546669264263
"152",2024-10-09 22:00:00,42.956431864865
"153",2024-10-09 23:00:00,42.9150968500008
"154",2024-10-10,42.8757905016832
"155",2024-10-10 01:00:00,42.875711166
"156",2024-10-10 02:00:00,42.8500352102098
"157",2024-10-10 03:00:00,42.8057606886894
"158",2024-10-10 04:00:00,42.7893194056667
"159",2024-10-10 05:00:00,42.7683766920256
"160",2024-10-10 06:00:00,42.7244680683343
"161",2024-10-10 07:00:00,42.7024746996667
"162",2024-10-10 08:00:00,42.6853192871662
"163",2024-10-10 09:00:00,42.6479027559992
"164",2024-10-10 10:00:00,42.6253902736667
"165",2024-10-10 11:00:00,42.6149702249989
"166",2024-10-10 12:00:00,42.5760270999994
"167",2024-10-10 13:00:00,42.5524990266667
"168",2024-10-10 14:00:00,42.5524788885
"169",2024-10-10 15:00:00,42.5152481606674
"170",2024-10-10 16:00:00,42.465437379834
"171",2024-10-10 17:00:00,42.4619900013123
"172",2024-10-10 18:00:00,42.4422268878334
"173",2024-10-10 19:00:00,42.4034779247577
"174",2024-10-10 20:00:00,42.3772283613614
"175",2024-10-10 21:00:00,42.377181684
"176",2024-10-10 22:00:00,42.2927560930942
"177",2024-10-10 23:00:00,42.1316562307307
"178",2024-10-11,41.9883959000006
"179",2024-10-11 01:00:00,41.9721008599987
"180",2024-10-11 02:00:00,42.0612385610609
"181",2024-10-11 03:00:00,42.0831689382705
"182",2024-10-11 04:00:00,42.1179304245
"183",2024-10-11 05:00:00,42.153289618335
"184",2024-10-11 06:00:00,42.1658291666667
"185",2024-10-11 07:00:00,42.1997471133333
"186",2024-10-11 08:00:00,42.2000426191191
"187",2024-10-11 09:00:00,42.2303214616663
"188",2024-10-11 10:00:00,42.2709825818333
"189",2024-10-11 11:00:00,42.2702223600001
"190",2024-10-11 12:00:00,42.2985154393337
"191",2024-10-11 13:00:00,42.2959832433348
"192",2024-10-11 14:00:00,42.3326417758334
"193",2024-10-11 15:00:00,42.32374733
"194",2024-10-11 16:00:00,42.4178352911667
"195",2024-10-11 17:00:00,42.4258043593345
"196",2024-10-11 18:00:00,42.5334885775012
"197",2024-10-11 19:00:00,42.6474652819466
"198",2024-10-11 20:00:00,42.7631462397418
"199",2024-10-11 21:00:00,42.848156883884
"200",2024-10-11 22:00:00,42.8486767243334
"201",2024-10-11 23:00:00,42.8781837642643
"202",2024-10-12,42.87824690991
"203",2024-10-12 01:00:00,42.877339392
"204",2024-10-12 02:00:00,42.8998279716666
"205",2024-10-12 03:00:00,42.8998809523333
"206",2024-10-12 04:00:00,42.9209676821686
"207",2024-10-12 05:00:00,42.9361591666667
"208",2024-10-12 06:00:00,42.949498096499
"209",2024-10-12 07:00:00,42.963022
"210",2024-10-12 08:00:00,42.965848758333
"211",2024-10-12 09:00:00,42.9781519
"212",2024-10-12 10:00:00,42.97826586
"213",2024-10-12 11:00:00,42.8872596480015
"214",2024-10-12 12:00:00,42.849723601
"215",2024-10-12 13:00:00,42.8515279900001
"216",2024-10-12 14:00:00,42.9464565600017
"217",2024-10-12 15:00:00,43.0376951686673
"218",2024-10-12 16:00:00,43.1251448961679
"219",2024-10-12 17:00:00,43.2087063320011
"220",2024-10-12 18:00:00,43.298018385169
"221",2024-10-12 19:00:00,43.3941659950026
"222",2024-10-12 20:00:00,43.4866617853308
"223",2024-10-12 21:00:00,43.5830099799973
"224",2024-10-12 22:00:00,43.6841686044379
"225",2024-10-12 23:00:00,43.7889396186645
"226",2024-10-13,43.8874196119986
"227",2024-10-13 01:00:00,43.9796658928924
"228",2024-10-13 02:00:00,44.0649300358327
"229",2024-10-13 03:00:00,44.1587638513333
"230",2024-10-13 04:00:00,44.2515837951666
"231",2024-10-13 05:00:00,44.3694018053343
"232",2024-10-13 06:00:00,44.4002849330998
"233",2024-10-13 07:00:00,44.3558559406633
"234",2024-10-13 08:00:00,44.2664337883337
"235",2024-10-13 09:00:00,44.2668837266667
"236",2024-10-13 10:00:00,44.2068503393424
"237",2024-10-13 11:00:00,44.0710818703293
"238",2024-10-13 12:00:00,43.9341038316695
"239",2024-10-13 13:00:00,43.8830386496496
"240",2024-10-13 14:00:00,43.8806615433333
"241",2024-10-13 15:00:00,43.7736037542083
"242",2024-10-13 16:00:00,43.763657106273
"243",2024-10-13 17:00:00,43.7636114963334
"244",2024-10-13 18:00:00,43.6712712577554
"245",2024-10-13 19:00:00,43.5495984803371
"246",2024-10-13 20:00:00,43.4790499696667
"247",2024-10-13 21:00:00,43.456326388335
"248",2024-10-13 22:00:00,43.3314556573351
"249",2024-10-13 23:00:00,43.2053668465009
"250",2024-10-14,43.1826945143333
"251",2024-10-14 01:00:00,43.1148873638444
"252",2024-10-14 02:00:00,42.992861219999
"253",2024-10-14 03:00:00,42.9397617641668
"254",2024-10-14 04:00:00,42.9398874393332
"255",2024-10-14 05:00:00,42.8515670626637
"256",2024-10-14 06:00:00,42.8313175560001
"257",2024-10-14 07:00:00,42.8313115241666
"258",2024-10-14 08:00:00,42.8311746886675
"259",2024-10-14 09:00:00,42.733004029
"260",2024-10-14 10:00:00,42.733047
"261",2024-10-14 11:00:00,42.7330251991667
"262",2024-10-14 12:00:00,42.7330394696667
"263",2024-10-14 13:00:00,42.6759871300009
"264",2024-10-14 14:00:00,42.6186939698031
"265",2024-10-14 15:00:00,42.6186958541666
"266",2024-10-14 16:00:00,42.6187280808081
"267",2024-10-14 17:00:00,42.6186945996667
"268",2024-10-14 18:00:00,42.5430942445781
"269",2024-10-14 19:00:00,42.4752178218218
"270",2024-10-14 20:00:00,42.4752062803333
"271",2024-10-14 21:00:00,42.4752055253333
"272",2024-10-14 22:00:00,42.475441459596
"273",2024-10-14 23:00:00,42.5381934761902
"274",2024-10-15,42.6658796421431
"275",2024-10-15 01:00:00,42.7957394571261
"276",2024-10-15 02:00:00,42.9166288216676
"277",2024-10-15 03:00:00,43.0317244450018
"278",2024-10-15 04:00:00,43.1459175940007
"279",2024-10-15 05:00:00,43.2558573853871
"280",2024-10-15 06:00:00,43.3626458098533
"281",2024-10-15 07:00:00,43.4755261636646
"282",2024-10-15 08:00:00,43.5866549029011
"283",2024-10-15 09:00:00,43.7013494606632
"284",2024-10-15 10:00:00,43.8136532657655
"285",2024-10-15 11:00:00,43.9241356133332
"286",2024-10-15 12:00:00,44.0398029924916
"287",2024-10-15 13:00:00,44.0977794541667
"288",2024-10-15 14:00:00,44.0977700600601
"289",2024-10-15 15:00:00,44.0972123328329
"290",2024-10-15 16:00:00,44.0102206203612
"291",2024-10-15 17:00:00,44.0098575
"292",2024-10-15 18:00:00,44.0097597173332
"293",2024-10-15 19:00:00,43.9990277507514
"294",2024-10-15 20:00:00,43.863208518334
"295",2024-10-15 21:00:00,43.8635362174998
"296",2024-10-15 22:00:00,43.848322121622
"297",2024-10-15 23:00:00,43.8887338616668
"298",2024-10-16,43.888392903
"299",2024-10-16 01:00:00,43.8883478491667
"300",2024-10-16 02:00:00,43.88844548
"301",2024-10-16 03:00:00,43.7912017566053
"302",2024-10-16 04:00:00,43.7900590390002
"303",2024-10-16 05:00:00,43.7900197
"304",2024-10-16 06:00:00,43.7900374533332
"305",2024-10-16 07:00:00,43.7431970573347
"306",2024-10-16 08:00:00,43.6560914864866
"307",2024-10-16 09:00:00,43.5625323436678
"308",2024-10-16 10:00:00,43.4699250867523
"309",2024-10-16 11:00:00,43.3707980190167
"310",2024-10-16 12:00:00,43.2751897882878
"311",2024-10-16 13:00:00,43.2017674426664
"312",2024-10-16 14:00:00,43.2007330795
"313",2024-10-16 15:00:00,43.2057666006001
"314",2024-10-16 16:00:00,43.2725104239969
"315",2024-10-16 17:00:00,43.4211153536849
"316",2024-10-16 18:00:00,43.4734238899999
"317",2024-10-16 19:00:00,43.4734213775
"318",2024-10-16 20:00:00,43.4735382213333
