"","time","Temperature_TSG_ITS_90"
"122",2024-10-08 16:00:00,14.5636813224696
"123",2024-10-08 17:00:00,14.3165627125405
"124",2024-10-08 18:00:00,13.2109970942464
"125",2024-10-08 19:00:00,14.2052057811416
"126",2024-10-08 20:00:00,14.5859208881777
"127",2024-10-08 21:00:00,14.0144478976041
"128",2024-10-08 22:00:00,14.6544425445
"129",2024-10-08 23:00:00,12.9132086939463
"130",2024-10-09,16.2525172894516
"131",2024-10-09 01:00:00,16.376207249689
"132",2024-10-09 02:00:00,16.3323202420418
"133",2024-10-09 03:00:00,14.8857885882407
"134",2024-10-09 04:00:00,11.9509599479591
"135",2024-10-09 05:00:00,11.9914511621329
"136",2024-10-09 06:00:00,12.4649580036033
"137",2024-10-09 07:00:00,15.4023938471069
"138",2024-10-09 08:00:00,16.4507037935249
"139",2024-10-09 09:00:00,15.4168483122836
"140",2024-10-09 10:00:00,15.3928519787307
"141",2024-10-09 11:00:00,15.3985081577234
"142",2024-10-09 12:00:00,15.1571727037909
"143",2024-10-09 13:00:00,13.6213886032479
"144",2024-10-09 14:00:00,13.6159174214948
"145",2024-10-09 15:00:00,14.5357594078124
"146",2024-10-09 16:00:00,14.8545029685914
"147",2024-10-09 17:00:00,14.7576220813366
"148",2024-10-09 18:00:00,12.9228605723986
"149",2024-10-09 19:00:00,13.7524838370262
"150",2024-10-09 20:00:00,15.0479189717992
"151",2024-10-09 21:00:00,16.09813
"152",2024-10-09 22:00:00,16.2144193698591
"153",2024-10-09 23:00:00,16.18086264304
"154",2024-10-10,16.8516197471414
"155",2024-10-10 01:00:00,16.7681894959042
"156",2024-10-10 02:00:00,16.5927701040314
"157",2024-10-10 03:00:00,16.0396651093673
"158",2024-10-10 04:00:00,16.1313789611401
"159",2024-10-10 05:00:00,16.18339
"160",2024-10-10 06:00:00,16.53448
"161",2024-10-10 07:00:00,16.26995
"162",2024-10-10 08:00:00,16.3093951113407
"163",2024-10-10 09:00:00,15.6582766314507
"164",2024-10-10 10:00:00,15.7901119405865
"165",2024-10-10 11:00:00,15.73639
"166",2024-10-10 12:00:00,15.4899946809366
"167",2024-10-10 13:00:00,15.70618
"168",2024-10-10 14:00:00,15.7205318035477
"169",2024-10-10 15:00:00,16.4434
"170",2024-10-10 16:00:00,16.27134
"171",2024-10-10 17:00:00,16.3010042848604
"172",2024-10-10 18:00:00,16.34941
"173",2024-10-10 19:00:00,15.95605
"174",2024-10-10 20:00:00,16.1719221372659
"175",2024-10-10 21:00:00,16.2821688073427
"176",2024-10-10 22:00:00,15.2679268533097
"177",2024-10-10 23:00:00,16.0965780773008
"178",2024-10-11,16.1104152310543
"179",2024-10-11 01:00:00,16.1558508187704
"180",2024-10-11 02:00:00,15.963443975448
"181",2024-10-11 03:00:00,15.5471227834759
"182",2024-10-11 04:00:00,15.62732
"183",2024-10-11 05:00:00,15.9000752699328
"184",2024-10-11 06:00:00,15.6733996579263
"185",2024-10-11 07:00:00,15.1169338927922
"186",2024-10-11 08:00:00,15.3816099700677
"187",2024-10-11 09:00:00,15.2283208614161
"188",2024-10-11 10:00:00,14.6352348247356
"189",2024-10-11 11:00:00,15.32462
"190",2024-10-11 12:00:00,14.9737729252943
"191",2024-10-11 13:00:00,15.2146279721662
"192",2024-10-11 14:00:00,15.4049065008165
"193",2024-10-11 15:00:00,15.4528085137056
"194",2024-10-11 16:00:00,16.1078042788413
"195",2024-10-11 17:00:00,16.1620276835487
"196",2024-10-11 18:00:00,16.0531871884468
"197",2024-10-11 19:00:00,15.5864439067318
"198",2024-10-11 20:00:00,16.06319
"199",2024-10-11 21:00:00,16.58448
"200",2024-10-11 22:00:00,16.61848
"201",2024-10-11 23:00:00,16.57824
"202",2024-10-12,16.54556
"203",2024-10-12 01:00:00,16.5201556931373
"204",2024-10-12 02:00:00,16.4471531684963
"205",2024-10-12 03:00:00,16.4599763681713
"206",2024-10-12 04:00:00,16.21439194039
"207",2024-10-12 05:00:00,16.03801
"208",2024-10-12 06:00:00,16.1627200640229
"209",2024-10-12 07:00:00,16.27202
"210",2024-10-12 08:00:00,16.2723083456784
"211",2024-10-12 09:00:00,16.5083210821605
"212",2024-10-12 10:00:00,16.50807
"213",2024-10-12 11:00:00,16.2576984854587
"214",2024-10-12 12:00:00,14.43985
"215",2024-10-12 13:00:00,14.3787619065837
"216",2024-10-12 14:00:00,16.498545525283
"217",2024-10-12 15:00:00,16.6075695238174
"218",2024-10-12 16:00:00,16.5433429058017
"219",2024-10-12 17:00:00,16.4138858717493
"220",2024-10-12 18:00:00,16.3098497795665
"221",2024-10-12 19:00:00,16.6102900601145
"222",2024-10-12 20:00:00,16.48232
"223",2024-10-12 21:00:00,16.4004944393701
"224",2024-10-12 22:00:00,16.5923788982607
"225",2024-10-12 23:00:00,16.623770376872
"226",2024-10-13,16.3425433707436
"227",2024-10-13 01:00:00,16.17012
"228",2024-10-13 02:00:00,15.9564065902035
"229",2024-10-13 03:00:00,16.0132390169448
"230",2024-10-13 04:00:00,15.7934145429513
"231",2024-10-13 05:00:00,11.496585618458
"232",2024-10-13 06:00:00,10.3896847192074
"233",2024-10-13 07:00:00,8.65229656961611
"234",2024-10-13 08:00:00,16.04076
"235",2024-10-13 09:00:00,16.01208
"236",2024-10-13 10:00:00,15.7499935739963
"237",2024-10-13 11:00:00,15.893231723035
"238",2024-10-13 12:00:00,15.6472516063398
"239",2024-10-13 13:00:00,15.461
"240",2024-10-13 14:00:00,15.4594183706149
"241",2024-10-13 15:00:00,15.87263
"242",2024-10-13 16:00:00,15.8349764272879
"243",2024-10-13 17:00:00,15.86842
"244",2024-10-13 18:00:00,15.68786
"245",2024-10-13 19:00:00,15.9004488603353
"246",2024-10-13 20:00:00,16.0900051910473
"247",2024-10-13 21:00:00,16.03588
"248",2024-10-13 22:00:00,17.0506114686919
"249",2024-10-13 23:00:00,15.8244465904273
"250",2024-10-14,15.73076
"251",2024-10-14 01:00:00,16.1456741862427
"252",2024-10-14 02:00:00,17.2014559811795
"253",2024-10-14 03:00:00,17.0609503498961
"254",2024-10-14 04:00:00,17.0579711442299
"255",2024-10-14 05:00:00,16.3902535346725
"256",2024-10-14 06:00:00,15.98407
"257",2024-10-14 07:00:00,16.06179
"258",2024-10-14 08:00:00,16.06319
"259",2024-10-14 09:00:00,15.49206
"260",2024-10-14 10:00:00,15.5122605435982
"261",2024-10-14 11:00:00,15.43277
"262",2024-10-14 12:00:00,15.39744
"263",2024-10-14 13:00:00,15.6772975869894
"264",2024-10-14 14:00:00,17.40579
"265",2024-10-14 15:00:00,17.3812990218615
"266",2024-10-14 16:00:00,17.3982
"267",2024-10-14 17:00:00,17.5275655951224
"268",2024-10-14 18:00:00,18.1795665933222
"269",2024-10-14 19:00:00,16.7615505213275
"270",2024-10-14 20:00:00,16.2673942691976
"271",2024-10-14 21:00:00,15.62947
"272",2024-10-14 22:00:00,15.7654130312094
"273",2024-10-14 23:00:00,16.0837473579395
"274",2024-10-15,17.826148308782
"275",2024-10-15 01:00:00,16.4854800835663
"276",2024-10-15 02:00:00,16.0276307281329
"277",2024-10-15 03:00:00,14.4351700039673
"278",2024-10-15 04:00:00,14.6219791458529
"279",2024-10-15 05:00:00,13.9564837387438
"280",2024-10-15 06:00:00,14.33592
"281",2024-10-15 07:00:00,14.4101866333838
"282",2024-10-15 08:00:00,14.44784083616
"283",2024-10-15 09:00:00,14.676412951721
