"","time","Fluorescence"
"203",2024-10-12 01:00:00,1.02057991600741
"204",2024-10-12 02:00:00,1.09166757729884
"205",2024-10-12 03:00:00,1.0256
"206",2024-10-12 04:00:00,1.11339649922932
"207",2024-10-12 05:00:00,1.13059956131742
"208",2024-10-12 06:00:00,1.0501
"209",2024-10-12 07:00:00,0.957283416668555
"210",2024-10-12 08:00:00,0.967028285342633
"211",2024-10-12 09:00:00,0.969171943817687
"212",2024-10-12 10:00:00,0.972629059924678
"213",2024-10-12 11:00:00,1.16748582508918
"214",2024-10-12 12:00:00,1.90945214028921
"215",2024-10-12 13:00:00,1.61901050550629
"216",2024-10-12 14:00:00,0.699821400628479
"217",2024-10-12 15:00:00,0.83378571385556
"218",2024-10-12 16:00:00,0.6349
"219",2024-10-12 17:00:00,0.742306212476248
"220",2024-10-12 18:00:00,0.8181
"221",2024-10-12 19:00:00,0.815557314727383
"222",2024-10-12 20:00:00,0.979880067243327
"223",2024-10-12 21:00:00,1.0012
"224",2024-10-12 22:00:00,1.63760634190066
"225",2024-10-12 23:00:00,1.40564328999567
"226",2024-10-13,1.43942921303069
"227",2024-10-13 01:00:00,1.33542103402186
"228",2024-10-13 02:00:00,1.35210099678461
"229",2024-10-13 03:00:00,1.4286
"230",2024-10-13 04:00:00,1.29106147199695
"231",2024-10-13 05:00:00,1.2943
"232",2024-10-13 06:00:00,1.03226749420503
"233",2024-10-13 07:00:00,0.801500797708405
"234",2024-10-13 08:00:00,1.33970327102306
"235",2024-10-13 09:00:00,1.3729149915764
"236",2024-10-13 10:00:00,1.3187
"237",2024-10-13 11:00:00,1.20012640874524
"238",2024-10-13 12:00:00,0.7814
"239",2024-10-13 13:00:00,0.802329565650363
"240",2024-10-13 14:00:00,0.825995691879884
"241",2024-10-13 15:00:00,0.553795947133074
"242",2024-10-13 16:00:00,0.703914502860308
"243",2024-10-13 17:00:00,0.773448889765385
"244",2024-10-13 18:00:00,0.6716
"245",2024-10-13 19:00:00,0.765459710766307
"246",2024-10-13 20:00:00,0.797919604083039
"247",2024-10-13 21:00:00,0.8791
"248",2024-10-13 22:00:00,0.687961316355672
"249",2024-10-13 23:00:00,0.79761533247717
"250",2024-10-14,0.756778624506844
"251",2024-10-14 01:00:00,0.638839353691878
"252",2024-10-14 02:00:00,0.541353310512747
"253",2024-10-14 03:00:00,0.679739801109609
"254",2024-10-14 04:00:00,0.691912182417166
"255",2024-10-14 05:00:00,0.663384417035343
"256",2024-10-14 06:00:00,0.728457336094691
"257",2024-10-14 07:00:00,0.6716
"258",2024-10-14 08:00:00,0.675558146155941
"259",2024-10-14 09:00:00,0.7692
"260",2024-10-14 10:00:00,0.773137306032302
"261",2024-10-14 11:00:00,0.826838695038509
"262",2024-10-14 12:00:00,0.809856031274565
"263",2024-10-14 13:00:00,0.565596919268088
"264",2024-10-14 14:00:00,0.50842356932335
"265",2024-10-14 15:00:00,0.5006
"266",2024-10-14 16:00:00,0.4151
"267",2024-10-14 17:00:00,0.357955971136041
"268",2024-10-14 18:00:00,0.3541
"269",2024-10-14 19:00:00,0.586991424883537
"270",2024-10-14 20:00:00,0.711936630063988
"271",2024-10-14 21:00:00,0.865874790292538
"272",2024-10-14 22:00:00,0.859445258205943
"273",2024-10-14 23:00:00,0.773960797549352
"274",2024-10-15,0.5983
"275",2024-10-15 01:00:00,0.757
"276",2024-10-15 02:00:00,0.675263172579239
"277",2024-10-15 03:00:00,1.55434302194351
"278",2024-10-15 04:00:00,1.02794576883099
"279",2024-10-15 05:00:00,1.27342430493044
"280",2024-10-15 06:00:00,0.971794558695754
"281",2024-10-15 07:00:00,0.948849979912261
"282",2024-10-15 08:00:00,1.09533688733604
"283",2024-10-15 09:00:00,1.08516465883414
"284",2024-10-15 10:00:00,1.16005358188386
"285",2024-10-15 11:00:00,1.12845489534922
"286",2024-10-15 12:00:00,1.22281816390893
"287",2024-10-15 13:00:00,1.19130400772372
"288",2024-10-15 14:00:00,1.0501
"289",2024-10-15 15:00:00,1.10232888565762
"290",2024-10-15 16:00:00,1.07109438084303
"291",2024-10-15 17:00:00,0.887887395449542
"292",2024-10-15 18:00:00,0.894699599758195
"293",2024-10-15 19:00:00,0.9035
"294",2024-10-15 20:00:00,1.0745
"295",2024-10-15 21:00:00,1.32415937176729
"296",2024-10-15 22:00:00,1.3919
"297",2024-10-15 23:00:00,1.1966
"298",2024-10-16,1.19100396064829
"299",2024-10-16 01:00:00,1.16
"300",2024-10-16 02:00:00,1.17547830618218
"301",2024-10-16 03:00:00,1.0044702539499
"302",2024-10-16 04:00:00,1.11680834678863
"303",2024-10-16 05:00:00,1.1111
"304",2024-10-16 06:00:00,1.08348779845204
"305",2024-10-16 07:00:00,1.33769187800065
"306",2024-10-16 08:00:00,0.897168107459711
"307",2024-10-16 09:00:00,0.790543188702269
"308",2024-10-16 10:00:00,0.784549820344418
"309",2024-10-16 11:00:00,0.6471
"310",2024-10-16 12:00:00,0.6838
"311",2024-10-16 13:00:00,0.5861
"312",2024-10-16 14:00:00,0.576967693419752
"313",2024-10-16 15:00:00,0.515860949128493
"314",2024-10-16 16:00:00,0.491417256376619
"315",2024-10-16 17:00:00,0.497571286339342
"316",2024-10-16 18:00:00,0.677845309284804
"317",2024-10-16 19:00:00,0.711137989256284
"318",2024-10-16 20:00:00,0.729639401837986
"319",2024-10-16 21:00:00,0.754094422043271
"320",2024-10-16 22:00:00,0.808769435891503
"321",2024-10-16 23:00:00,0.821684346133822
"322",2024-10-17,0.928
"323",2024-10-17 01:00:00,0.845330966361662
"324",2024-10-17 02:00:00,0.790843368682301
"325",2024-10-17 03:00:00,0.864081630346069
"326",2024-10-17 04:00:00,1.13829980002034
"327",2024-10-17 05:00:00,1.47079034875861
"328",2024-10-17 06:00:00,1.98623411615296
"329",2024-10-17 07:00:00,1.7216
"330",2024-10-17 08:00:00,1.16120580119754
"331",2024-10-17 09:00:00,1.2332
"332",2024-10-17 10:00:00,0.974098379440469
"333",2024-10-17 11:00:00,1.04741260426132
"334",2024-10-17 12:00:00,0.986360706254868
"335",2024-10-17 13:00:00,1.05703342678032
"336",2024-10-17 14:00:00,0.934986115255771
"337",2024-10-17 15:00:00,1.26019963992022
"338",2024-10-17 16:00:00,0.906063016113582
"339",2024-10-17 17:00:00,0.9035
"340",2024-10-17 18:00:00,0.742261087863346
"341",2024-10-17 19:00:00,0.957455154597687
"342",2024-10-17 20:00:00,0.92304394973717
"343",2024-10-17 21:00:00,1.41888015252665
"344",2024-10-17 22:00:00,1.93171823639818
"345",2024-10-17 23:00:00,2.19323706917611
"346",2024-10-18,1.88269492297819
"347",2024-10-18 01:00:00,1.88836907663496
"348",2024-10-18 02:00:00,1.80397438068679
"349",2024-10-18 03:00:00,1.91315486472923
"350",2024-10-18 04:00:00,1.60125300969887
"351",2024-10-18 05:00:00,1.02279922212458
"352",2024-10-18 06:00:00,1.12623975855762
"353",2024-10-18 07:00:00,1.11250680506122
"354",2024-10-18 08:00:00,1.13658188686804
"355",2024-10-18 09:00:00,1.02781886803266
"356",2024-10-18 10:00:00,1.02605838524778
"357",2024-10-18 11:00:00,1.41820038885838
"358",2024-10-18 12:00:00,1.31880103510193
"359",2024-10-18 13:00:00,1.62764656390498
"360",2024-10-18 14:00:00,1.4774
"361",2024-10-18 15:00:00,1.21229233898495
"362",2024-10-18 16:00:00,1.04004274856985
"363",2024-10-18 17:00:00,1.0012
"364",2024-10-18 18:00:00,1.2943
"365",2024-10-18 19:00:00,1.43279884317306
"366",2024-10-18 20:00:00,1.27812173431501
"367",2024-10-18 21:00:00,1.29843559286644
"368",2024-10-18 22:00:00,1.48157928959302
"369",2024-10-18 23:00:00,1.26774462833003
"370",2024-10-19,1.0785439572138
"371",2024-10-19 01:00:00,0.936212242744365
"372",2024-10-19 02:00:00,1.17415141617024
"373",2024-10-19 03:00:00,1.99652086445358
"374",2024-10-19 04:00:00,1.66443880367597
"375",2024-10-19 05:00:00,1.66894402904786
"376",2024-10-19 06:00:00,1.56867280094154
"377",2024-10-19 07:00:00,1.3900118467502
"378",2024-10-19 08:00:00,1.04926719219227
"379",2024-10-19 09:00:00,1.0360251048417
