"","time","longitude"
"119",2024-10-08 13:00:00,66.5306249185
"120",2024-10-08 14:00:00,66.5240952216666
"121",2024-10-08 15:00:00,66.6021829933293
"122",2024-10-08 16:00:00,66.7609575623256
"123",2024-10-08 17:00:00,66.9392655155125
"124",2024-10-08 18:00:00,67.119737656155
"125",2024-10-08 19:00:00,67.2913070593362
"126",2024-10-08 20:00:00,67.4830037826173
"127",2024-10-08 21:00:00,67.667687112616
"128",2024-10-08 22:00:00,67.854437436438
"129",2024-10-08 23:00:00,68.0378458873858
"130",2024-10-09,68.2056475412081
"131",2024-10-09 01:00:00,68.2120247095
"132",2024-10-09 02:00:00,68.2605179090075
"133",2024-10-09 03:00:00,68.4825141958407
"134",2024-10-09 04:00:00,68.6642567166668
"135",2024-10-09 05:00:00,68.7030770916699
"136",2024-10-09 06:00:00,68.9402294451136
"137",2024-10-09 07:00:00,69.1060709204205
"138",2024-10-09 08:00:00,69.1494762837885
"139",2024-10-09 09:00:00,69.3773337509145
"140",2024-10-09 10:00:00,69.5575277268335
"141",2024-10-09 11:00:00,69.5658776600032
"142",2024-10-09 12:00:00,69.7845529478306
"143",2024-10-09 13:00:00,70.0068257006663
"144",2024-10-09 14:00:00,70.0096469436666
"145",2024-10-09 15:00:00,70.1911732310024
"146",2024-10-09 16:00:00,70.2719582243331
"147",2024-10-09 17:00:00,70.1481991919963
"148",2024-10-09 18:00:00,70.0082362687687
"149",2024-10-09 19:00:00,69.9579329764827
"150",2024-10-09 20:00:00,69.7250004774924
"151",2024-10-09 21:00:00,69.5572729264263
"152",2024-10-09 22:00:00,69.5432228583588
"153",2024-10-09 23:00:00,69.3185064583375
"154",2024-10-10,69.1077854545446
"155",2024-10-10 01:00:00,69.1065319156668
"156",2024-10-10 02:00:00,68.9727765403717
"157",2024-10-10 03:00:00,68.7530643028073
"158",2024-10-10 04:00:00,68.6555495723334
"159",2024-10-10 05:00:00,68.5446746409756
"160",2024-10-10 06:00:00,68.3195485683376
"161",2024-10-10 07:00:00,68.204200165
"162",2024-10-10 08:00:00,68.0915168699973
"163",2024-10-10 09:00:00,67.869847321329
"164",2024-10-10 10:00:00,67.7532436728332
"165",2024-10-10 11:00:00,67.6859733499935
"166",2024-10-10 12:00:00,67.43794695833
"167",2024-10-10 13:00:00,67.30214844
"168",2024-10-10 14:00:00,67.3021770023332
"169",2024-10-10 15:00:00,67.1109426850039
"170",2024-10-10 16:00:00,66.8776076351686
"171",2024-10-10 17:00:00,66.8512153339894
"172",2024-10-10 18:00:00,66.7727168918338
"173",2024-10-10 19:00:00,66.5607739367683
"174",2024-10-10 20:00:00,66.4008322227227
"175",2024-10-10 21:00:00,66.4009472413333
"176",2024-10-10 22:00:00,66.3538411591598
"177",2024-10-10 23:00:00,66.2353049059058
"178",2024-10-11,66.1405475940003
"179",2024-10-11 01:00:00,66.1246755383328
"180",2024-10-11 02:00:00,66.0833525290296
"181",2024-10-11 03:00:00,66.0592466543217
"182",2024-10-11 04:00:00,66.0372105883334
"183",2024-10-11 05:00:00,65.9844277796643
"184",2024-10-11 06:00:00,65.9792597698332
"185",2024-10-11 07:00:00,65.9383281600001
"186",2024-10-11 08:00:00,65.9384369759759
"187",2024-10-11 09:00:00,65.9065607850003
"188",2024-10-11 10:00:00,65.8700259579997
"189",2024-10-11 11:00:00,65.8677354266668
"190",2024-10-11 12:00:00,65.8379304001673
"191",2024-10-11 13:00:00,65.8279722833329
"192",2024-10-11 14:00:00,65.8043882080002
"193",2024-10-11 15:00:00,65.7988984380001
"194",2024-10-11 16:00:00,65.7435464956667
"195",2024-10-11 17:00:00,65.7509421589991
"196",2024-10-11 18:00:00,65.6461353479989
"197",2024-10-11 19:00:00,65.5341437238925
"198",2024-10-11 20:00:00,65.4167900655633
"199",2024-10-11 21:00:00,65.3090636282947
"200",2024-10-11 22:00:00,65.3123029943334
"201",2024-10-11 23:00:00,65.3141108293292
"202",2024-10-12,65.3140820990991
"203",2024-10-12 01:00:00,65.3077774133329
"204",2024-10-12 02:00:00,65.164910415
"205",2024-10-12 03:00:00,65.165005952667
"206",2024-10-12 04:00:00,65.0924556324941
"207",2024-10-12 05:00:00,65.0327825726667
"208",2024-10-12 06:00:00,65.0976002676612
"209",2024-10-12 07:00:00,65.1647371653334
"210",2024-10-12 08:00:00,65.1837480583307
"211",2024-10-12 09:00:00,65.3140284000001
"212",2024-10-12 10:00:00,65.3140209466667
"213",2024-10-12 11:00:00,65.4333586419982
"214",2024-10-12 12:00:00,65.481454899
"215",2024-10-12 13:00:00,65.470269514
"216",2024-10-12 14:00:00,65.3345473649975
"217",2024-10-12 15:00:00,65.2028678189991
"218",2024-10-12 16:00:00,65.073934323165
"219",2024-10-12 17:00:00,64.9440859973312
"220",2024-10-12 18:00:00,64.8220431633304
"221",2024-10-12 19:00:00,64.6819806493285
"222",2024-10-12 20:00:00,64.5303694163374
"223",2024-10-12 21:00:00,64.3810083233381
"224",2024-10-12 22:00:00,64.2356984179176
"225",2024-10-12 23:00:00,64.082351447337
"226",2024-10-13,63.9264985470021
"227",2024-10-13 01:00:00,63.7872583246589
"228",2024-10-13 02:00:00,63.6492610831676
"229",2024-10-13 03:00:00,63.5258648693332
"230",2024-10-13 04:00:00,63.3888389041668
"231",2024-10-13 05:00:00,63.3887758526675
"232",2024-10-13 06:00:00,63.4498634295963
"233",2024-10-13 07:00:00,63.4399424389987
"234",2024-10-13 08:00:00,63.3184498316652
"235",2024-10-13 09:00:00,63.3157085333334
"236",2024-10-13 10:00:00,63.2534292917956
"237",2024-10-13 11:00:00,63.1002043853291
"238",2024-10-13 12:00:00,62.9406254025037
"239",2024-10-13 13:00:00,62.8832119330998
"240",2024-10-13 14:00:00,62.8845234275
"241",2024-10-13 15:00:00,62.7618587659927
