"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-13 00:00:03.136,16.08972,16.34036,3.911536,1.8315,8.124,1.4164,5.06770137588711,30.504
"2",2024-10-13 00:00:08.134,16.10215,16.33757,3.911238,1.8437,8.124,1.4408,5.07449045059585,30.5036
"3",2024-10-13 00:00:13.149,16.09318,16.33406,3.910438,1.8437,8.124,1.453,5.0503361883243,30.4993
"4",2024-10-13 00:00:18.148,16.10151,16.33266,3.909839,1.8437,8.124,1.4164,4.75107255401324,30.4952
"5",2024-10-13 00:00:23.131,16.09839,16.33199,3.909244,1.8559,8.119,1.453,12.9825423259344,30.4906
"6",2024-10-13 00:00:28.13,16.08472,16.32919,3.908745,1.8437,8.124,1.4042,5.04537089141644,30.4884
"7",2024-10-13 00:00:33.129,16.07599,16.3278,3.908444,1.8315,8.124,1.4042,10.0938610214492,30.4868
"8",2024-10-13 00:00:38.143,16.06104,16.3264,3.908246,1.8315,8.119,1.4774,NA,30.4862
"9",2024-10-13 00:00:43.142,16.09256,16.32433,3.907747,1.8437,8.119,1.4042,14.6506553099203,30.4834
"10",2024-10-13 00:00:48.125,16.04462,16.32294,3.907449,1.8437,8.124,1.4042,NA,30.4819
"11",2024-10-13 00:00:53.14,16.08183,16.32154,3.907049,1.8315,8.119,1.4286,NA,30.4795
"12",2024-10-13 00:00:58.138,16.06436,16.32014,3.906851,1.8437,8.119,1.4286,5.07229305019519,30.4788
"13",2024-10-13 00:01:03.153,16.07529,16.31875,3.90655,1.8559,8.119,1.4286,4.0292866951928,30.4773
"14",2024-10-13 00:01:08.12,16.06397,16.31735,3.906352,1.8315,8.124,1.4164,NA,30.4766
"15",2024-10-13 00:01:13.135,16.06252,16.31668,3.906154,1.8559,8.119,1.4164,5.02951958642688,30.4754
"16",2024-10-13 00:01:18.134,16.07555,16.31528,3.905853,1.8437,8.119,1.4408,5.04842888268981,30.4739
"17",2024-10-13 00:01:23.148,16.06273,16.31249,3.905754,1.8437,8.124,1.3919,5.04270607801347,30.4751
"18",2024-10-13 00:01:28.147,16.05667,16.31176,3.905456,1.8437,8.119,1.4774,5.04911501853593,30.4731
"19",2024-10-13 00:01:33.13,16.07405,16.3069,3.905156,1.8437,8.119,1.453,5.04999486530221,30.4742
"20",2024-10-13 00:01:38.129,16.07408,16.30483,3.904858,1.8437,8.119,1.4652,5.04420263442378,30.4732
"21",2024-10-13 00:01:43.128,16.11335,16.29991,3.904558,1.8437,8.119,1.4896,5.04508992748813,30.4744
"22",2024-10-13 00:01:48.127,16.08439,16.29852,3.904158,1.8437,8.119,1.4652,5.07658663984326,30.472
"23",2024-10-13 00:01:53.141,16.09343,16.29505,3.903761,1.8437,8.119,1.4286,5.07101515702806,30.4712
"24",2024-10-13 00:01:58.14,16.05601,16.29086,3.903061,1.8559,8.124,1.4896,5.04697751572666,30.4683
"25",2024-10-13 00:02:03.139,16.05266,16.28667,3.902565,1.8437,8.119,1.4408,5.06647635267424,30.4672
"26",2024-10-13 00:02:08.153,16.06156,16.2832,3.902265,1.8437,8.119,1.4408,5.0733764889887,30.4672
"27",2024-10-13 00:02:13.136,16.0124,16.27901,3.901766,1.8559,8.119,1.4652,5.0679556294128,30.4661
"28",2024-10-13 00:02:18.151,16.02986,16.27621,3.901469,1.8437,8.124,1.4896,5.07474660605841,30.4656
"29",2024-10-13 00:02:23.134,16.03056,16.27554,3.901267,1.8681,8.119,1.4164,5.06242510953965,30.4644
"30",2024-10-13 00:02:28.149,16.04322,16.27062,3.901168,1.8559,8.119,1.4286,5.06326351745138,30.4673
"31",2024-10-13 00:02:33.132,16.03814,16.26855,3.900471,1.8559,8.124,1.4042,5.04513026165219,30.4628
"32",2024-10-13 00:02:38.146,16.01578,16.26643,3.899873,1.8559,8.119,1.3919,5.05185116170864,30.4592
"33",2024-10-13 00:02:43.145,16.02332,16.26229,3.899474,1.8559,8.119,1.453,5.0775850230768,30.4589
"34",2024-10-13 00:02:48.144,16.01012,16.25809,3.899276,1.8559,8.124,1.3919,5.07833307272502,30.4604
"35",2024-10-13 00:02:53.127,16.02374,16.25597,3.898876,1.8559,8.119,1.3797,5.04762402095472,30.4586
"36",2024-10-13 00:02:58.157,16.01469,16.2525,3.898477,1.8437,8.119,1.4164,5.05451943927103,30.4577
"37",2024-10-13 00:03:03.124,16.01407,16.24903,3.897978,1.8681,8.119,1.4408,5.06768226398718,30.4561
"38",2024-10-13 00:03:08.139,16.02308,16.24551,3.897479,1.8559,8.124,1.4286,5.04972048678647,30.4544
"39",2024-10-13 00:03:13.122,15.99857,16.24411,3.897083,1.8559,8.119,1.4408,5.05005762611683,30.452
"40",2024-10-13 00:03:18.137,15.99518,16.24271,3.896684,1.8559,8.119,1.4164,5.0503947937437,30.4496
"41",2024-10-13 00:03:23.136,16.01444,16.23924,3.896383,1.8559,8.119,1.4042,5.05104475996669,30.4497
"42",2024-10-13 00:03:28.134,15.9903,16.23857,3.895885,1.8559,8.119,1.4042,5.05129069881147,30.4458
"43",2024-10-13 00:03:33.133,16.03095,16.23857,3.895485,1.8559,8.119,1.4286,5.05139517275766,30.4424
"44",2024-10-13 00:03:38.132,15.9904,16.23924,3.894987,1.8681,8.119,1.4042,5.05141962692661,30.4375
"45",2024-10-13 00:03:43.131,16.00948,16.24064,3.894987,1.8559,8.119,1.4042,5.0449775491965,30.4365
"46",2024-10-13 00:03:48.145,16.01475,16.24131,3.894789,1.8559,8.119,1.3919,5.05113140792298,30.4342
"47",2024-10-13 00:03:53.144,15.98423,16.24131,3.894389,1.8559,8.119,1.3675,5.0512389489123,30.4307
"48",2024-10-13 00:03:58.143,15.98643,16.24204,3.89429,1.8559,8.124,1.4286,5.05114456741192,30.4293
"49",2024-10-13 00:04:03.126,15.97679,16.23992,3.894192,1.8559,8.119,1.3675,5.04530932110695,30.4301
"50",2024-10-13 00:04:08.141,15.9817,16.23924,3.89399,1.8559,8.119,1.4286,5.05168389384282,30.4289
"51",2024-10-13 00:04:13.124,15.94721,16.23437,3.893792,1.8559,8.119,1.4408,5.0525423333231,30.4308
"52",2024-10-13 00:04:18.154,15.97648,16.23225,3.893594,1.8559,8.119,1.3919,5.04673318062299,30.4307
"53",2024-10-13 00:04:23.137,15.97126,16.22806,3.893393,1.8559,8.119,1.3675,5.0536875342876,30.4322
"54",2024-10-13 00:04:28.152,15.95241,16.22319,3.893195,1.8437,8.119,1.3553,5.05454334840186,30.4342
"55",2024-10-13 00:04:33.135,15.97234,16.22111,3.892796,1.8559,8.119,1.3797,5.0549936309912,30.4323
"56",2024-10-13 00:04:38.149,15.9969,16.21619,3.892495,1.8437,8.124,1.3797,5.04966884161372,30.4335
"57",2024-10-13 00:04:43.132,15.97545,16.2134,3.892297,1.8559,8.119,1.4286,5.05018171942226,30.4339
"58",2024-10-13 00:04:48.131,15.99315,16.20925,3.8917,1.8559,8.119,1.4164,5.05724410867078,30.4318
"59",2024-10-13 00:04:53.146,15.97418,16.20573,3.8914,1.8681,8.124,1.3919,5.05790464883926,30.4319
"60",2024-10-13 00:04:58.129,15.97574,16.20153,3.890803,1.8437,8.119,1.3553,5.06498595928769,30.4299
"61",2024-10-13 00:05:03.143,15.99149,16.19806,3.890305,1.8315,8.119,1.3309,5.05946495886084,30.4282
"62",2024-10-13 00:05:08.126,15.96311,16.19526,3.889905,1.8559,8.124,1.3065,5.06003315695682,30.4269
"63",2024-10-13 00:05:13.141,15.97547,16.18899,3.889506,1.8559,8.124,1.3309,5.06117611581706,30.4282
"64",2024-10-13 00:05:18.124,15.98466,16.18339,3.889008,1.8559,8.119,1.3797,5.06223299653245,30.4282
"65",2024-10-13 00:05:23.139,15.96589,16.18059,3.888609,1.8437,8.119,1.3431,5.06280468015612,30.4268
"66",2024-10-13 00:05:28.137,15.96079,16.17992,3.887913,1.8559,8.124,1.3309,5.06933363698016,30.4213
"67",2024-10-13 00:05:33.136,15.95994,16.17712,3.887613,1.8437,8.124,1.3431,5.06987836363596,30.4208
"68",2024-10-13 00:05:38.151,15.97911,16.17432,3.887115,1.8437,8.124,1.3065,5.07047562648227,30.4186
"69",2024-10-13 00:05:43.134,15.98653,16.17292,3.886317,1.8437,8.124,1.3187,5.07092242716794,30.4127
"70",2024-10-13 00:05:48.133,15.95842,16.17012,3.886017,1.8437,8.124,1.3065,5.0652287210604,30.4123
