"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-14 00:00:03.313,15.56443,15.73076,3.99948,1.4774,8.149,0.7326,5.12602788430787,31.7526
"2",2024-10-14 00:00:08.312,15.56404,15.73008,3.99938,1.4652,8.149,0.757,5.14513594455439,31.7523
"3",2024-10-14 00:00:13.295,15.56383,15.73076,3.99938,1.4896,8.149,0.757,5.14502390403612,31.7517
"4",2024-10-14 00:00:18.309,15.56789,15.72935,3.99938,1.4774,8.149,0.7326,5.14525761334428,31.7529
"5",2024-10-14 00:00:23.308,15.56454,15.73008,3.99938,1.4774,8.149,0.7692,5.14513594455439,31.7523
"6",2024-10-14 00:00:28.307,15.56715,15.72935,3.999279,1.4896,8.149,0.7448,5.14528589530631,31.752
"7",2024-10-14 00:00:33.321,15.56763,15.72935,3.999279,1.4774,8.149,0.7448,5.15162795950354,31.752
"8",2024-10-14 00:00:38.32,15.57113,15.72935,3.999279,1.4774,8.149,0.7448,5.15162795950354,31.752
"9",2024-10-14 00:00:43.303,15.5952,15.72935,3.999279,1.4774,8.149,0.7448,5.15162795950354,31.752
"10",2024-10-14 00:00:48.318,15.60453,15.72935,3.999179,1.4896,8.149,0.7448,5.14531417742119,31.7511
"11",2024-10-14 00:00:53.317,15.6015,15.72935,3.999179,1.4896,8.149,0.7326,5.14531417742119,31.7511
"12",2024-10-14 00:00:58.3,15.59273,15.72867,3.999179,1.4774,8.149,0.7448,5.12646006694851,31.7516
"13",2024-10-14 00:01:03.314,15.59364,15.72867,3.999179,1.4774,8.149,0.7448,5.10757638244998,31.7516
"14",2024-10-14 00:01:08.297,15.58704,15.72794,3.999179,1.4774,8.149,0.7692,5.17097833658296,31.7522
"15",2024-10-14 00:01:13.312,15.57361,15.72794,3.999079,1.4774,8.149,0.7326,5.14557933061596,31.7513
"16",2024-10-14 00:01:18.311,15.58816,15.72867,3.999079,1.4774,8.149,0.7448,5.15815184356817,31.7507
"17",2024-10-14 00:01:23.325,15.56965,15.72794,3.999079,1.4774,8.149,0.7448,5.1710067602268,31.7513
"18",2024-10-14 00:01:28.308,15.5721,15.72794,3.999079,1.4652,8.149,0.757,5.1710067602268,31.7513
"19",2024-10-14 00:01:33.323,15.5706,15.72726,3.999079,1.453,8.149,0.7448,5.17750045719016,31.7519
"20",2024-10-14 00:01:38.306,15.56734,15.72726,3.998979,1.4896,8.149,0.7814,5.14571967190997,31.751
"21",2024-10-14 00:01:43.305,15.56391,15.72726,3.998979,1.4774,8.149,0.7326,5.17114777902689,31.751
"22",2024-10-14 00:01:48.304,15.56346,15.72794,3.998979,1.4774,8.149,0.7326,5.17103202581696,31.7505
"23",2024-10-14 00:01:53.302,15.56132,15.72726,3.998879,1.4652,8.149,0.7326,5.14574795685565,31.7501
"24",2024-10-14 00:01:58.301,15.56031,15.72726,3.998879,1.4774,8.149,0.7448,5.17117620374556,31.7501
"25",2024-10-14 00:02:03.316,15.56282,15.72653,3.998879,1.4774,8.149,0.7448,5.17129847567873,31.7507
"26",2024-10-14 00:02:08.299,15.56462,15.72726,3.998879,1.4774,8.149,0.7448,5.15844284818681,31.7501
"27",2024-10-14 00:02:13.313,15.55711,15.72653,3.998879,1.4774,8.149,0.7204,5.14586964463874,31.7507
"28",2024-10-14 00:02:18.312,15.55762,15.72726,3.998879,1.4774,8.149,0.757,5.15209057831813,31.7501
"29",2024-10-14 00:02:23.327,15.55903,15.72653,3.998879,1.4774,8.149,0.7814,5.16492682715249,31.7507
"30",2024-10-14 00:02:28.294,15.55476,15.72653,3.998782,1.4774,8.149,0.7326,5.16495521783255,31.7498
"31",2024-10-14 00:02:33.324,15.5609,15.72653,3.998782,1.4774,8.149,0.7448,5.1713269013826,31.7498
"32",2024-10-14 00:02:38.292,15.56239,15.72653,3.998782,1.4896,8.149,0.7937,5.14589793056487,31.7498
"33",2024-10-14 00:02:43.306,15.55985,15.72653,3.998782,1.4774,8.149,0.7326,5.1522407325982,31.7498
"34",2024-10-14 00:02:48.29,15.56934,15.72726,3.998782,1.4896,8.149,0.7204,5.15211575161067,31.7493
"35",2024-10-14 00:02:53.304,15.56334,15.72653,3.998782,1.4774,8.149,0.757,5.14589793056487,31.7498
"36",2024-10-14 00:02:58.303,15.56154,15.72653,3.998782,1.4896,8.149,0.757,5.14589793056487,31.7498
"37",2024-10-14 00:03:03.302,15.56575,15.72726,3.998782,1.4774,8.149,0.7326,5.15211575161067,31.7493
"38",2024-10-14 00:03:08.316,15.56464,15.72653,3.998782,1.4896,8.149,0.7448,5.14589793056487,31.7498
"39",2024-10-14 00:03:13.315,15.56623,15.72726,3.998782,1.4774,8.149,0.757,5.14577309915792,31.7493
"40",2024-10-14 00:03:18.329,15.57121,15.72726,3.998782,1.4774,8.149,0.757,5.14577309915792,31.7493
"41",2024-10-14 00:03:23.297,15.56889,15.72726,3.998782,1.4774,8.149,0.757,5.15211575161067,31.7493
"42",2024-10-14 00:03:28.311,15.58265,15.72653,3.998782,1.4774,8.149,0.7448,5.09549866351882,31.7498
"43",2024-10-14 00:03:33.31,15.57918,15.72586,3.998782,1.4774,8.149,0.7448,5.12703668480539,31.7504
"44",2024-10-14 00:03:38.309,15.56977,15.72586,3.998782,1.4774,8.149,0.7204,5.14600807079373,31.7504
"45",2024-10-14 00:03:43.308,15.57747,15.72653,3.998782,1.4774,8.149,0.7448,5.1713269013826,31.7498
"46",2024-10-14 00:03:48.307,15.57046,15.72586,3.998782,1.4896,8.149,0.7448,5.12703668480539,31.7504
"47",2024-10-14 00:03:53.306,15.57099,15.72653,3.998782,1.4652,8.149,0.7204,5.14589793056487,31.7498
"48",2024-10-14 00:03:58.32,15.57454,15.72586,3.998782,1.4774,8.149,0.7204,5.14600807079373,31.7504
"49",2024-10-14 00:04:03.303,15.57359,15.72586,3.998782,1.4774,8.149,0.7326,5.14600807079373,31.7504
"50",2024-10-14 00:04:08.302,15.57691,15.72586,3.998782,1.4774,8.149,0.757,5.14600807079373,31.7504
"51",2024-10-14 00:04:13.317,15.57632,15.72586,3.998782,1.4774,8.149,0.7326,5.14600807079373,31.7504
"52",2024-10-14 00:04:18.315,15.57904,15.72586,3.998682,1.4774,8.149,0.7448,5.14603635762395,31.7495
"53",2024-10-14 00:04:23.299,15.57425,15.72513,3.998682,1.4774,8.149,0.7692,5.1461580543849,31.7501
"54",2024-10-14 00:04:28.313,15.57343,15.72513,3.998682,1.4774,8.149,0.757,5.1461580543849,31.7501
"55",2024-10-14 00:04:33.312,15.57054,15.72445,3.998682,1.4774,8.145,0.7692,5.14627327066267,31.7506
"56",2024-10-14 00:04:38.326,15.56831,15.72513,3.998682,1.4896,8.149,0.757,5.1461580543849,31.7501
"57",2024-10-14 00:04:43.294,15.56619,15.72445,3.998682,1.4652,8.149,0.757,5.14627327066267,31.7506
"58",2024-10-14 00:04:48.308,15.58159,15.72445,3.998682,1.4774,8.149,0.757,5.14627327066267,31.7506
"59",2024-10-14 00:04:53.292,15.58714,15.72445,3.998582,1.4896,8.149,0.7326,5.10844230439224,31.7497
"60",2024-10-14 00:04:58.322,15.57654,15.72372,3.998582,1.4774,8.149,0.7326,5.14008941573833,31.7503
"61",2024-10-14 00:05:03.305,15.55998,15.72372,3.998582,1.4774,8.149,0.757,5.14642326431842,31.7503
"62",2024-10-14 00:05:08.304,15.56272,15.72304,3.998582,1.4774,8.149,0.7448,5.14653534508294,31.7509
"63",2024-10-14 00:05:13.318,15.55851,15.72372,3.998582,1.4896,8.149,0.757,5.05861169939833,31.7503
"64",2024-10-14 00:05:18.301,15.55327,15.72231,3.998582,1.4896,8.149,0.757,5.14665705753089,31.7515
"65",2024-10-14 00:05:23.316,15.55548,15.72304,3.998582,1.4896,8.149,0.7448,5.12756206475934,31.7509
"66",2024-10-14 00:05:28.299,15.568,15.72163,3.998481,1.4774,8.149,0.757,5.12152067200725,31.7511
"67",2024-10-14 00:05:33.298,15.55467,15.7209,3.998481,1.4896,8.149,0.757,5.10278121689435,31.7517
"68",2024-10-14 00:05:38.328,15.55732,15.72022,3.998481,1.4652,8.149,0.7448,5.14069981636845,31.7523
"69",2024-10-14 00:05:43.311,15.56446,15.71954,3.998481,1.4774,8.149,0.7326,5.05312325311721,31.7528
"70",2024-10-14 00:05:48.31,15.55884,15.71881,3.998381,1.4896,8.149,0.757,4.88327612081974,31.7525
"71",2024-10-14 00:05:53.293,15.55849,15.71813,3.998381,1.4774,8.149,0.7937,4.95538087031124,31.753
