"","time","Flow_intake","Flow_TSG","Flow_PCO"
"116",2024-09-03 13:26:42.594,999,0,0
"117",2024-09-03 13:26:43.594,999,0,0
"118",2024-09-03 13:26:44.594,999,0,0
"119",2024-09-03 13:26:45.593,999,0,0
"120",2024-09-03 13:26:46.593,999,0,0
"121",2024-09-03 13:26:47.593,999,0,0
"122",2024-09-03 13:26:48.593,999,0,0
"123",2024-09-03 13:26:49.592,999,0,0
"124",2024-09-03 13:26:50.592,999,0,0
"125",2024-09-03 13:26:51.592,999,0,0
"126",2024-09-03 13:26:52.592,999,0,0
"127",2024-09-03 13:26:53.591,999,0,0
"128",2024-09-03 13:26:54.591,999,0,0
"129",2024-09-03 13:26:55.606,999,0,0
"130",2024-09-03 13:26:56.591,999,0,0
"131",2024-09-03 13:26:57.606,999,0,0
"132",2024-09-03 13:26:58.59,999,0,0
"133",2024-09-03 13:26:59.605,999,0,0
"134",2024-09-03 13:27:00.59,999,0,0
"135",2024-09-03 13:27:01.605,999,0,0
"136",2024-09-03 13:27:02.589,999,0,0
"137",2024-09-03 13:27:03.605,999,0,0
"138",2024-09-03 13:27:04.589,999,0,0
"139",2024-09-03 13:27:05.604,999,0,0
"140",2024-09-03 13:27:06.588,999,0,0
"141",2024-09-03 13:27:07.604,999,0,0
"142",2024-09-03 13:27:08.588,999,0,0
"143",2024-09-03 13:27:09.603,999,0,0
"144",2024-09-03 13:27:10.587,999,0,0
"145",2024-09-03 13:27:11.603,999,0,0
"146",2024-09-03 13:27:12.587,999,0,0
"147",2024-09-03 13:27:13.602,999,0,0
"148",2024-09-03 13:27:14.586,999,0,0
"149",2024-09-03 13:27:15.602,999,0,0
"150",2024-09-03 13:27:16.586,999,0,0
"151",2024-09-03 13:27:17.601,999,0,0
"152",2024-09-03 13:27:18.586,999,0,0
"153",2024-09-03 13:27:19.601,999,0,0
"154",2024-09-03 13:27:20.585,999,0,0
"155",2024-09-03 13:27:21.6,999,0,0
"156",2024-09-03 13:27:22.585,999,0,0
"157",2024-09-03 13:27:23.6,999,0,0
"158",2024-09-03 13:27:24.584,999,0,0
"159",2024-09-03 13:27:25.6,999,0,0
"160",2024-09-03 13:27:26.584,999,0,0
"161",2024-09-03 13:27:27.599,999,0,0
"162",2024-09-03 13:27:28.583,999,0,0
"163",2024-09-03 13:27:29.599,999,0,0
"164",2024-09-03 13:27:30.583,999,0,0
"165",2024-09-03 13:27:31.598,999,0,0
"166",2024-09-03 13:27:32.583,999,0,0
"167",2024-09-03 13:27:33.598,999,0,0
"168",2024-09-03 13:27:34.582,999,0,0
"169",2024-09-03 13:27:35.597,999,0,0
"170",2024-09-03 13:27:36.582,999,0,0
"171",2024-09-03 13:27:37.597,999,0,0
"172",2024-09-03 13:27:38.581,999,0,0
"173",2024-09-03 13:27:39.597,999,0,0
"174",2024-09-03 13:27:40.596,999,0,0
"175",2024-09-03 13:27:41.596,999,0,0
"176",2024-09-03 13:27:42.596,999,0,0
"177",2024-09-03 13:27:43.596,999,0,0
"178",2024-09-03 13:27:44.595,999,0,0
"179",2024-09-03 13:27:45.595,999,0,0
"180",2024-09-03 13:27:46.595,999,0,0
"181",2024-09-03 13:27:47.595,999,0,0
"182",2024-09-03 13:27:48.594,999,0,0
"183",2024-09-03 13:27:49.594,999,0,0
"184",2024-09-03 13:27:50.594,999,0,0
"185",2024-09-03 13:27:51.594,999,0,0
"186",2024-09-03 13:27:52.594,999,0,0
"187",2024-09-03 13:27:53.593,999,0,0
"188",2024-09-03 13:27:54.593,999,0,0
"189",2024-09-03 13:27:55.593,999,0,0
"190",2024-09-03 13:27:56.593,999,0,0
"191",2024-09-03 13:27:57.592,999,0,0
"192",2024-09-03 13:27:58.592,999,0,0
"193",2024-09-03 13:27:59.592,999,0,0
"194",2024-09-03 13:28:00.592,999,0,0
"195",2024-09-03 13:28:01.591,999,0,0
"196",2024-09-03 13:28:02.592,999,0,0
"197",2024-09-03 13:28:03.594,999,0,0
"198",2024-09-03 13:28:04.593,999,0,0
"199",2024-09-03 13:28:05.593,999,0,0
"200",2024-09-03 13:28:06.593,999,0,0
"201",2024-09-03 13:28:07.593,999,0,0
"202",2024-09-03 13:28:08.593,999,0,0
"203",2024-09-03 13:28:09.592,999,0,0
"204",2024-09-03 13:28:10.67,999,0,0
"205",2024-09-03 13:28:11.592,999,0,0
"206",2024-09-03 13:28:12.592,999,0,0
"207",2024-09-03 13:28:13.607,999,0,0
"208",2024-09-03 13:28:14.591,999,0,0
"209",2024-09-03 13:28:15.591,999,0,0
"210",2024-09-03 13:28:16.669,999,0,0
"211",2024-09-03 13:28:17.59,999,0,0
"212",2024-09-03 13:28:18.59,999,0,0
"213",2024-09-03 13:28:19.59,999,0,0
"214",2024-09-03 13:28:20.59,999,0,0
"215",2024-09-03 13:28:21.59,999,0,0
"216",2024-09-03 13:28:22.589,999,0,0
"217",2024-09-03 13:28:23.589,999,0,0
"218",2024-09-03 13:28:24.589,999,0,0
"219",2024-09-03 13:28:25.589,999,0,0
"220",2024-09-03 13:28:26.588,999,0,0
"221",2024-09-03 13:28:27.588,999,0,0
"222",2024-09-03 13:28:28.604,999,0,0
"223",2024-09-03 13:28:29.588,999,0,0
"224",2024-09-03 13:28:30.587,999,0,0
"225",2024-09-03 13:28:31.587,999,0,0
"226",2024-09-03 13:28:32.587,999,0,0
"227",2024-09-03 13:28:33.587,999,0,0
"228",2024-09-03 13:28:34.586,999,0,0
"229",2024-09-03 13:28:35.586,999,0,0
"230",2024-09-03 13:28:36.586,999,0,0
"231",2024-09-03 13:28:37.586,999,0,0
"232",2024-09-03 13:28:38.586,999,0,0
"233",2024-09-03 13:28:39.601,999,0,0
"234",2024-09-03 13:28:40.585,999,0,0
"235",2024-09-03 13:28:41.6,999,0,0
"236",2024-09-03 13:28:42.585,999,0,0
"237",2024-09-03 13:28:43.6,999,0,0
"238",2024-09-03 13:28:44.584,999,0,0
"239",2024-09-03 13:28:45.6,999,0,0
"240",2024-09-03 13:28:46.584,999,0,0
"241",2024-09-03 13:28:47.599,999,0,0
"242",2024-09-03 13:28:48.661,999,0,0
"243",2024-09-03 13:28:49.598,999,0,0
"244",2024-09-03 13:28:50.583,999,0,0
"245",2024-09-03 13:28:51.598,999,0,0
"246",2024-09-03 13:28:52.582,999,0,0
"247",2024-09-03 13:28:53.598,999,0,0
"248",2024-09-03 13:28:54.582,999,0,0
"249",2024-09-03 13:28:55.597,999,0,0
"250",2024-09-03 13:28:56.597,999,0,0
"251",2024-09-03 13:28:57.597,999,0,0
"252",2024-09-03 13:28:58.581,999,0,0
"253",2024-09-03 13:28:59.596,999,0,0
"254",2024-09-03 13:29:00.58,999,0,0
"255",2024-09-03 13:29:01.596,999,0,0
"256",2024-09-03 13:29:02.58,999,0,0
"257",2024-09-03 13:29:03.595,999,0,0
"258",2024-09-03 13:29:04.579,999,0,0
"259",2024-09-03 13:29:05.595,999,0,0
"260",2024-09-03 13:29:06.579,999,0,0
"261",2024-09-03 13:29:07.594,999,0,0
"262",2024-09-03 13:29:08.579,999,0,0
"263",2024-09-03 13:29:09.594,999,0,0
"264",2024-09-03 13:29:10.578,999,0,0
"265",2024-09-03 13:29:11.593,999,0,0
"266",2024-09-03 13:29:12.578,999,0,0
"267",2024-09-03 13:29:13.593,999,0,0
"268",2024-09-03 13:29:14.655,999,0,0
"269",2024-09-03 13:29:15.593,999,0,0
"270",2024-09-03 13:29:16.577,999,0,0
"271",2024-09-03 13:29:17.592,999,0,0
"272",2024-09-03 13:29:18.592,999,0,0
"273",2024-09-03 13:29:19.592,999,0,0
"274",2024-09-03 13:29:20.591,999,0,0
"275",2024-09-03 13:29:21.591,999,0,0
"276",2024-09-03 13:29:22.591,999,0,0
"277",2024-09-03 13:29:23.59,999,0,0
"278",2024-09-03 13:29:24.59,999,0,0
"279",2024-09-03 13:29:25.59,999,0,0
"280",2024-09-03 13:29:26.668,999,0,0
"281",2024-09-03 13:29:27.59,999,0,0
"282",2024-09-03 13:29:28.668,999,0,0
"283",2024-09-03 13:29:29.589,999,0,0
"284",2024-09-03 13:29:30.667,999,0,0
"285",2024-09-03 13:29:31.589,999,0,0
"286",2024-09-03 13:29:32.683,999,0,0
"287",2024-09-03 13:29:33.598,999,0,0
"288",2024-09-03 13:29:34.663,999,0,0
"289",2024-09-03 13:29:35.585,999,0,0
"290",2024-09-03 13:29:36.662,999,0,0
"291",2024-09-03 13:29:37.584,999,0,0
"292",2024-09-03 13:29:38.662,999,0,0
"293",2024-09-03 13:29:39.584,999,0,0
"294",2024-09-03 13:29:40.661,999,0,0
"295",2024-09-03 13:29:41.599,999,0,0
"296",2024-09-03 13:29:42.661,999,0,0
"297",2024-09-03 13:29:43.583,999,0,0
"298",2024-09-03 13:29:44.661,999,0,0
"299",2024-09-03 13:29:45.598,999,0,0
"300",2024-09-03 13:29:46.598,999,0,0
"301",2024-09-03 13:29:47.597,999,0,0
"302",2024-09-03 13:29:48.66,999,0,0
"303",2024-09-03 13:29:49.597,999,0,0
"304",2024-09-03 13:29:50.659,999,0,0
"305",2024-09-03 13:29:51.597,999,0,0
"306",2024-09-03 13:29:52.659,999,0,0
"307",2024-09-03 13:29:53.596,999,0,0
"308",2024-09-03 13:29:54.658,999,0,0
"309",2024-09-03 13:29:55.595,999,0,0
"310",2024-09-03 13:29:56.595,999,0,0
"311",2024-09-03 13:29:57.595,999,0,0
"312",2024-09-03 13:29:58.657,999,0,0
"313",2024-09-03 13:29:59.595,999,0,0
"314",2024-09-03 13:30:00.657,999,0,0
"315",2024-09-03 13:30:01.594,999,0,0
"316",2024-09-03 13:30:02.656,999,0,0
"317",2024-09-03 13:30:03.594,999,0,0
"318",2024-09-03 13:30:04.656,999,0,0
"319",2024-09-03 13:30:05.593,999,0,0
"320",2024-09-03 13:30:06.655,999,0,0
"321",2024-09-03 13:30:07.593,999,0,0
"322",2024-09-03 13:30:08.655,999,0,0
"323",2024-09-03 13:30:09.592,999,0,0
"324",2024-09-03 13:30:10.654,999,0,0
"325",2024-09-03 13:30:11.592,999,0,0
"326",2024-09-03 13:30:12.654,999,0,0
"327",2024-09-03 13:30:13.591,999,0,0
"328",2024-09-03 13:30:14.654,999,0,0
"329",2024-09-03 13:30:15.596,999,0,0
"330",2024-09-03 13:30:16.599,999,0,0
"331",2024-09-03 13:30:17.583,999,0,0
"332",2024-09-03 13:30:18.661,999,0,0
"333",2024-09-03 13:30:19.582,999,0,0
"334",2024-09-03 13:30:20.66,999,0,0
"335",2024-09-03 13:30:21.582,999,0,0
"336",2024-09-03 13:30:22.66,999,0,0
"337",2024-09-03 13:30:23.581,999,0,0
"338",2024-09-03 13:30:24.659,999,0,0
"339",2024-09-03 13:30:25.597,999,0,0
"340",2024-09-03 13:30:26.659,999,0,0
"341",2024-09-03 13:30:27.596,999,0,0
"342",2024-09-03 13:30:28.596,999,0,0
"343",2024-09-03 13:30:29.596,999,0,0
"344",2024-09-03 13:30:30.596,999,0,0
"345",2024-09-03 13:30:31.595,999,0,0
"346",2024-09-03 13:30:32.595,999,0,0
"347",2024-09-03 13:30:33.595,999,0,0
"348",2024-09-03 13:30:34.595,999,0,0
"349",2024-09-03 13:30:35.594,999,0,0
"350",2024-09-03 13:30:36.594,999,0,0
"351",2024-09-03 13:30:37.594,999,0,0
"352",2024-09-03 13:30:38.594,999,0,0
"353",2024-09-03 13:30:39.593,999,0,0
"354",2024-09-03 13:30:40.593,999,0,0
"355",2024-09-03 13:30:41.593,999,0,0
"356",2024-09-03 13:30:42.593,999,0,0
"357",2024-09-03 13:30:43.593,999,0,0
"358",2024-09-03 13:30:44.592,999,0,0
"359",2024-09-03 13:30:45.592,999,0,0
"360",2024-09-03 13:30:46.592,999,0,0
"361",2024-09-03 13:30:47.592,999,0,0
"362",2024-09-03 13:30:48.591,999,0,0
"363",2024-09-03 13:30:49.591,999,0,0
"364",2024-09-03 13:30:50.591,999,0,0
"365",2024-09-03 13:30:51.591,999,0,0
"366",2024-09-03 13:30:52.59,999,0,0
"367",2024-09-03 13:30:53.59,999,0,0
"368",2024-09-03 13:30:54.59,999,0,0
"369",2024-09-03 13:30:55.59,999,0,0
"370",2024-09-03 13:30:56.589,999,0,0
"371",2024-09-03 13:30:57.589,999,0,0
"372",2024-09-03 13:30:58.589,999,0,0
"373",2024-09-03 13:30:59.589,999,0,0
"374",2024-09-03 13:31:00.588,999,0,0
"375",2024-09-03 13:31:01.588,999,0,0
"376",2024-09-03 13:31:02.588,999,0,0
"377",2024-09-03 13:31:03.588,999,0,0
"378",2024-09-03 13:31:04.588,999,0,0
"379",2024-09-03 13:31:05.587,999,0,0
"380",2024-09-03 13:31:06.603,999,0,0
"381",2024-09-03 13:31:07.587,999,0,0
"382",2024-09-03 13:31:08.602,999,0,0
"383",2024-09-03 13:31:09.586,999,0,0
"384",2024-09-03 13:31:10.602,999,0,0
"385",2024-09-03 13:31:11.586,999,0,0
"386",2024-09-03 13:31:12.601,999,0,0
"387",2024-09-03 13:31:13.586,999,0,0
"388",2024-09-03 13:31:14.601,999,0,0
"389",2024-09-03 13:31:15.585,999,0,0
"390",2024-09-03 13:31:16.6,999,0,0
"391",2024-09-03 13:31:17.585,999,0,0
"392",2024-09-03 13:31:18.6,999,0,0
"393",2024-09-03 13:31:19.584,999,0,0
"394",2024-09-03 13:31:20.599,999,0,0
"395",2024-09-03 13:31:21.584,999,0,0
"396",2024-09-03 13:31:22.599,999,0,0
"397",2024-09-03 13:31:23.583,999,0,0
"398",2024-09-03 13:31:24.599,999,0,0
"399",2024-09-03 13:31:25.583,999,0,0
"400",2024-09-03 13:31:26.598,999,0,0
"401",2024-09-03 13:31:27.598,999,0,0
"402",2024-09-03 13:31:28.598,999,0,0
"403",2024-09-03 13:31:29.582,999,0,0
"404",2024-09-03 13:31:30.597,999,0,0
"405",2024-09-03 13:31:31.581,999,0,0
"406",2024-09-03 13:31:32.597,999,0,0
"407",2024-09-03 13:31:33.581,999,0,0
"408",2024-09-03 13:31:34.596,999,0,0
"409",2024-09-03 13:31:35.58,999,0,0
"410",2024-09-03 13:31:36.596,999,0,0
"411",2024-09-03 13:31:37.58,999,0,0
"412",2024-09-03 13:31:38.595,999,0,0
"413",2024-09-03 13:31:39.579,999,0,0
"414",2024-09-03 13:31:40.595,999,0,0
"415",2024-09-03 13:31:41.579,999,0,0
"416",2024-09-03 13:31:42.594,999,0,0
"417",2024-09-03 13:31:43.578,999,0,0
"418",2024-09-03 13:31:44.594,999,0,0
"419",2024-09-03 13:31:45.578,999,0,0
"420",2024-09-03 13:31:46.593,999,0,0
"421",2024-09-03 13:31:47.577,999,0,0
"422",2024-09-03 13:31:48.593,999,0,0
"423",2024-09-03 13:31:49.592,999,0,0
"424",2024-09-03 13:31:50.592,999,0,0
"425",2024-09-03 13:31:51.592,999,0,0
"426",2024-09-03 13:31:52.592,999,0,0
"427",2024-09-03 13:31:53.592,999,0,0
"428",2024-09-03 13:31:54.592,999,0,0
"429",2024-09-03 13:31:55.591,999,0,0
"430",2024-09-03 13:31:56.591,999,0,0
"431",2024-09-03 13:31:57.591,999,0,0
"432",2024-09-03 13:31:58.591,999,0,0
"433",2024-09-03 13:31:59.59,999,0,0
"434",2024-09-03 13:32:00.59,999,0,0
"435",2024-09-03 13:32:01.59,999,0,0
"436",2024-09-03 13:32:02.59,999,0,0
"437",2024-09-03 13:32:03.589,999,0,0
"438",2024-09-03 13:32:04.589,999,0,0
"439",2024-09-03 13:32:05.589,999,0,0
"440",2024-09-03 13:32:06.589,999,0,0
"441",2024-09-03 13:32:07.588,999,0,0
"442",2024-09-03 13:32:08.588,999,0,0
"443",2024-09-03 13:32:09.588,999,0,0
"444",2024-09-03 13:32:10.588,999,0,0
"445",2024-09-03 13:32:11.603,999,0,0
"446",2024-09-03 13:32:12.587,999,0,0
"447",2024-09-03 13:32:13.587,999,0,0
"448",2024-09-03 13:32:14.587,999,0,0
"449",2024-09-03 13:32:15.587,999,0,0
"450",2024-09-03 13:32:16.586,999,0,0
"451",2024-09-03 13:32:17.586,999,0,0
"452",2024-09-03 13:32:18.586,999,0,0
"453",2024-09-03 13:32:19.586,999,0,0
"454",2024-09-03 13:32:20.585,999,0,0
"455",2024-09-03 13:32:21.585,999,0,0
"456",2024-09-03 13:32:22.585,999,0,0
"457",2024-09-03 13:32:23.663,999,0,0
"458",2024-09-03 13:32:24.584,999,0,0
"459",2024-09-03 13:32:25.584,999,0,0
"460",2024-09-03 13:32:26.584,999,0,0
"461",2024-09-03 13:32:27.584,999,0,0
"462",2024-09-03 13:32:28.599,999,0,0
"463",2024-09-03 13:32:29.583,999,0,0
"464",2024-09-03 13:32:30.599,999,0,0
"465",2024-09-03 13:32:31.583,999,0,0
"466",2024-09-03 13:32:32.598,999,0,0
"467",2024-09-03 13:32:33.582,999,0,0
"468",2024-09-03 13:32:34.598,999,0,0
"469",2024-09-03 13:32:35.582,999,0,0
"470",2024-09-03 13:32:36.597,999,0,0
"471",2024-09-03 13:32:37.597,999,0,0
"472",2024-09-03 13:32:38.597,999,0,0
"473",2024-09-03 13:32:39.581,999,0,0
"474",2024-09-03 13:32:40.596,999,0,0
"475",2024-09-03 13:32:41.581,999,0,0
"476",2024-09-03 13:32:42.596,999,0,0
"477",2024-09-03 13:32:43.58,999,0,0
"478",2024-09-03 13:32:44.595,999,0,0
"479",2024-09-03 13:32:45.58,999,0,0
"480",2024-09-03 13:32:46.595,999,0,0
"481",2024-09-03 13:32:47.579,999,0,0
"482",2024-09-03 13:32:48.595,999,0,0
"483",2024-09-03 13:32:49.657,999,0,0
"484",2024-09-03 13:32:50.594,999,0,0
"485",2024-09-03 13:32:51.578,999,0,0
"486",2024-09-03 13:32:52.594,999,0,0
"487",2024-09-03 13:32:53.656,999,0,0
"488",2024-09-03 13:32:54.593,999,0,0
"489",2024-09-03 13:32:55.577,999,0,0
"490",2024-09-03 13:32:56.593,999,0,0
"491",2024-09-03 13:32:57.577,999,0,0
"492",2024-09-03 13:32:58.592,999,0,0
"493",2024-09-03 13:32:59.576,999,0,0
"494",2024-09-03 13:33:00.592,999,0,0
"495",2024-09-03 13:33:01.576,999,0,0
"496",2024-09-03 13:33:02.591,999,0,0
"497",2024-09-03 13:33:03.575,999,0,0
"498",2024-09-03 13:33:04.591,999,0,0
"499",2024-09-03 13:33:05.575,999,0,0
"500",2024-09-03 13:33:06.59,999,0,0
"501",2024-09-03 13:33:07.574,999,0,0
"502",2024-09-03 13:33:08.59,999,0,0
"503",2024-09-03 13:33:09.574,999,0,0
"504",2024-09-03 13:33:10.589,999,0,0
"505",2024-09-03 13:33:11.605,999,0,0
"506",2024-09-03 13:33:12.589,999,0,0
"507",2024-09-03 13:33:13.604,999,0,0
"508",2024-09-03 13:33:14.588,999,0,0
"509",2024-09-03 13:33:15.588,999,0,0
"510",2024-09-03 13:33:16.588,999,0,0
"511",2024-09-03 13:33:17.666,999,0,0
"512",2024-09-03 13:33:18.587,999,0,0
"513",2024-09-03 13:33:19.665,999,0,0
"514",2024-09-03 13:33:20.587,999,0,0
"515",2024-09-03 13:33:21.665,999,0,0
"516",2024-09-03 13:33:22.587,999,0,0
"517",2024-09-03 13:33:23.664,999,0,0
"518",2024-09-03 13:33:24.586,999,0,0
"519",2024-09-03 13:33:25.664,999,0,0
"520",2024-09-03 13:33:26.586,999,0,0
"521",2024-09-03 13:33:27.664,999,0,0
"522",2024-09-03 13:33:28.585,999,0,0
"523",2024-09-03 13:33:29.601,999,0,0
"524",2024-09-03 13:33:30.585,999,0,0
"525",2024-09-03 13:33:31.663,999,0,0
"526",2024-09-03 13:33:32.584,999,0,0
"527",2024-09-03 13:33:33.662,999,0,0
"528",2024-09-03 13:33:34.584,999,0,0
"529",2024-09-03 13:33:35.662,999,0,0
"530",2024-09-03 13:33:36.584,999,0,0
"531",2024-09-03 13:33:37.661,999,0,0
"532",2024-09-03 13:33:38.583,999,0,0
"533",2024-09-03 13:33:39.661,999,0,0
"534",2024-09-03 13:33:40.583,999,0,0
"535",2024-09-03 13:33:41.661,999,0,0
"536",2024-09-03 13:33:42.582,999,0,0
"537",2024-09-03 13:33:43.66,999,0,0
"538",2024-09-03 13:33:44.582,999,0,0
"539",2024-09-03 13:33:45.66,999,0,0
"540",2024-09-03 13:33:46.581,999,0,0
"541",2024-09-03 13:33:47.659,999,0,0
"542",2024-09-03 13:33:48.659,999,0,0
"543",2024-09-03 13:33:49.659,999,0,0
"544",2024-09-03 13:33:50.58,999,0,0
"545",2024-09-03 13:33:51.658,999,0,0
"546",2024-09-03 13:33:52.58,999,0,0
"547",2024-09-03 13:33:53.658,999,0,0
"548",2024-09-03 13:33:54.595,999,0,0
"549",2024-09-03 13:33:55.657,999,0,0
"550",2024-09-03 13:33:56.594,999,0,0
"551",2024-09-03 13:33:57.657,999,0,0
"552",2024-09-03 13:33:58.594,999,0,0
"553",2024-09-03 13:33:59.656,999,0,0
"554",2024-09-03 13:34:00.593,999,0,0
"555",2024-09-03 13:34:01.656,999,0,0
"556",2024-09-03 13:34:02.593,999,0,0
"557",2024-09-03 13:34:03.655,999,0,0
"558",2024-09-03 13:34:04.593,999,0,0
"559",2024-09-03 13:34:05.655,999,0,0
"560",2024-09-03 13:34:06.592,999,0,0
"561",2024-09-03 13:34:07.592,999,0,0
"562",2024-09-03 13:34:08.592,999,0,0
"563",2024-09-03 13:34:09.591,999,0,0
"564",2024-09-03 13:34:10.591,999,0,0
"565",2024-09-03 13:34:11.591,999,0,0
"566",2024-09-03 13:34:12.591,999,0,0
"567",2024-09-03 13:34:13.653,999,0,0
"568",2024-09-03 13:34:14.59,999,0,0
"569",2024-09-03 13:34:15.652,999,0,0
"570",2024-09-03 13:34:16.668,999,0,0
"571",2024-09-03 13:34:17.589,999,0,0
"572",2024-09-03 13:34:18.589,999,0,0
"573",2024-09-03 13:34:19.589,999,0,0
"574",2024-09-03 13:34:20.589,999,0,0
"575",2024-09-03 13:34:21.589,999,0,0
"576",2024-09-03 13:34:22.588,999,0,0
"577",2024-09-03 13:34:23.588,999,0,0
"578",2024-09-03 13:34:24.588,999,0,0
"579",2024-09-03 13:34:25.588,999,0,0
"580",2024-09-03 13:34:26.587,999,0,0
"581",2024-09-03 13:34:27.587,999,0,0
