"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-05 00:00:01.743,17.44969,17.58667,4.144062,1.4042,8.142,0.5128,5.07329823705614,31.5401
"2",2024-10-05 00:00:06.758,17.448,17.58871,4.144062,1.4042,8.142,0.5128,5.07296853452664,31.5385
"3",2024-10-05 00:00:11.741,17.44311,17.59008,4.14416,1.3919,8.142,0.4884,5.07272041822789,31.5383
"4",2024-10-05 00:00:16.755,17.43838,17.59145,4.144262,1.4042,8.142,0.5006,5.07881575754924,31.5381
"5",2024-10-05 00:00:21.738,17.44074,17.59348,4.144462,1.3919,8.142,0.5006,5.07209261858851,31.5382
"6",2024-10-05 00:00:26.737,17.44834,17.59419,4.144658,1.3919,8.142,0.5128,5.07827007104322,31.5393
"7",2024-10-05 00:00:31.767,17.43852,17.59556,4.144658,1.3919,8.142,0.4884,5.07804924027079,31.5382
"8",2024-10-05 00:00:36.735,17.44493,17.59759,4.144858,1.4042,8.142,0.5128,5.07766609533801,31.5384
"9",2024-10-05 00:00:41.765,17.43833,17.5983,4.14496,1.4042,8.142,0.5128,5.07118319833,31.5387
"10",2024-10-05 00:00:46.748,17.42844,17.5983,4.145058,1.3919,8.142,0.5128,5.07750060414039,31.5395
"11",2024-10-05 00:00:51.747,17.44013,17.59896,4.145258,1.3919,8.142,0.5128,5.07734134759925,31.5407
"12",2024-10-05 00:00:56.761,17.43772,17.59896,4.145258,1.3919,8.142,0.5128,5.07099970753194,31.5407
"13",2024-10-05 00:01:01.76,17.43457,17.59896,4.145459,1.3797,8.142,0.5006,5.07728937231154,31.5424
"14",2024-10-05 00:01:06.744,17.42896,17.59896,4.145459,1.3797,8.142,0.5128,5.07728937231154,31.5424
"15",2024-10-05 00:01:11.742,17.42863,17.59896,4.145557,1.4042,8.142,0.5006,5.070923368933,31.5432
"16",2024-10-05 00:01:16.757,17.43847,17.59693,4.145659,1.3797,8.142,0.4884,5.07122355625755,31.5457
"17",2024-10-05 00:01:21.771,17.427,17.59622,4.145659,1.3797,8.142,0.4762,5.07768203694003,31.5462
"18",2024-10-05 00:01:26.739,17.42857,17.59556,4.145757,1.3797,8.142,0.5006,5.07776180671706,31.5476
"19",2024-10-05 00:01:31.769,17.43041,17.59556,4.145659,1.4042,8.142,0.5128,5.0714471456987,31.5467
"20",2024-10-05 00:01:36.736,17.43555,17.59485,4.145659,1.3919,8.142,0.5006,5.07790284741232,31.5473
"21",2024-10-05 00:01:41.767,17.43172,17.59485,4.145757,1.3919,8.142,0.5006,5.0778783849114,31.5481
"22",2024-10-05 00:01:46.734,17.42759,17.59485,4.145757,1.3919,8.142,0.5006,5.07153609709198,31.5481
"23",2024-10-05 00:01:51.764,17.42442,17.59419,4.145757,1.3919,8.142,0.5128,5.07798567988326,31.5486
"24",2024-10-05 00:01:56.732,17.43068,17.59419,4.145757,1.3919,8.142,0.525,5.07798567988326,31.5486
"25",2024-10-05 00:02:01.762,17.43097,17.59419,4.145757,1.3919,8.142,0.5006,5.07798567988326,31.5486
"26",2024-10-05 00:02:06.745,17.42559,17.59348,4.145757,1.4164,8.142,0.5128,5.07809920702513,31.5492
"27",2024-10-05 00:02:11.759,17.42905,17.59348,4.145757,1.4042,8.142,0.5006,5.07809920702513,31.5492
"28",2024-10-05 00:02:16.743,17.43217,17.59348,4.145757,1.3919,8.142,0.5128,5.07809920702513,31.5492
"29",2024-10-05 00:02:21.741,17.43294,17.59348,4.145757,1.4042,8.142,0.5128,5.07809920702513,31.5492
"30",2024-10-05 00:02:26.74,17.42653,17.59282,4.145757,1.3919,8.142,0.5128,5.07820650828999,31.5497
"31",2024-10-05 00:02:31.739,17.43451,17.59282,4.145757,1.3919,8.142,0.5006,5.07820650828999,31.5497
