"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-04 00:00:01.582,16.22236,20.3767,0.020798,0.3297,5.608,0.1343,6.32909845936734,0.1105
"2",2024-10-04 00:00:06.565,16.22089,20.3767,0.020798,0.3297,5.612,0.1343,6.3208690313217,0.1105
"3",2024-10-04 00:00:11.564,16.22132,20.37739,0.020798,0.3419,5.613,0.1343,6.32893835772926,0.1105
"4",2024-10-04 00:00:16.562,16.22074,20.37802,0.020798,0.3297,5.608,0.1343,6.32879218265376,0.1105
"5",2024-10-04 00:00:21.577,16.22031,20.37739,0.020798,0.3053,5.608,0.1343,6.32893835772926,0.1105
"6",2024-10-04 00:00:26.56,16.21861,20.37802,0.020798,0.3175,5.613,0.1465,6.32056314437913,0.1105
"7",2024-10-04 00:00:31.575,16.21878,20.37739,0.020798,0.3175,5.608,0.1343,6.32893835772926,0.1105
"8",2024-10-04 00:00:36.573,16.21647,20.37802,0.020798,0.3053,5.608,0.1343,6.32879218265376,0.1105
"9",2024-10-04 00:00:41.572,16.21742,20.37802,0.020798,0.3053,5.608,0.1465,6.3370352673856,0.1105
"10",2024-10-04 00:00:46.556,16.21684,20.37802,0.020798,0.3053,5.613,0.1343,6.34529249097339,0.1105
"11",2024-10-04 00:00:51.57,16.21588,20.37802,0.020798,0.293,5.608,0.1343,6.32879218265376,0.1105
"12",2024-10-04 00:00:56.569,16.2175,20.37871,0.020798,0.3053,5.608,0.1343,6.32863209126911,0.1105
"13",2024-10-04 00:01:01.583,16.21744,20.37802,0.020798,0.293,5.613,0.1343,6.32879218265376,0.1105
"14",2024-10-04 00:01:06.582,16.22101,20.37802,0.020798,0.293,5.608,0.1343,6.32879218265376,0.1105
"15",2024-10-04 00:01:11.565,16.22859,20.37802,0.020798,0.3053,5.608,0.1343,6.32879218265376,0.1105
"16",2024-10-04 00:01:16.564,16.23126,20.37871,0.020798,0.3053,5.613,0.1343,6.32863209126911,0.1105
"17",2024-10-04 00:01:21.563,16.22871,20.37871,0.020798,0.293,5.613,0.1343,6.32863209126911,0.1105
"18",2024-10-04 00:01:26.577,16.22985,20.37871,0.020798,0.2808,5.608,0.1343,6.32863209126911,0.1105
"19",2024-10-04 00:01:31.561,16.22386,20.37871,0.020798,0.293,5.608,0.1343,6.32863209126911,0.1105
"20",2024-10-04 00:01:36.559,16.22477,20.37871,0.020798,0.3053,5.613,0.1343,6.32040325672858,0.1105
"21",2024-10-04 00:01:41.558,16.22586,20.37871,0.020798,0.293,5.613,0.1343,6.32040325672858,0.1105
"22",2024-10-04 00:01:46.573,16.23062,20.37871,0.020798,0.293,5.608,0.1343,6.32863209126911,0.1105
"23",2024-10-04 00:01:51.587,16.22325,20.37934,0.020798,0.293,5.608,0.1343,6.32848592555508,0.1105
"24",2024-10-04 00:01:56.555,16.22002,20.37871,0.020798,0.293,5.613,0.1343,6.32863209126911,0.1105
"25",2024-10-04 00:02:01.585,16.22199,20.37934,0.020798,0.293,5.608,0.1343,6.32848592555508,0.1105
"26",2024-10-04 00:02:06.552,16.22374,20.37934,0.020798,0.293,5.608,0.1343,6.32848592555508,0.1105
"27",2024-10-04 00:02:11.567,16.21657,20.37934,0.020798,0.293,5.613,0.1343,6.32025727702673,0.1105
"28",2024-10-04 00:02:16.581,16.21672,20.37934,0.020798,0.3053,5.608,0.1343,6.32025727702673,0.1105
"29",2024-10-04 00:02:21.58,16.21809,20.37934,0.020798,0.293,5.608,0.1343,6.35325634648668,0.1105
"30",2024-10-04 00:02:26.594,16.25133,20.37934,0.020798,0.3053,5.608,0.1343,6.32848592555508,0.1105
"31",2024-10-04 00:02:31.562,16.29414,20.38002,0.020798,0.3175,5.613,0.1343,6.32009971664159,0.1105
"32",2024-10-04 00:02:36.577,16.30097,20.37934,0.020798,0.3053,5.608,0.1343,6.32848592555508,0.1105
"33",2024-10-04 00:02:41.56,16.30538,20.37934,0.020798,0.3053,5.608,0.1343,6.32848592555508,0.1105
"34",2024-10-04 00:02:46.59,16.29683,20.37934,0.020798,0.3053,5.608,0.1343,6.32848592555508,0.1105
"35",2024-10-04 00:02:51.573,16.29501,20.38002,0.020798,0.3175,5.613,0.1343,6.32832816440121,0.1105
"36",2024-10-04 00:02:56.572,16.28956,20.38002,0.020798,0.3175,5.608,0.1343,6.32832816440121,0.1105
"37",2024-10-04 00:03:01.571,16.29367,20.38002,0.020798,0.3053,5.608,0.1343,6.32832816440121,0.1105
"38",2024-10-04 00:03:06.57,16.29486,20.38002,0.020798,0.3175,5.613,0.1343,6.34482728866026,0.1105
"39",2024-10-04 00:03:11.584,16.29164,20.38002,0.020798,0.3175,5.613,0.1343,6.32009971664159,0.1105
"40",2024-10-04 00:03:16.583,16.29508,20.38002,0.020798,0.3175,5.608,0.1343,6.32832816440121,0.1105
"41",2024-10-04 00:03:21.566,16.30776,20.38066,0.020798,0.3175,5.608,0.1343,6.3281796880698,0.1105
"42",2024-10-04 00:03:26.58,16.30177,20.38002,0.020798,0.3297,5.613,0.1343,6.32009971664159,0.1105
"43",2024-10-04 00:03:31.564,16.29886,20.38002,0.020798,0.3175,5.608,0.1343,6.32832816440121,0.1105
"44",2024-10-04 00:03:36.578,16.29695,20.38002,0.020798,0.3297,5.608,0.1343,6.32832816440121,0.1105
"45",2024-10-04 00:03:41.561,16.2928,20.38066,0.020798,0.3419,5.613,0.1343,6.319951429263,0.1105
"46",2024-10-04 00:03:46.576,16.28835,20.38066,0.020798,0.3419,5.613,0.1343,6.3281796880698,0.1105
"47",2024-10-04 00:03:51.559,16.27766,20.38066,0.020798,0.3419,5.608,0.1343,6.3281796880698,0.1105
"48",2024-10-04 00:03:56.589,16.27173,20.38066,0.020798,0.3419,5.608,0.1343,6.3281796880698,0.1105
"49",2024-10-04 00:04:01.557,16.27118,20.38066,0.020798,0.3297,5.613,0.1343,6.319951429263,0.1105
"50",2024-10-04 00:04:06.571,16.26436,20.38066,0.020798,0.3297,5.608,0.1343,6.3281796880698,0.1105
"51",2024-10-04 00:04:11.554,16.26566,20.38134,0.020798,0.3297,5.608,0.1343,6.32802193701924,0.1105
"52",2024-10-04 00:04:16.569,16.2721,20.38134,0.020798,0.3419,5.608,0.1343,6.32802193701924,0.1105
"53",2024-10-04 00:04:21.568,16.27274,20.38134,0.020798,0.3297,5.613,0.1343,6.31979387896843,0.1105
"54",2024-10-04 00:04:26.582,16.27216,20.38134,0.020798,0.3297,5.608,0.1343,6.32802193701924,0.1105
"55",2024-10-04 00:04:31.565,16.27366,20.38134,0.020798,0.3175,5.608,0.1343,6.32802193701924,0.1105
"56",2024-10-04 00:04:36.58,16.26982,20.38134,0.020798,0.3297,5.613,0.1343,6.32802193701924,0.1105
"57",2024-10-04 00:04:41.563,16.26816,20.38198,0.020798,0.3175,5.613,0.1343,6.34437143418662,0.1105
"58",2024-10-04 00:04:46.562,16.26484,20.38198,0.020798,0.3053,5.608,0.1343,6.32787347019647,0.1105
"59",2024-10-04 00:04:51.561,16.25917,20.38198,0.020798,0.3175,5.608,0.1343,6.32787347019647,0.1105
"60",2024-10-04 00:04:56.559,16.2566,20.38134,0.020798,0.3175,5.613,0.1343,6.31979387896843,0.1105
"61",2024-10-04 00:05:01.558,16.25615,20.38198,0.020798,0.2808,5.608,0.1343,6.32787347019647,0.1105
"62",2024-10-04 00:05:06.557,16.25599,20.38198,0.020798,0.293,5.608,0.1343,6.32787347019647,0.1105
"63",2024-10-04 00:05:11.571,16.25498,20.38198,0.020798,0.3053,5.608,0.1343,6.32787347019647,0.1105
"64",2024-10-04 00:05:16.57,16.25238,20.38261,0.020798,0.293,5.608,0.1343,6.32772732767031,0.1105
"65",2024-10-04 00:05:21.569,16.24881,20.38261,0.020798,0.3053,5.608,0.1343,6.32772732767031,0.1105
"66",2024-10-04 00:05:26.584,16.25004,20.38261,0.020798,0.293,5.608,0.1343,6.32772732767031,0.1105
"67",2024-10-04 00:05:31.567,16.24382,20.38261,0.020798,0.3053,5.613,0.1343,6.31949964454326,0.1105
"68",2024-10-04 00:05:36.566,16.23774,20.38261,0.020798,0.3053,5.608,0.1343,6.3442249187401,0.1105
