"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-18 00:00:04.14,12.69731,12.89774,3.746528,1.5629,8.161,1.8926,5.51631310078885,31.7693
"2",2024-10-18 00:00:08.997,12.70109,12.8985,3.746625,1.5507,8.161,1.8803,5.52286524992698,31.7696
"3",2024-10-18 00:00:14.11,12.69495,12.8985,3.746625,1.5507,8.161,1.8681,5.52286524992698,31.7696
"4",2024-10-18 00:00:18.994,12.70246,12.8985,3.746625,1.5507,8.161,1.8437,5.51614069894928,31.7696
"5",2024-10-18 00:00:24.09,12.69902,12.8985,3.746726,1.5385,8.161,1.8559,5.52283422625469,31.7705
"6",2024-10-18 00:00:28.992,12.69595,12.89774,3.746726,1.5507,8.161,1.8437,5.52297236042763,31.7712
"7",2024-10-18 00:00:34.07,12.69477,12.89774,3.746726,1.5507,8.161,1.8559,5.52297236042763,31.7712
"8",2024-10-18 00:00:38.99,12.69219,12.89774,3.746827,1.5507,8.161,1.9658,5.5229413359663,31.7721
"9",2024-10-18 00:00:44.2,12.69548,12.89774,3.746827,1.5507,8.161,1.8803,5.5229413359663,31.7721
"10",2024-10-18 00:00:49.03,12.6956,12.89774,3.746827,1.5629,8.161,1.8559,5.5229413359663,31.7721
"11",2024-10-18 00:00:54.02,12.69827,12.89774,3.746827,1.5629,8.161,1.8803,5.51621669720176,31.7721
"12",2024-10-18 00:00:59.01,12.69074,12.89703,3.746827,1.5629,8.161,1.8803,5.52307224526009,31.7727
"13",2024-10-18 00:01:04.15,12.69261,12.89703,3.746827,1.5507,8.161,1.8681,5.52307224526009,31.7727
"14",2024-10-18 00:01:08.998,12.69489,12.89703,3.746827,1.5507,8.161,1.8559,5.51634745163766,31.7727
"15",2024-10-18 00:01:13.997,12.69517,12.89703,3.746827,1.5629,8.161,1.8681,5.51634745163766,31.7727
"16",2024-10-18 00:01:18.996,12.68932,12.89632,3.746827,1.5507,8.161,1.8071,5.5164782101284,31.7733
"17",2024-10-18 00:01:23.995,12.6915,12.89556,3.746927,1.5507,8.161,1.8559,5.52331027786204,31.7749
"18",2024-10-18 00:01:29.09,12.69432,12.89556,3.746927,1.5629,8.161,1.8681,5.51658520380516,31.7749
"19",2024-10-18 00:01:34.08,12.69133,12.89409,3.746927,1.5507,8.161,1.8559,5.5235828004749,31.7761
"20",2024-10-18 00:01:38.991,12.69441,12.89409,3.746927,1.5629,8.161,1.8315,5.51685740399,31.7761
"21",2024-10-18 00:01:44.06,12.69372,12.89409,3.746927,1.5507,8.161,1.8681,5.51685740399,31.7761
"22",2024-10-18 00:01:48.989,12.69386,12.89339,3.746927,1.5507,8.161,1.8315,5.51698604542517,31.7767
"23",2024-10-18 00:01:54.03,12.68879,12.89339,3.746927,1.5507,8.161,1.8193,5.52371159425504,31.7767
"24",2024-10-18 00:01:58.987,12.69221,12.89262,3.746927,1.5507,8.161,1.8559,5.51712617807276,31.7774
"25",2024-10-18 00:02:04.01,12.69464,12.89262,3.746927,1.5751,8.161,1.8559,5.51712617807276,31.7774
"26",2024-10-18 00:02:09,12.69023,12.89262,3.746827,1.5629,8.161,1.8193,5.52388637150973,31.7764
"27",2024-10-18 00:02:13.999,12.68376,12.89192,3.746927,1.5507,8.161,1.8315,5.52398069480146,31.778
"28",2024-10-18 00:02:18.998,12.69072,12.89192,3.746827,1.5507,8.161,1.8559,5.51728926542411,31.777
"29",2024-10-18 00:02:23.996,12.68998,12.89192,3.746827,1.5629,8.161,1.8193,5.51057328617282,31.777
"30",2024-10-18 00:02:29.11,12.68595,12.89192,3.746827,1.5629,8.161,1.8193,5.51728926542411,31.777
"31",2024-10-18 00:02:34.1,12.68604,12.89115,3.746827,1.5629,8.161,1.8681,5.51742940809526,31.7777
"32",2024-10-18 00:02:39.09,12.687,12.89115,3.746827,1.5507,8.161,1.7827,5.51071326317163,31.7777
"33",2024-10-18 00:02:43.992,12.6869,12.89045,3.746827,1.5507,8.161,1.8926,5.51755806692972,31.7783
"34",2024-10-18 00:02:48.99,12.68488,12.89045,3.746726,1.5507,8.161,1.8071,5.51759250692784,31.7773
"35",2024-10-18 00:02:54.05,12.68549,12.89045,3.746827,1.5507,8.161,1.8071,5.51755806692972,31.7783
"36",2024-10-18 00:02:59.04,12.68629,12.89045,3.746726,1.5507,8.161,1.8681,5.51087616794141,31.7773
"37",2024-10-18 00:03:04.03,12.68224,12.89045,3.746726,1.5507,8.161,1.8315,5.51759250692784,31.7773
"38",2024-10-18 00:03:09.01,12.68568,12.88969,3.746726,1.5507,8.161,1.8437,5.5110174641151,31.7779
"39",2024-10-18 00:03:14,12.67914,12.88898,3.746726,1.5629,8.161,1.7949,5.51114811085892,31.7785
"40",2024-10-18 00:03:19.15,12.6833,12.88969,3.746726,1.5507,8.161,1.8926,5.5110174641151,31.7779
"41",2024-10-18 00:03:23.998,12.68428,12.88822,3.746625,1.5507,8.161,1.8193,5.51803724355796,31.7782
"42",2024-10-18 00:03:29.12,12.68144,12.88822,3.746625,1.5629,8.161,1.8315,5.51132037745579,31.7782
"43",2024-10-18 00:03:34.11,12.68519,12.88751,3.746625,1.5507,8.161,1.8926,5.51145103353681,31.7788
"44",2024-10-18 00:03:39.26,12.68247,12.88751,3.746625,1.5629,8.161,1.7949,5.51145103353681,31.7788
"45",2024-10-18 00:03:44.09,12.67762,12.88675,3.746528,1.5385,8.161,1.8193,5.5183405381797,31.7785
"46",2024-10-18 00:03:49.08,12.6806,12.88675,3.746528,1.5629,8.161,1.8315,5.51162331228014,31.7785
"47",2024-10-18 00:03:53.991,12.68119,12.88528,3.746528,1.5507,8.161,1.8559,5.51189186257814,31.7798
"48",2024-10-18 00:03:59.21,12.67781,12.88528,3.746427,1.5385,8.161,1.8559,5.5119262685898,31.7788
"49",2024-10-18 00:04:03.989,12.67646,12.88528,3.746427,1.5507,8.161,1.8681,5.50521854733811,31.7788
