"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-19 00:00:04.183,11.7083,11.92006,3.43436,2.6007,8.117,1.0989,5.45451900759844,29.604
"2",2024-10-19 00:00:09.166,11.71311,11.92006,3.43436,2.6252,8.117,1.0623,5.45451900759844,29.604
"3",2024-10-19 00:00:14.181,11.70304,11.92006,3.43436,2.6129,8.117,1.0867,5.4610795142766,29.604
"4",2024-10-19 00:00:19.18,11.71132,11.92006,3.43436,2.6129,8.117,1.0989,5.45451900759844,29.604
"5",2024-10-19 00:00:24.194,11.71168,11.92006,3.43436,2.6129,8.117,1.0867,5.45451900759844,29.604
"6",2024-10-19 00:00:29.193,11.71223,11.91935,3.43436,2.6252,8.117,1.0623,5.45465040289191,29.6046
"7",2024-10-19 00:00:34.176,11.71259,11.92006,3.434461,2.6129,8.117,1.0623,5.4544847113388,29.605
"8",2024-10-19 00:00:39.175,11.7145,11.92006,3.434461,2.6007,8.117,1.0501,5.4544847113388,29.605
"9",2024-10-19 00:00:44.174,11.7086,11.91935,3.43436,2.6129,8.117,1.0989,5.45465040289191,29.6046
"10",2024-10-19 00:00:49.188,11.70612,11.91857,3.434461,2.6129,8.117,1.0867,5.45476248789511,29.6062
"11",2024-10-19 00:00:54.203,11.70584,11.91857,3.434461,2.6007,8.117,1.0745,5.46132327756071,29.6062
"12",2024-10-19 00:00:59.186,11.71033,11.91857,3.43436,2.6129,8.117,1.1111,5.45479678630326,29.6052
"13",2024-10-19 00:01:04.2,11.71202,11.91786,3.43436,2.6129,8.117,1.0867,5.45492819026173,29.6058
"14",2024-10-19 00:01:09.168,11.70885,11.91786,3.43436,2.6129,8.117,1.0867,5.45492819026173,29.6058
"15",2024-10-19 00:01:14.182,11.70191,11.91786,3.43436,2.6129,8.117,1.0379,5.45492819026173,29.6058
"16",2024-10-19 00:01:19.181,11.7088,11.91637,3.43426,2.6129,8.117,1.0745,5.45524029773092,29.606
"17",2024-10-19 00:01:24.196,11.70473,11.91637,3.43426,2.6129,8.117,1.0867,5.45524029773092,29.606
"18",2024-10-19 00:01:29.179,11.71094,11.91637,3.43426,2.6007,8.117,1.0867,5.45524029773092,29.606
"19",2024-10-19 00:01:34.178,11.71238,11.91708,3.43426,2.6129,8.117,1.0989,5.45510545400245,29.6055
"20",2024-10-19 00:01:39.192,11.70682,11.91637,3.43426,2.6129,8.117,1.0134,5.45524029773092,29.606
"21",2024-10-19 00:01:44.175,11.70439,11.91708,3.43426,2.6252,8.117,1.0256,5.4616666463124,29.6055
"22",2024-10-19 00:01:49.174,11.70057,11.91637,3.43426,2.6129,8.117,1.0623,5.45524029773092,29.606
"23",2024-10-19 00:01:54.173,11.69977,11.91637,3.43426,2.6129,8.117,1.0623,5.45524029773092,29.606
"24",2024-10-19 00:01:59.188,11.70231,11.91559,3.43416,2.6007,8.117,1.0745,5.45541757437496,29.6057
"25",2024-10-19 00:02:04.186,11.70463,11.91637,3.43416,2.6129,8.117,1.0989,5.45527116952077,29.6051
"26",2024-10-19 00:02:09.17,11.70577,11.91637,3.43426,2.6129,8.117,1.1111,5.45524029773092,29.606
"27",2024-10-19 00:02:14.168,11.70063,11.91637,3.43416,2.6129,8.117,1.0989,5.45527116952077,29.6051
"28",2024-10-19 00:02:19.183,11.70781,11.91637,3.43416,2.6007,8.117,1.0012,5.45527116952077,29.6051
"29",2024-10-19 00:02:24.197,11.70362,11.91708,3.43416,2.6129,8.117,1.0623,5.45513975496259,29.6045
"30",2024-10-19 00:02:29.18,11.71043,11.91637,3.43416,2.6007,8.117,1.1844,5.45527116952077,29.6051
"31",2024-10-19 00:02:34.179,11.70608,11.91708,3.43416,2.6007,8.117,1.0623,5.46170098852843,29.6045
"32",2024-10-19 00:02:39.178,11.71204,11.91708,3.43416,2.6129,8.117,1.0745,5.46170098852843,29.6045
"33",2024-10-19 00:02:44.177,11.69989,11.91786,3.43416,2.6252,8.117,1.0867,5.45499335975595,29.6039
"34",2024-10-19 00:02:49.176,11.70023,11.91857,3.43416,2.6129,8.117,1.0989,5.45486195386351,29.6033
"35",2024-10-19 00:02:54.19,11.69989,11.91935,3.43416,2.6252,8.117,1.0501,5.45471556830375,29.6027
"36",2024-10-19 00:02:59.189,11.70054,11.91857,3.43416,2.6252,8.117,1.0501,5.45486195386351,29.6033
"37",2024-10-19 00:03:04.172,11.70603,11.91935,3.43416,2.6129,8.117,1.0134,5.44816415782438,29.6027
"38",2024-10-19 00:03:09.187,11.69929,11.91857,3.43416,2.6129,8.117,1.0379,5.45486195386351,29.6033
"39",2024-10-19 00:03:14.185,11.69697,11.91786,3.43426,2.6007,8.117,1.0745,5.45496248990001,29.6048
"40",2024-10-19 00:03:19.2,11.69541,11.91708,3.43426,2.6129,8.117,1.0379,5.45510545400245,29.6055
