"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-15 00:00:03.5,17.60603,17.82233,4.376341,1.221,8.196,0.5983,NA,33.3273
"2",2024-10-15 00:00:08.484,17.60581,17.81686,4.375841,1.2332,8.196,0.5861,NA,33.3275
"3",2024-10-15 00:00:13.498,17.60532,17.81008,4.37524,1.2332,8.196,0.5861,NA,33.3279
"4",2024-10-15 00:00:18.481,17.60231,17.8039,4.374744,1.2088,8.196,0.5983,NA,33.3288
"5",2024-10-15 00:00:23.465,17.60442,17.80051,4.374043,1.221,8.196,0.5861,NA,33.3256
"6",2024-10-15 00:00:28.479,17.60563,17.79368,4.373345,1.2088,8.196,0.5983,NA,33.3252
"7",2024-10-15 00:00:33.493,17.60282,17.78892,4.372845,1.221,8.196,0.5861,NA,33.3248
"8",2024-10-15 00:00:38.477,17.60137,17.78755,4.372249,1.221,8.196,0.5739,NA,33.3209
"9",2024-10-15 00:00:43.491,17.60432,17.78279,4.37185,1.221,8.196,0.5983,NA,33.3214
"10",2024-10-15 00:00:48.474,17.60143,17.78071,4.371051,1.2332,8.196,0.5861,NA,33.3163
"11",2024-10-15 00:00:53.489,17.60504,17.77798,4.37035,1.2088,8.196,0.5861,NA,33.3125
"12",2024-10-15 00:00:58.472,17.60388,17.77661,4.369951,1.2088,8.196,0.5983,NA,33.3102
"13",2024-10-15 00:01:03.502,17.6058,17.77524,4.369355,1.221,8.197,0.5861,NA,33.3063
"14",2024-10-15 00:01:08.47,17.6047,17.77524,4.368557,1.2088,8.197,0.5861,NA,33.2995
"15",2024-10-15 00:01:13.484,17.60552,17.77458,4.368255,1.221,8.197,0.5983,NA,33.2974
"16",2024-10-15 00:01:18.483,17.60453,17.77322,4.367957,1.2088,8.197,0.5983,NA,33.296
"17",2024-10-15 00:01:23.482,17.60504,17.77322,4.367755,1.2088,8.197,0.5617,NA,33.2943
"18",2024-10-15 00:01:28.48,17.6063,17.77256,4.367259,1.221,8.197,0.5983,NA,33.2906
"19",2024-10-15 00:01:33.479,17.60477,17.77185,4.36676,1.2088,8.197,0.5739,NA,33.2869
"20",2024-10-15 00:01:38.478,17.60727,17.77185,4.366458,1.2088,8.197,0.5861,NA,33.2844
"21",2024-10-15 00:01:43.493,17.60694,17.77185,4.36616,1.221,8.197,0.5617,NA,33.2818
"22",2024-10-15 00:01:48.476,17.60776,17.77185,4.365962,1.221,8.197,0.5983,NA,33.2801
"23",2024-10-15 00:01:53.506,17.60809,17.76982,4.365362,1.2088,8.197,0.5861,NA,33.2767
"24",2024-10-15 00:01:58.473,17.60843,17.76845,4.36566,1.2088,8.197,0.5739,NA,33.2803
"25",2024-10-15 00:02:03.504,17.60774,17.76775,4.365362,1.221,8.197,0.5861,NA,33.2784
"26",2024-10-15 00:02:08.471,17.60698,17.76572,4.365161,1.2088,8.197,0.5739,NA,33.2783
"27",2024-10-15 00:02:13.501,17.60753,17.76364,4.365064,1.221,8.197,0.5861,NA,33.2792
"28",2024-10-15 00:02:18.469,17.60713,17.76227,4.364863,1.221,8.197,0.5739,NA,33.2786
"29",2024-10-15 00:02:23.499,17.60796,17.76091,4.364464,1.2332,8.197,0.5739,NA,33.2763
"30",2024-10-15 00:02:28.466,17.60753,17.75822,4.364263,1.2088,8.197,0.5617,NA,33.2768
"31",2024-10-15 00:02:33.496,17.60857,17.75751,4.363965,1.221,8.197,0.5739,NA,33.2748
"32",2024-10-15 00:02:38.48,17.60925,17.75685,4.363763,1.2088,8.197,0.5739,NA,33.2736
"33",2024-10-15 00:02:43.494,17.61073,17.75549,4.363465,1.221,8.197,0.5739,NA,33.2722
"34",2024-10-15 00:02:48.509,17.61128,17.75478,4.363465,1.2088,8.197,0.5861,NA,33.2728
"35",2024-10-15 00:02:53.476,17.61204,17.75341,4.363264,1.2088,8.197,0.5617,NA,33.2722
"36",2024-10-15 00:02:58.49,17.61329,17.75275,4.362966,1.2088,8.197,0.5617,NA,33.2702
"37",2024-10-15 00:03:03.474,17.61375,17.75275,4.362865,1.221,8.197,0.5739,NA,33.2693
"38",2024-10-15 00:03:08.488,17.61489,17.75204,4.362567,1.221,8.197,0.5617,NA,33.2674
"39",2024-10-15 00:03:13.471,17.61556,17.75204,4.362467,1.2088,8.197,0.5617,NA,33.2665
"40",2024-10-15 00:03:18.502,17.61664,17.75067,4.362366,1.2332,8.197,0.5617,NA,33.2668
"41",2024-10-15 00:03:23.485,17.61758,17.75067,4.362169,1.2332,8.197,0.5739,NA,33.2651
"42",2024-10-15 00:03:28.499,17.61916,17.75067,4.361967,1.2088,8.197,0.5617,NA,33.2634
"43",2024-10-15 00:03:33.482,17.6204,17.75067,4.36177,1.2088,8.197,0.5617,NA,33.2617
"44",2024-10-15 00:03:38.497,17.62004,17.75001,4.361669,1.221,8.197,0.5739,NA,33.2614
"45",2024-10-15 00:03:43.48,17.6218,17.75001,4.361468,1.221,8.197,0.5617,NA,33.2597
"46",2024-10-15 00:03:48.479,17.62156,17.75001,4.361468,1.2088,8.197,0.5617,NA,33.2597
"47",2024-10-15 00:03:53.493,17.62321,17.75067,4.361468,1.221,8.197,0.5739,NA,33.2591
"48",2024-10-15 00:03:58.492,17.62398,17.75067,4.361271,1.2088,8.197,0.5617,NA,33.2574
"49",2024-10-15 00:04:03.475,17.62627,17.75067,4.36117,1.2088,8.197,0.5739,NA,33.2566
"50",2024-10-15 00:04:08.49,17.62729,17.75138,4.36117,1.221,8.197,0.6227,NA,33.256
"51",2024-10-15 00:04:13.473,17.62737,17.75067,4.36117,1.221,8.197,0.5861,NA,33.2566
"52",2024-10-15 00:04:18.487,17.62844,17.75067,4.36107,1.221,8.197,0.5739,NA,33.2557
"53",2024-10-15 00:04:23.471,17.63121,17.75067,4.36107,1.221,8.197,0.5617,NA,33.2557
"54",2024-10-15 00:04:28.501,17.62943,17.75067,4.360969,1.221,8.197,0.5495,NA,33.2549
"55",2024-10-15 00:04:33.484,17.63066,17.75138,4.360872,1.221,8.197,0.5739,NA,33.2535
"56",2024-10-15 00:04:38.483,17.63069,17.75138,4.360969,1.2088,8.197,0.5617,NA,33.2543
"57",2024-10-15 00:04:43.482,17.63103,17.75204,4.360969,1.221,8.197,0.5861,NA,33.2538
"58",2024-10-15 00:04:48.48,17.6328,17.75204,4.360872,1.2088,8.197,0.5861,NA,33.2529
"59",2024-10-15 00:04:53.495,17.63349,17.75204,4.360872,1.2088,8.197,0.5617,NA,33.2529
"60",2024-10-15 00:04:58.478,17.63463,17.75275,4.360872,1.2332,8.197,0.5739,NA,33.2524
"61",2024-10-15 00:05:03.493,17.63456,17.75275,4.360872,1.221,8.197,0.5861,NA,33.2524
"62",2024-10-15 00:05:08.476,17.63126,17.75341,4.360969,1.221,8.197,0.5617,NA,33.2526
"63",2024-10-15 00:05:13.49,17.63554,17.75412,4.360969,1.221,8.197,0.5861,NA,33.2521
"64",2024-10-15 00:05:18.473,17.63292,17.75478,4.360969,1.221,8.197,0.5739,NA,33.2515
"65",2024-10-15 00:05:23.488,17.63471,17.75478,4.360969,1.2088,8.197,0.5739,NA,33.2515
"66",2024-10-15 00:05:28.487,17.63304,17.75614,4.36107,1.221,8.197,0.5861,NA,33.2513
"67",2024-10-15 00:05:33.47,17.6357,17.75751,4.361069,1.2332,8.197,0.5861,NA,33.2501
"68",2024-10-15 00:05:38.484,17.63325,17.75751,4.36117,1.2088,8.197,0.5617,NA,33.251
"69",2024-10-15 00:05:43.483,17.63432,17.75822,4.36117,1.221,8.197,0.5739,NA,33.2504
"70",2024-10-15 00:05:48.497,17.63394,17.75959,4.361271,1.2332,8.197,0.5739,NA,33.2502
"71",2024-10-15 00:05:53.496,17.63453,17.76025,4.361371,1.221,8.197,0.5861,NA,33.2505
"72",2024-10-15 00:05:58.48,17.63331,17.76025,4.361468,1.2332,8.197,0.5861,NA,33.2513
"73",2024-10-15 00:06:03.494,17.63599,17.76162,4.361569,1.221,8.197,0.5617,NA,33.251
"74",2024-10-15 00:06:08.477,17.63315,17.76227,4.361669,1.221,8.197,0.5739,NA,33.2514
"75",2024-10-15 00:06:13.492,17.63426,17.76298,4.36177,1.1966,8.197,0.5739,NA,33.2516
"76",2024-10-15 00:06:18.475,17.6342,17.76435,4.361867,1.221,8.197,0.5617,NA,33.2514
"77",2024-10-15 00:06:23.505,17.63532,17.76501,4.362068,1.2088,8.197,0.5861,NA,33.2525
"78",2024-10-15 00:06:28.473,17.63435,17.76572,4.361371,1.221,8.197,0.5495,NA,33.246
"79",2024-10-15 00:06:33.487,17.63377,17.76709,4.361867,1.2088,8.197,0.5739,NA,33.2491
"80",2024-10-15 00:06:38.47,17.63514,17.76775,4.362269,1.221,8.197,0.5739,NA,33.252
"81",2024-10-15 00:06:43.5,17.6357,17.76845,4.362366,1.2088,8.197,0.5739,NA,33.2523
"82",2024-10-15 00:06:48.484,17.63432,17.76982,4.362466,1.2088,8.197,0.5739,NA,33.252
"83",2024-10-15 00:06:53.498,17.63761,17.77048,4.362768,1.2088,8.197,0.5739,NA,33.254
"84",2024-10-15 00:06:58.497,17.63865,17.77119,4.362768,1.221,8.197,0.5617,NA,33.2535
"85",2024-10-15 00:07:03.48,17.63627,17.77119,4.362966,1.2088,8.197,0.5861,NA,33.2551
"86",2024-10-15 00:07:08.494,17.63753,17.77185,4.363066,1.221,8.197,0.5739,NA,33.2555
"87",2024-10-15 00:07:13.493,17.63578,17.77256,4.363167,1.2088,8.197,0.5739,NA,33.2557
"88",2024-10-15 00:07:18.476,17.63853,17.77322,4.363264,1.2088,8.197,0.5739,NA,33.256
"89",2024-10-15 00:07:23.491,17.63741,17.77387,4.363465,1.221,8.197,0.5861,NA,33.2572
"90",2024-10-15 00:07:28.474,17.63816,17.77458,4.363666,1.2088,8.197,0.5739,NA,33.2583
"91",2024-10-15 00:07:33.504,17.6393,17.77458,4.363763,1.2088,8.197,0.5861,NA,33.2592
"92",2024-10-15 00:07:38.487,17.63737,17.77458,4.363964,1.221,8.197,0.5861,NA,33.2609
"93",2024-10-15 00:07:43.486,17.63993,17.77524,4.364166,1.221,8.197,0.5739,NA,33.2621
"94",2024-10-15 00:07:48.485,17.64038,17.77524,4.364263,1.221,8.197,0.5861,NA,33.2629
"95",2024-10-15 00:07:53.484,17.63998,17.77524,4.364464,1.221,8.197,0.5983,NA,33.2646
"96",2024-10-15 00:07:58.483,17.64351,17.77595,4.364564,1.221,8.196,0.6105,NA,33.2649
"97",2024-10-15 00:08:03.482,17.6431,17.77595,4.364762,1.221,8.196,0.5861,NA,33.2666
"98",2024-10-15 00:08:08.512,17.64408,17.77661,4.364762,1.221,8.196,0.5861,NA,33.266
"99",2024-10-15 00:08:13.479,17.64414,17.77661,4.364963,1.2088,8.196,0.5861,NA,33.2677
"100",2024-10-15 00:08:18.509,17.64684,17.77661,4.365064,1.2332,8.196,0.5739,NA,33.2686
"101",2024-10-15 00:08:23.477,17.64442,17.77661,4.365161,1.221,8.196,0.5861,NA,33.2694
"102",2024-10-15 00:08:28.491,17.64506,17.77732,4.365161,1.221,8.196,0.5861,NA,33.2688
"103",2024-10-15 00:08:33.474,17.64385,17.77732,4.365261,1.2088,8.196,0.5861,NA,33.2697
"104",2024-10-15 00:08:38.489,17.64709,17.77732,4.365362,1.221,8.196,0.5739,NA,33.2705
"105",2024-10-15 00:08:43.488,17.64623,17.77732,4.365463,1.221,8.196,0.5739,NA,33.2714
"106",2024-10-15 00:08:48.487,17.64786,17.77732,4.36556,1.221,8.196,0.5983,NA,33.2722
"107",2024-10-15 00:08:53.501,17.65015,17.77732,4.36556,1.221,8.196,0.5983,NA,33.2722
"108",2024-10-15 00:08:58.484,17.64869,17.77798,4.36566,1.221,8.196,0.5861,NA,33.2726
"109",2024-10-15 00:09:03.499,17.65174,17.77798,4.365761,1.2088,8.196,0.5983,NA,33.2734
"110",2024-10-15 00:09:08.498,17.64948,17.77869,4.365861,1.221,8.196,0.5861,NA,33.2737
"111",2024-10-15 00:09:13.481,17.65214,17.77869,4.365962,1.2332,8.196,0.6105,NA,33.2745
"112",2024-10-15 00:09:18.479,17.65211,17.77869,4.366059,1.2088,8.196,0.5983,NA,33.2754
"113",2024-10-15 00:09:23.494,17.65186,17.77934,4.366059,1.221,8.196,0.5861,NA,33.2748
"114",2024-10-15 00:09:28.493,17.65369,17.77934,4.36616,1.221,8.196,0.5861,NA,33.2757
"115",2024-10-15 00:09:33.492,17.65211,17.78005,4.36626,1.221,8.196,0.5983,NA,33.276
"116",2024-10-15 00:09:38.49,17.65101,17.78005,4.366361,1.221,8.196,0.5983,NA,33.2768
"117",2024-10-15 00:09:43.489,17.65375,17.78005,4.366361,1.221,8.196,0.5983,NA,33.2768
"118",2024-10-15 00:09:48.488,17.65129,17.78005,4.366458,1.221,8.196,0.5739,NA,33.2777
"119",2024-10-15 00:09:53.487,17.65434,17.78071,4.366558,1.2088,8.196,0.5983,NA,33.278
"120",2024-10-15 00:09:58.501,17.65192,17.78142,4.366558,1.2332,8.196,0.5983,NA,33.2774
"121",2024-10-15 00:10:03.469,17.65513,17.78142,4.366659,1.221,8.196,0.5861,NA,33.2783
"122",2024-10-15 00:10:08.483,17.65341,17.78208,4.36676,1.2088,8.196,0.5739,NA,33.2786
"123",2024-10-15 00:10:13.482,17.65666,17.78279,4.366857,1.221,8.196,0.5861,NA,33.2788
"124",2024-10-15 00:10:18.481,17.65568,17.78279,4.366857,1.2088,8.196,0.5983,NA,33.2788
"125",2024-10-15 00:10:23.48,17.65492,17.78345,4.366857,1.2088,8.196,0.5739,NA,33.2783
"126",2024-10-15 00:10:28.479,17.65822,17.78416,4.366957,1.2088,8.196,0.5861,NA,33.2786
"127",2024-10-15 00:10:33.478,17.6568,17.78481,4.367058,1.2332,8.196,0.5861,NA,33.2789
"128",2024-10-15 00:10:38.476,17.65958,17.78481,4.367259,1.2088,8.196,0.5983,NA,33.2806
"129",2024-10-15 00:10:43.475,17.65464,17.78552,4.367259,1.2088,8.196,0.6227,NA,33.28
"130",2024-10-15 00:10:48.474,17.65929,17.78618,4.367356,1.2088,8.196,0.5861,NA,33.2803
"131",2024-10-15 00:10:53.488,17.65775,17.78684,4.367058,1.2088,8.196,0.5861,NA,33.2772
"132",2024-10-15 00:10:58.487,17.65528,17.78684,4.367356,1.2088,8.196,0.5861,NA,33.2798
"133",2024-10-15 00:11:03.486,17.66196,17.78821,4.367457,1.221,8.196,0.5983,NA,33.2795
"134",2024-10-15 00:11:08.485,17.65652,17.78892,4.36676,1.2088,8.196,0.5861,NA,33.273
"135",2024-10-15 00:11:13.484,17.66169,17.78892,4.367557,1.2088,8.196,0.5983,NA,33.2798
"136",2024-10-15 00:11:18.498,17.65904,17.78957,4.367457,1.221,8.196,0.5983,NA,33.2784
"137",2024-10-15 00:11:23.497,17.65991,17.79094,4.367755,1.221,8.196,0.5739,NA,33.2798
"138",2024-10-15 00:11:28.496,17.66334,17.79094,4.367956,1.2088,8.196,0.5861,NA,33.2815
"139",2024-10-15 00:11:33.495,17.65916,17.79165,4.368057,1.2088,8.196,0.5739,NA,33.2818
"140",2024-10-15 00:11:38.478,17.66578,17.79231,4.368154,1.2088,8.196,0.5983,NA,33.2821
"141",2024-10-15 00:11:43.492,17.66149,17.79302,4.368255,1.2088,8.196,0.5983,NA,33.2824
"142",2024-10-15 00:11:48.491,17.66277,17.79302,4.368255,1.221,8.196,0.5861,NA,33.2824
