"","time","Temperature_intake_ITS_90","Temperature_TSG_ITS_90","Conductivity_S_m","FluorescenceUV","pH","Fluorescence","O2Concentration_ml_L","salinity_PSU"
"1",2024-10-12 00:00:02.943,16.40041,16.54556,4.018614,1.4896,8.132,1.0623,NA,31.2745
"2",2024-10-12 00:00:07.942,16.39817,16.54556,4.018614,1.4774,8.132,1.0501,NA,31.2745
"3",2024-10-12 00:00:12.957,16.39896,16.54556,4.018614,1.4896,8.132,1.0501,10.5661821324591,31.2745
"4",2024-10-12 00:00:17.94,16.39843,16.54556,4.018614,1.4774,8.132,1.0256,5.69492198744554,31.2745
"5",2024-10-12 00:00:22.939,16.39795,16.54556,4.018614,1.4896,8.132,1.0379,4.13981939707828,31.2745
"6",2024-10-12 00:00:27.938,16.40244,16.54629,4.018514,1.4652,8.132,1.0501,NA,31.2731
"7",2024-10-12 00:00:32.936,16.40568,16.54629,4.018514,1.4774,8.132,1.0501,4.16447604368561,31.2731
"8",2024-10-12 00:00:37.967,16.40355,16.54629,4.018514,1.4774,8.132,1.0623,3.60942356160778,31.2731
"9",2024-10-12 00:00:42.95,16.39982,16.54696,4.018514,1.4774,8.132,1.0379,4.07128039765154,31.2725
"10",2024-10-12 00:00:47.949,16.40053,16.54696,4.018514,1.4896,8.132,1.0379,6.14455460220409,31.2725
"11",2024-10-12 00:00:52.932,16.39943,16.54768,4.018614,1.4896,8.132,1.0501,3.90571193827106,31.2729
"12",2024-10-12 00:00:57.962,16.39976,16.54835,4.018514,1.4896,8.132,1.0501,5.01148466343105,31.2715
"13",2024-10-12 00:01:02.929,16.40209,16.54907,4.018514,1.5018,8.132,1.0623,6.14413570997882,31.2709
"14",2024-10-12 00:01:07.959,16.40363,16.54907,4.018614,1.4774,8.132,1.0134,6.83248623975635,31.2718
"15",2024-10-12 00:01:12.943,16.40404,16.54907,4.018614,1.4896,8.132,1.0623,4.58390344725151,31.2718
"16",2024-10-12 00:01:17.957,16.40503,16.54835,4.018614,1.4896,8.132,1.0256,8.3069067759381,31.2723
"17",2024-10-12 00:01:22.972,16.40437,16.54835,4.018614,1.4774,8.132,1.0379,10.126295715928,31.2723
"18",2024-10-12 00:01:27.939,16.40599,16.54835,4.018614,1.4774,8.132,1.0134,NA,31.2723
"19",2024-10-12 00:01:32.954,16.40843,16.54768,4.018614,1.4774,8.132,1.0501,NA,31.2729
"20",2024-10-12 00:01:37.952,16.40189,16.54696,4.018614,1.4774,8.132,1.0623,NA,31.2734
"21",2024-10-12 00:01:42.967,16.40394,16.54696,4.018614,1.5018,8.132,1.0256,NA,31.2734
"22",2024-10-12 00:01:47.934,16.40242,16.54696,4.018614,1.4896,8.132,1.0379,NA,31.2734
"23",2024-10-12 00:01:52.965,16.40236,16.54629,4.018614,1.4896,8.132,1.0379,5.45477564718629,31.2739
"24",2024-10-12 00:01:57.948,16.40293,16.54629,4.018614,1.4774,8.132,1.0379,4.8069685857324,31.2739
"25",2024-10-12 00:02:02.947,16.40763,16.54629,4.018514,1.4896,8.132,1.0379,4.68553540788931,31.2731
"26",2024-10-12 00:02:07.961,16.40265,16.54629,4.018514,1.4896,8.132,1.0745,4.27021736672606,31.2731
"27",2024-10-12 00:02:12.96,16.40269,16.54629,4.018514,1.4774,8.132,1.0501,3.92908134449636,31.2731
"28",2024-10-12 00:02:17.943,16.4046,16.54629,4.018514,1.4774,8.132,1.0623,NA,31.2731
"29",2024-10-12 00:02:22.957,16.40187,16.54696,4.018514,1.4774,8.132,1.0501,12.0759363491156,31.2725
